SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1003ICCL28,NX,939.5,940,939.5,940,940,940,75,70482.5,09-MAY-2024,2,INE244L07556,,,
1003ISFL28,N4,989.1,989.1,988.99,989,989,989.39,434,429245.05,09-MAY-2024,24,INE413U07269,,,
1013DLSL24,NF,997,997,997,997,997,997,2,1994,09-MAY-2024,1,INE614X07183,,,
1015ECL29,NR,1015,1020,1000,1001.09,1000.35,999,418,421790.05,09-MAY-2024,13,INE804IA7014,,,
1018GS2026,GS,112,112,112,112,112,112,21,2352,09-MAY-2024,2,IN0020010081,,21,100.00
1025ICCL26,NT,935,935,935,935,0.0,924.1,95,88825,09-MAY-2024,1,INE244L07507,,,
1025UCL25,N8,1015,1015,1015,1015,1015,1050,1,1015,09-MAY-2024,1,INE583D07414,,,
1035UCL26,NA,1021,1021,1021,1021,1021,990,90,91890,09-MAY-2024,2,INE583D07448,,,
1040UCL25,N4,995,995,995,995,995,993,77,76615,09-MAY-2024,4,INE583D07265,,,
1050ISFL28,N5,982,982,982,982,982,980.03,45,44190,09-MAY-2024,1,INE413U07251,,,
1050NFL26,N7,999,999,990,999,999,999,196,194372.62,09-MAY-2024,11,INE342T07387,,,
1050UCL25,N7,1000,1000,1000,1000,1000,1000,45,45000,09-MAY-2024,3,INE583D07315,,,
105IIFL29,N7,1050,1050,1050,1050,1050,1050,10,10500,09-MAY-2024,2,INE866I08295,,,
10CAGL27,N5,1010,1011.25,1010,1010,1010,1010,100,101012.5,09-MAY-2024,3,INE741K07496,,,
10IFSL26,N7,960.15,960.15,960.15,960.15,960.15,960.15,218,209312.7,09-MAY-2024,3,INE321N07293,,,
10IIFL28,N4,1000,1000,999,999.38,999,1000,281,280969,09-MAY-2024,7,INE477L08147,,,
10IIFL28A,NE,932,940.5,932,939.32,940.5,931.24,525,491732.5,09-MAY-2024,9,INE530B08094,,,
10IIFL29,N6,984.5,984.5,984.5,984.5,984.5,988,103,101403.5,09-MAY-2024,3,INE866I08279,,,
10NIDO26,N6,1043.8,1043.8,1040.01,1042.53,1040.01,1040,300,312761,09-MAY-2024,2,INE530L07228,,,
182D031024,TB,96.88,96.89,96.88,96.88,96.88,96.8,300,29065,09-MAY-2024,3,IN002024Y019,,,
182D040724,TB,98.61,98.61,98.6,98.6,98.6,98.5,300,29581,09-MAY-2024,3,IN002023Y417,,,
182D050924,TB,97.4,97.5,97.4,97.47,97.5,97.35,800,77972,09-MAY-2024,3,IN002023Y516,,,
182D110724,TB,98.45,98.45,98.45,98.45,98.45,98.4,400,39380,09-MAY-2024,1,IN002023Y425,,,
182D120924,TB,97.46,97.46,97.46,97.46,97.46,97.46,300,29238,09-MAY-2024,3,IN002023Y524,,,
182D180724,TB,98.26,98.26,98.26,98.26,98.26,98.26,100,9826,09-MAY-2024,1,IN002023Y433,,,
182D190924,TB,96.81,96.99,96.81,96.99,96.99,96.8,1000,96918,09-MAY-2024,2,IN002023Y532,,,
182D220824,TB,97.85,97.85,97.85,97.85,97.85,97.85,600,58710,09-MAY-2024,1,IN002023Y490,,,
182D241024,TB,96.71,96.71,96.71,96.71,96.71,96.71,1000,96710,09-MAY-2024,1,IN002024Y043,,,
182D250724,TB,98.1,98.15,98.1,98.15,98.15,98.06,900,88328,09-MAY-2024,5,IN002023Y441,,,
182D270624,TB,98.9,98.9,98.9,98.9,98.9,98.9,100,9890,09-MAY-2024,1,IN002023Y409,,,
182D290824,TB,97.26,97.26,97.26,97.26,97.26,97.4,2000,194520,09-MAY-2024,4,IN002023Y508,,,
182D300524,TB,99.05,99.05,99.05,99.05,99.05,99.3,200,19810,09-MAY-2024,1,IN002023Y367,,,
20MICRONS,EQ,170,171.35,160.05,161.35,162.55,168.4,120443,19739637.4,09-MAY-2024,4826,INE144J01027,,70499,58.53
21STCENMGM,BE,50.4,50.4,50.4,50.4,50.4,51.4,3434,173073.6,09-MAY-2024,8,INE253B01015,,-,-
360ONE,EQ,750,754,716.25,730.85,735,744.5,214799,158255481.95,09-MAY-2024,28425,INE466L01038,,111235,51.79
364D020525,TB,93.41,93.41,93.41,93.41,93.41,93.24,2000,186820,09-MAY-2024,1,IN002024Z057,,,
364D130325,TB,93.95,93.95,93.95,93.95,93.95,93.95,100,9395,09-MAY-2024,1,IN002023Z539,,,
364D160524,TB,99.85,99.85,99.85,99.85,99.85,99.8,2000,199700,09-MAY-2024,1,IN002023Z083,,,
364D191224,TB,95,95,95,95,95,95,100,9500,09-MAY-2024,1,IN002023Z406,,,
364D230524,TB,99.6,99.6,99.6,99.6,99.6,99.26,1000,99600,09-MAY-2024,1,IN002023Z091,,,
3IINFOLTD,EQ,38.35,38.4,35.45,35.75,36,38.2,1078866,39492810.45,09-MAY-2024,5716,INE748C01038,,713557,66.14
3MINDIA,EQ,29200,29351.9,28625,28834.65,28770,29124.2,5379,155540080,09-MAY-2024,1804,INE470A01017,,3813,70.89
3PLAND,EQ,30.05,30.7,28.55,29.15,29.6,30.05,14886,434001.25,09-MAY-2024,265,INE105C01023,,9769,65.63
585GS2030,GS,95.5,95.5,95.5,95.5,95.5,95.5,11,1050.5,09-MAY-2024,2,IN0020200294,,11,100.00
5PAISA,EQ,516,523.15,510.35,514.45,518,516.95,43996,22739301.65,09-MAY-2024,5648,INE618L01018,,21215,48.22
63MOONS,EQ,419.85,434,397.15,401,397.15,418.05,135878,55964576,09-MAY-2024,4705,INE111B01023,,88581,65.19
654GS2032,GS,98.5,98.7,97.51,98.2,98.2,98.5,171022,16853116.86,09-MAY-2024,18,IN0020210244,,141021,82.46
667GS2050,GS,96.5,96.5,96.2,96.39,96.39,96.5,1291,124361.5,09-MAY-2024,5,IN0020200252,,1291,100.00
669GS2024,GS,102.39,102.4,102.39,102.4,102.4,102.39,651,66660.9,09-MAY-2024,10,IN0020220052,,651,100.00
676GS2061,GS,95.65,95.65,95.65,95.65,95.65,95.65,100,9565,09-MAY-2024,1,IN0020200401,,100,100.00
699GS2026,GS,100.2,100.2,100.2,100.2,100.2,99.8,3200,320640,09-MAY-2024,5,IN0020230028,,3200,100.00
699GS2051,GS,99,99,99,99,99,99.51,3,297,09-MAY-2024,1,IN0020210194,,3,100.00
706GS2028,GS,101,101,100.5,100.64,100.7,100.99,5630,566825.15,09-MAY-2024,6,IN0020230010,,5630,100.00
710GS2029,GS,100.6,100.6,100.4,100.45,100.47,100.69,9294,933995.72,09-MAY-2024,13,IN0020220011,,9294,100.00
716GS2050,GS,96.9,101,96.9,99,99,98.46,3,296.9,09-MAY-2024,3,IN0020200054,,1,33.33
717GS2030,GS,100.24,100.5,100.24,100.4,100.4,100.23,11596,1164309.8,09-MAY-2024,21,IN0020230036,,11596,100.00
718GS2033,GS,101,101,101,101,101,101.6,100,10100,09-MAY-2024,1,IN0020230085,,100,100.00
718GS2037,GS,102.09,102.25,101.01,102,102,102.09,49213,5000355.54,09-MAY-2024,18,IN0020230077,,28390,57.69
725GS2063,GS,103.2,103.2,102.95,103,103,103.45,40904,4220545.95,09-MAY-2024,12,IN0020230044,,40904,100.00
726GS2032,GS,101.7,102.25,101.7,102,102.25,101.83,2524,257004,09-MAY-2024,3,IN0020220060,,2524,100.00
726GS2033,GS,102,102.01,102,102.01,102.01,101.69,410,41821.1,09-MAY-2024,3,IN0020220151,,410,100.00
728IRFC30,NG,1149,1149,1149,1149,1149,1149,4384,5037216,09-MAY-2024,5,INE053F07801,,,
729IRFC26,NN,1067.1,1069.9,1065.1,1069.9,1069.9,1099,235,250762.5,09-MAY-2024,8,INE053F07892,,,
732GS2030,GS,104.65,104.65,104.5,104.55,104.6,104.2,300,31375,09-MAY-2024,3,IN0020230135,,300,100.00
732IRFC25,NI,1053.99,1053.99,1053.99,1053.99,1053.99,1060.25,200,210798,09-MAY-2024,1,INE053F07827,,,
733GS2026,GS,100.75,100.75,100.41,100.74,100.75,100.75,44021,4425547.04,09-MAY-2024,38,IN0020230119,,39019,88.64
734GS2064,GS,101.5,102,101.5,102,102,101.49,5705,579325,09-MAY-2024,5,IN0020240035,,5705,100.00
734IRFC28,N4,1099,1099,1099,1099,1099,1099,5,5495,09-MAY-2024,1,INE053F07579,,,
736PFCL28,N2,1076.01,1076.01,1076.01,1076.01,1076.01,1076.01,1000,1076010,09-MAY-2024,1,INE134E07349,,,
737GS2028,GS,100.59,101.59,100.59,101.37,101.37,101.59,7559,766254.63,09-MAY-2024,14,IN0020230101,,7559,100.00
738GS2027,GS,103.66,103.74,103.55,103.69,103.72,103.54,751651,77896005.95,09-MAY-2024,23,IN0020220037,,751028,99.92
738REC27TF,N2,1097.27,1100,1097,1100,1100,1097.59,1050,1152000.27,09-MAY-2024,4,INE020B07GX4,,,
739NHAI26,N8,1031.03,1039.4,1031.03,1038.99,1038.99,1039.99,115,118584.78,09-MAY-2024,5,INE906B07EH2,,,
73GS2053,GS,103.1,103.5,103.1,103.5,103.5,103.1,150,15485,09-MAY-2024,2,IN0020230051,,150,100.00
740IIFCL33,N1,1045,1295,1045,1294.99,1294.99,1180,1023,1177034.99,09-MAY-2024,5,INE787H07156,,1001,97.85
741GS2036,GS,104,104.78,104,104.78,104.78,104.27,37131,3890382.14,09-MAY-2024,8,IN0020220102,,37111,99.95
74GS2035,GS,100.6,100.6,100.6,100.6,100.6,100.6,300,30180,09-MAY-2024,1,IN0020050012,,300,100.00
74GS2062,GS,103.5,103.5,102.9,103.29,103.29,104.6,2118,218863.4,09-MAY-2024,9,IN0020220094,,2118,100.00
751HUDCO28,N5,1089.02,1089.02,1088.88,1088.89,1088.89,1089.02,2100,2286807,09-MAY-2024,4,INE031A07865,,,
753IRFC30,NJ,1150,1150.24,1150,1150.24,1150.24,1150,2577,2963561.39,09-MAY-2024,10,INE053F07835,,,
754GS2036,GS,106.46,106.47,106.15,106.36,106.36,106.2,218224,23207488.34,09-MAY-2024,92,IN0020220029,,205023,93.95
758GJ32,SG,101.25,101.25,101.25,101.25,101.25,103.2,100,10125,09-MAY-2024,1,IN1520230153,,,
762NTPC35F,ND,1226,1226,1225.34,1225.34,1225.34,1225.34,85,104170.4,09-MAY-2024,5,INE733E07JW2,,,
764HUDCO31,N8,1136,1137,1134.45,1134.6,1134.45,1145,201,228187,09-MAY-2024,10,INE031A07AO5,,,
764IRFC31,NO,1161,1161,1161,1161,1161,1166.99,200,232200,09-MAY-2024,1,INE053F07900,,,
764NABAR31,N2,1126.61,1129.99,1126.55,1129.99,1129.99,1145.46,400,451149.25,09-MAY-2024,8,INE261F07032,,,
769NHAI31,NE,1166.1,1168,1165.05,1165.6,1165.6,1165.15,1709,1993108.55,09-MAY-2024,16,INE906B07EP5,,,
76NHAI31,NA,1126.25,1126.85,1126.25,1126.74,1126.72,1129.9,3369,3795797.22,09-MAY-2024,20,INE906B07EJ8,,,
772GS2049,GS,108.75,108.75,108,108,108,108.85,411,44389.5,09-MAY-2024,6,IN0020190032,,411,100.00
772UP34,SG,94.9,99,94.9,99,99,94.9,1000,96950,09-MAY-2024,2,IN3320230144,,,
774TS35,SG,100,100,100,100,100,100.05,100,10000,09-MAY-2024,1,IN4520230355,,,
77MH33A,SG,90.26,90.26,90.26,90.26,90.26,90.26,100,9026,09-MAY-2024,1,IN2220230154,,,
79NHIT35,N1,304.92,304.92,303,303.18,303,304.71,95,28815.6,09-MAY-2024,5,INE0H7R07017,,,
79NHIT40,N2,303,303,303,303,303,303,439,133017,09-MAY-2024,4,INE0H7R07025,,,
79NHIT47,N3,406.61,407.1,406,406.59,406,407.99,1869,760010.5,09-MAY-2024,13,INE0H7R07033,,,
801TCH25,N4,1000.03,1000.37,1000.03,1000.37,1000.37,1000.03,40,40003.24,09-MAY-2024,4,INE033L07GO5,,,
810IRFC27,N2,1118,1120.77,1118,1120.5,1120.5,1118,270,302603.24,09-MAY-2024,7,INE053F07538,,,
812REC27,NI,1141.9,1141.9,1141.9,1141.9,1141.9,1136,194,221528.6,09-MAY-2024,1,INE020B07GH7,,,
813GS2045,GS,112.8,112.8,112.8,112.8,112.8,109.9,1000,112800,09-MAY-2024,1,IN0020150044,,1000,100.00
81ABFL33,N5,1040,1045,1040,1045,1045,1054.93,4,4170,09-MAY-2024,2,INE860H07IS6,,,
824GS2033,GS,109,109,109,109,109,109.47,100,10900,09-MAY-2024,1,IN0020140052,,100,100.00
825IIFL25,N7,1002.99,1003,991.55,996.66,996.66,1003,205,205110.3,09-MAY-2024,7,INE477L07AL3,,,
829LTFH24,NL,1000.55,1000.55,1000,1000,1000,1002,80,80008.25,09-MAY-2024,6,INE027E07BA2,,,
82HUDCO27,N2,1089,1092.5,1089,1092.5,1092.5,1091.99,202,219988.5,09-MAY-2024,2,INE031A07840,,,
82IGT31,NJ,998,1000,998,1000,1000,999.94,2065,2064156.28,09-MAY-2024,15,INE219X07264,,,
830NHAI27,N2,1128,1128,1123.3,1127,1127,1123.02,2316,2610493.7,09-MAY-2024,38,INE906B07CB9,,,
830PFCL27,N5,1120.15,1120.15,1120,1120,1120,1122,182,203847.5,09-MAY-2024,2,INE134E07208,,,
835IFL25,NV,1040,1040,1017.99,1017.99,1017.99,1025,20,20579.9,09-MAY-2024,2,INE530B07336,,,
835PCHF23,NN,1035,1035,1033.81,1033.81,1033.81,1031.25,15,15519.05,09-MAY-2024,2,INE148I07KH3,,,
83GS2040,GS,114.8,114.8,114.8,114.8,114.8,115,17,1951.6,09-MAY-2024,1,IN0020100031,,17,100.00
83TCHF25,N6,1029.99,1029.99,1018.36,1018.37,1018.37,1018.1,202,208034.73,09-MAY-2024,5,INE033L07GQ0,,,
842IIFL26,NL,943,943.83,935,935.36,935.01,934.83,350,328612.15,09-MAY-2024,10,INE530B07161,,,
843IHFL29,NC,924,924.9,924,924.9,924.9,924.65,210,194139,09-MAY-2024,3,INE477L07AQ2,,,
847IHFL25,Z2,980,980,980,980,980,980,10,9800,09-MAY-2024,1,INE148I07MB2,,,
849NTPC25,N7,5.16,5.2,5.11,5.15,5.2,5.16,358780,1853965.89,09-MAY-2024,146,INE733E07JP6,,,
84TCHF28,NA,1017,1022.05,1016,1022.01,1022,1034,900,916478.25,09-MAY-2024,10,INE033L07GU2,,,
850CIFCL26,NE,1006,1008,1006,1008,1008,1019,60,60420,09-MAY-2024,3,INE121A07RO8,,,
850NHAI29,N5,1156,1175.79,1156,1156.05,1156.05,1155.99,271,313533.62,09-MAY-2024,6,INE906B07DE1,,,
85IIFL24,NJ,1036.2,1036.2,1036.2,1036.2,1036.2,1036.2,25,25905,09-MAY-2024,2,INE530B07146,,,
85IIFL25,NO,992.55,1000,992.55,1000,1000,999.49,80,79553,09-MAY-2024,4,INE530B07252,,,
85PCHFL24,N6,1063,1063,1063,1063,1063,1062.25,250,265750,09-MAY-2024,2,INE516Y07402,,,
862REC33,NA,1275,1275,1275,1275,1275,1275,100,127500,09-MAY-2024,3,INE020B07HT0,,,
865IBHFL26,N8,935.36,935.36,935.36,935.36,935.36,966,1,935.36,09-MAY-2024,1,INE148I07GJ7,,,
865IFL28,NZ,905,905,900.15,904.69,900.15,905,1340,1212652.35,09-MAY-2024,8,INE530B07385,,,
865IRFC29,NA,1168,1168,1165,1165,1165,1167,467,544355,09-MAY-2024,5,INE053F07686,,,
865LTFH26,NN,1037.5,1037.9,1031,1031.15,1031,1034.27,1523,1574116.59,09-MAY-2024,23,INE027E07BC8,,,
