SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
21STCENMGM,EQ,28,28,28,28,28,25.9,12400,347200,21-FEB-2000,
AARTIDRUGS,EQ,36,40.05,36,39.9,40,37.05,50700,1975595,21-FEB-2000,
AARTIIND,EQ,54.5,58,52,56.95,56.25,54.35,6300,348250,21-FEB-2000,
ABANLLOYD,EQ,26,26.4,25.25,26,26,26.3,137300,3468315,21-FEB-2000,
ABB,EQ,290,291,278.4,281.15,279.5,287.5,45683,12928807.5,21-FEB-2000,
ABBOTTLAB,EQ,650.1,650.1,645,645,645,676,300,194710,21-FEB-2000,
ABGHEAVY,EQ,24,24.65,23.65,24,24,24.85,12500,302035,21-FEB-2000,
ABSIND,EQ,38.5,39.5,36.05,36.7,36.5,37.8,2000,74802.5,21-FEB-2000,
ACC,AE,175,178.5,174,174,174,182.5,1600,282850,21-FEB-2000,
ACC,EQ,178,179,170.25,173.4,173.5,176.35,1550089,271513526.65,21-FEB-2000,
ADANIEXPO,EQ,800,800,719.75,781.15,787,775,8100,6135185,21-FEB-2000,
ADVANIORLI,EQ,19,19.1,17.5,17.95,18,18.5,5400,97275,21-FEB-2000,
AEGISCHEM,EQ,14,14.75,14,14.4,14.4,14,5250,74415,21-FEB-2000,
AGREVOIND,EQ,448,448,421.3,430,430,449.9,3100,1339490,21-FEB-2000,
AHMEDELEC,EQ,66.55,71.25,66.55,67.85,66.6,71.4,3350,229612.5,21-FEB-2000,
AHMEDFORGE,EQ,17.85,17.85,15.6,15.75,15.75,15.75,2200,35390,21-FEB-2000,
AIMCOPEST,EQ,9.4,9.5,5,6.5,6.5,7.35,1900,12940,21-FEB-2000,
AKAIMPEX,EQ,6.4,6.5,5.9,5.9,5.9,6.65,9100,56545,21-FEB-2000,
AKARLAMIN,EQ,8,8.05,7.25,7.75,7.75,8.15,10700,83320,21-FEB-2000,
ALEMBICLTD,EQ,450,458,435,435.1,435,453.55,1850,813510,21-FEB-2000,
ALFALAVAL,EQ,155,159.8,150,155,155,159,2850,437347.5,21-FEB-2000,
ALKYLAMINE,EQ,36.05,38,36,37.5,37.9,37.1,7400,277640,21-FEB-2000,
ALLIEDRES,EQ,3,3,3,3,3,3.45,200,600,21-FEB-2000,
ALOKTEXT,EQ,83.7,83.7,83.7,83.7,83.7,77.5,30300,2536110,21-FEB-2000,
ALPICFIN,EQ,88.8,88.8,87.5,88.8,88.8,82.2,31200,2767230,21-FEB-2000,
ALPINEIND,EQ,2.4,2.8,2.15,2.8,2.8,2.7,1450,3265,21-FEB-2000,
ALPSINDUS,EQ,210,210,195.1,203.95,202,202.65,16100,3258620,21-FEB-2000,
AMARAJABAT,EQ,159.5,159.5,153,157.65,157.5,156.8,8135,1276812.5,21-FEB-2000,
AMBASARABH,EQ,13,14,13,13.65,13.5,13.3,25350,340632.5,21-FEB-2000,
AMERICADRY,EQ,9.9,10,9.5,9.55,9.55,9.7,7800,75825,21-FEB-2000,
AMFORGEIND,EQ,13.15,13.5,11,12.2,12.2,13,5400,69155,21-FEB-2000,
AMITSPIN,EQ,3.55,3.55,3.5,3.5,3.5,4.3,600,2120,21-FEB-2000,
AMTEKAUTO,EQ,65.75,66.9,61.5,63.9,63.3,64,34800,2230545,21-FEB-2000,
AMTREXAPPL,EQ,29.5,31,29.45,30.5,30.5,31.6,4700,141640,21-FEB-2000,
ANAMALFIN,EQ,6.5,7.3,6.5,7.25,7.25,6.75,2000,13920,21-FEB-2000,
ANDHRAPET,EQ,5,5.25,4.9,5.15,5.2,5.1,28200,143580,21-FEB-2000,
ANDHRSUGAR,EQ,25.75,25.75,23.25,23.25,23.25,25.25,4700,111865,21-FEB-2000,
ANDRAVALLY,EQ,42.7,43.25,41.5,43.05,43.2,42.6,29900,1280932.5,21-FEB-2000,
ANSALHOUS,EQ,8.5,9,8.2,9,9,8.5,2500,21710,21-FEB-2000,
ANSALPROP,EQ,14.1,14.1,14,14,14,14.1,1000,14030,21-FEB-2000,
ANTFRIBEAR,EQ,12,13.15,12,12.5,12.5,13,3650,46760,21-FEB-2000,
ANTGRAPHIC,EQ,25.25,26.1,24,24.1,24.25,24.15,169800,4251870,21-FEB-2000,
APCOTEXLAT,BE,31,31,30.4,30.4,30.4,33,200,6110,21-FEB-2000,
APCOTEXLAT,EQ,29.95,29.95,29.4,29.9,29.9,28.95,300,8920,21-FEB-2000,
APOLLOHOSP,EQ,500,505,452.3,452.5,452.3,491.6,53300,25342512.5,21-FEB-2000,
APOLLOTYRE,EQ,167.5,177,158.05,163.3,163,164.55,91998,15156538.75,21-FEB-2000,
APPAPER,EQ,510.1,525,510,524.95,525,526,25,12900.25,21-FEB-2000,
APPLECREDT,EQ,25,26,24.15,24.85,24.85,24.15,45600,1144325,21-FEB-2000,
APPLEIND,BE,15,15,15,15,15,14,100,1500,21-FEB-2000,
APPLEIND,EQ,13.8,15.3,12.75,14.55,14.65,12.85,182300,2549055,21-FEB-2000,
