SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,68.05,68.9,60.35,61.85,63,68.65,175852,11066830.95,20-JUN-2022,3453,INE144J01027,,106388,60.50
21STCENMGM,EQ,22.4,22.4,22.4,22.4,22.4,22,612,13708.8,20-JUN-2022,10,INE253B01015,,612,100.00
3IINFOLTD,EQ,40.85,41.6,37.25,37.85,37.75,40.7,586125,22697560.8,20-JUN-2022,7592,INE748C01038,,318715,54.38
3MINDIA,EQ,19670,20000,19423.65,19594.2,19645,19644.7,5330,104728325.9,20-JUN-2022,1513,INE470A01017,,4199,78.78
3PLAND,BE,14.15,14.35,13.7,13.8,13.7,14.4,1932,26645.25,20-JUN-2022,32,INE105C01023,,-,-
5PAISA,EQ,299,299,267.6,274.6,269,284.4,18290,5162674.85,20-JUN-2022,1190,INE618L01018,,7278,39.79
63MOONS,EQ,151.6,156.9,144.05,144.95,145.9,151.6,44452,6596041.25,20-JUN-2022,1273,INE111B01023,,25166,56.61
654GS2032,GS,96.47,96.47,96.47,96.47,96.47,94.5,12000,1157640,20-JUN-2022,2,IN0020210244,,12000,100.00
667GS2035,GS,93.51,93.7,93.25,93.5,93.5,95.8,270,25230.77,20-JUN-2022,10,IN0020210152,,260,96.30
667GS2050,GS,90.2,91.94,89.56,89.56,89.56,90,15475,1388035.77,20-JUN-2022,25,IN0020200252,,15475,100.00
676GS2061,GS,96,96,96,96,96,98.6,150,14400,20-JUN-2022,2,IN0020200401,,150,100.00
699GS2051,GS,93.95,96.55,93,93.18,93.5,91.97,902,84055.5,20-JUN-2022,6,IN0020210194,,901,99.89
719GS2060,GS,95,95,95,95,95,97.01,100,9500,20-JUN-2022,1,IN0020200039,,100,100.00
737GS2023,GS,103.15,103.15,101.21,101.21,101.21,103.15,1095,112779.95,20-JUN-2022,3,IN0020180025,,1095,100.00
759GS2026,GS,103.6,103.6,103.6,103.6,103.6,103.08,500,51800,20-JUN-2022,1,IN0020150093,,500,100.00
763GS2059,GS,108,108,105.01,105.01,105.01,108,608,65365,20-JUN-2022,2,IN0020190057,,608,100.00
832GS2032,GS,92.83,92.83,92.83,92.83,92.83,97.65,1,92.83,20-JUN-2022,1,IN0020070044,,1,100.00
A2ZINFRA,EQ,10.75,10.75,9.85,9.85,9.85,10.35,314998,3135729.45,20-JUN-2022,633,INE619I01012,,179896,57.11
AAATECH,SM,67,67,67,67,67,68,9000,603000,20-JUN-2022,3,INE0D0U01013,,9000,100.00
AAKASH,EQ,20.4,20.4,19.45,19.5,19.45,20.45,495842,9739692.35,20-JUN-2022,715,INE087Z01024,,289737,58.43
AAREYDRUGS,EQ,32.85,32.85,28.25,28.8,28.35,31.05,40803,1212037.05,20-JUN-2022,519,INE198H01019,,22966,56.29
AARON,EQ,109.9,113.2,109.1,109.5,109.5,109.85,1949,214315.4,20-JUN-2022,85,INE721Z01010,,1355,69.52
AARTIDRUGS,EQ,403,404.9,382,386.1,387,402.1,72342,28259177.25,20-JUN-2022,7203,INE767A01016,,29291,40.49
AARTIIND,EQ,690,694.65,668.85,688.4,689.7,688.8,864736,588404300.2,20-JUN-2022,23045,INE769A01020,,395348,45.72
AARTISURF,EQ,651,653,603.35,613.95,612,626.65,13025,8087834.85,20-JUN-2022,2160,INE09EO01013,,6464,49.63
AARVEEDEN,EQ,20,20.25,18.15,19,19.4,19.85,8010,154346.1,20-JUN-2022,154,INE273D01019,,5374,67.09
AARVI,EQ,96.2,103.85,91,92.05,93.9,97.3,8629,806333.35,20-JUN-2022,179,INE754X01016,,6445,74.69
AAVAS,EQ,1935,1964.65,1882.2,1935.5,1924.15,1924.25,46204,88759637.2,20-JUN-2022,7988,INE216P01012,,16583,35.89
ABAN,EQ,45.5,46,36,39.05,39.4,45,496562,19358022.3,20-JUN-2022,5428,INE421A01028,,207647,41.82
ABB,EQ,2148,2204.1,2120,2187.95,2175,2173.15,184960,401223775.35,20-JUN-2022,21104,INE117A01022,,62830,33.97
ABBOTINDIA,EQ,17850,18024.55,17701,17828.4,17900,17910.15,13443,239904955.8,20-JUN-2022,5805,INE358A01014,,4362,32.45
ABCAPITAL,EQ,91,92,85.6,87.35,87.65,90.95,3236779,284712284.5,20-JUN-2022,19192,INE674K01013,,655462,20.25
ABCOTS,SM,36.5,36.5,36.5,36.5,36.5,35,4000,146000,20-JUN-2022,1,INE08PH01015,,4000,100.00
ABFRL,EQ,231,231,221.3,226.7,227.85,230.15,2226047,503411481.95,20-JUN-2022,17117,INE647O01011,,742646,33.36
ABMINTLLTD,BE,79.65,83.45,75.75,78.05,83,79.65,206,16208.55,20-JUN-2022,14,INE251C01025,,-,-
ABSLAMC,EQ,410,410.95,405.1,407.15,407.05,410,57308,23335635.25,20-JUN-2022,2697,INE404A01024,,43189,75.36
ABSLBANETF,EQ,33.29,33.29,32.45,32.69,32.8,32.78,2002,65699.21,20-JUN-2022,163,INF209KB17D5,,1179,58.89
ABSLNN50ET,EQ,37.37,37.4,35.75,36.36,36.4,36.48,5996,218118.65,20-JUN-2022,144,INF209KB16D7,,3139,52.35
ACC,EQ,2055,2085.55,2047.15,2060.4,2063.95,2055.1,446187,922070645.5,20-JUN-2022,15845,INE012A01025,,221230,49.58
ACCELYA,EQ,858.4,867.8,831.5,842.8,849.95,854.1,4609,3895063.15,20-JUN-2022,721,INE793A01012,,2875,62.38
ACCURACY,EQ,218.15,234,202.4,219.05,224.9,219.9,99839,21939710.35,20-JUN-2022,2753,INE648Z01015,,34226,34.28
ACE,EQ,212,212.95,199.15,200.9,200.95,210.25,335058,68361034.05,20-JUN-2022,7961,INE731H01025,,114991,34.32
ACEINTEG,SM,30.15,30.15,30.15,30.15,30.15,31.65,9000,271350,20-JUN-2022,1,INE543V01017,,9000,100.00
ACRYSIL,EQ,509,515,468,475.8,474.7,512.4,120673,59462141.65,20-JUN-2022,11132,INE482D01024,,60154,49.85
ADANIENT,EQ,2107.3,2123.3,2025,2079.85,2083.9,2095.8,2603594,5361032432.6,20-JUN-2022,69448,INE423A01024,,835095,32.07
ADANIGREEN,EQ,1708.3,1764,1677.05,1743.65,1752,1711.25,1562891,2687644676.2,20-JUN-2022,62844,INE364U01010,,540423,34.58
ADANIPORTS,EQ,671,673.9,653.1,663.15,663.8,668.95,3507676,2321167061.3,20-JUN-2022,56963,INE742F01042,,424044,12.09
ADANIPOWER,EQ,265.35,266.8,248.25,248.25,248.25,261.3,7398184,1882672060.95,20-JUN-2022,96558,INE814H01011,,3043546,41.14
ADANITRANS,EQ,2034.95,2088,2013,2060.25,2045,2032.6,366365,749748132.6,20-JUN-2022,13214,INE931S01010,,238948,65.22
ADFFOODS,EQ,690,690,650,655.75,650,686.25,8456,5657776.1,20-JUN-2022,1147,INE982B01019,,5322,62.94
ADL,BE,62.85,62.85,56.95,57.05,56.95,59.9,3503,203437.4,20-JUN-2022,56,INE0CHO01012,,-,-
ADORWELD,EQ,621,630,598.05,611.15,626.1,610.1,30064,18375321.05,20-JUN-2022,2652,INE045A01017,,20720,68.92
ADROITINFO,EQ,10.55,10.55,10.55,10.55,10.55,10.05,5701,60145.55,20-JUN-2022,22,INE737B01033,,5701,100.00
ADSL,EQ,120.7,122.5,109,111.3,111.25,119.75,235055,26795381.15,20-JUN-2022,7191,INE102I01027,,120162,51.12
ADVANIHOTR,EQ,68.2,68.2,60.75,61.8,61.8,67.35,39064,2450432.1,20-JUN-2022,924,INE199C01026,,25526,65.34
ADVENZYMES,EQ,273,274.1,264.5,266.7,268.95,272.4,44038,11856691.4,20-JUN-2022,2193,INE837H01020,,26721,60.68
AEGISCHEM,EQ,214.95,215.6,197.55,201.55,201.9,214.2,581150,118708355.4,20-JUN-2022,11487,INE208C01025,,253488,43.62
AETHER,EQ,768,768,735.6,750.4,750.9,770.55,232080,173614361,20-JUN-2022,21511,INE0BWX01014,,139082,59.93
AFFLE,EQ,966.9,966.9,922.35,928.75,928,957.75,252779,238244234.35,20-JUN-2022,22068,INE00WC01027,,104219,41.23
AGARIND,EQ,441.55,450,405,419.15,416.2,448.1,61052,25918778.4,20-JUN-2022,9016,INE204E01012,,21489,35.20
AGI,EQ,199.8,199.8,178.25,185.15,184.55,198.35,174289,32429260.4,20-JUN-2022,9217,INE415A01038,,73990,42.45
AGRITECH,BE,70.05,75.65,70,70,70,73.65,1833,129193.95,20-JUN-2022,47,INE449G01018,,-,-
AGROPHOS,EQ,36.5,36.5,35.85,36.5,36.5,34.8,87291,3185624.95,20-JUN-2022,529,INE740V01019,,68909,78.94
AGSTRA,EQ,74.1,75.1,65.85,69.05,68.75,75.1,192011,13678007.3,20-JUN-2022,4208,INE583L01014,,87803,45.73
AHLADA,EQ,86.95,87,78.7,79.7,78.7,83.4,8142,670907.1,20-JUN-2022,209,INE00PV01013,,5921,72.72
AHLEAST,EQ,212.3,221,201.95,206.25,209,217.9,4137,877538,20-JUN-2022,146,INE926K01017,,3183,76.94
AHLUCONT,EQ,396,419.7,370.9,380.9,391.9,392,20311,7821513.6,20-JUN-2022,2284,INE758C01029,,8987,44.25
AHLWEST,BZ,153.8,153.8,140,149.5,153.8,146.5,645,93858.7,20-JUN-2022,82,INE915K01010,,-,-
AIAENG,EQ,2103,2145,2080.05,2097.55,2085.05,2087.4,54070,113768658.8,20-JUN-2022,5118,INE212H01026,,35247,65.19
