SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIIND,EQ,58,58,58,58,58,58.5,280,16240,31-MAY-2002,
ABANLLOYD,EQ,78.35,79.25,76.2,78.6,78.8,79.25,16085,1254053.4,31-MAY-2002,
ABB,EQ,242.25,247.25,240.5,244.6,244.4,244.75,4325,1056831.4,31-MAY-2002,
ABBALPO,EQ,35.1,35.5,34.25,35.1,35.5,34.75,11332,394868.15,31-MAY-2002,
ABBOTTLAB,EQ,155.1,159.5,152.2,155.9,156.5,163,86,13368.6,31-MAY-2002,
ABSHEKINDS,EQ,12.75,13.95,11.45,13.2,13.75,12,29163,372392.6,31-MAY-2002,
ABSIND,EQ,52,52,50.25,50.75,50.75,51,2925,148410.5,31-MAY-2002,
ACC,EQ,152.5,152.5,150.1,151.25,151.5,151.3,179879,27205844.7,31-MAY-2002,
ADANIEXPO,EQ,180.2,182.9,180,181.25,181.5,182.35,70223,12716441.65,31-MAY-2002,
ADLABSFILM,EQ,82,84.8,78.5,80.95,81.05,82.35,277582,22620552.35,31-MAY-2002,
ADVANIORLI,EQ,20.7,21.1,20,20.95,21.1,20.7,2850,58668.15,31-MAY-2002,
AEGISCHEM,EQ,9.9,10,9.8,9.9,10,9.7,20,197.75,31-MAY-2002,
AFTEKINFO,EQ,367.35,373,354,364.2,366,363.55,2375948,862884690,31-MAY-2002,
AGEEGOLD,EQ,72.5,73,72.35,73,73,77,325,23667.5,31-MAY-2002,
AGREVOIND,EQ,149.95,152.5,147.5,149.95,149.75,149.1,7229,1082988.6,31-MAY-2002,
AGRODUTCH,EQ,26.2,26.2,23,23.45,23.55,24,5702,133402.85,31-MAY-2002,
AHMEDELEC,EQ,56.95,56.95,54.1,54.65,54.1,55.45,2410,133705.75,31-MAY-2002,
AHMEDFORGE,EQ,8.75,8.75,8.75,8.75,8.75,8.85,500,4375,31-MAY-2002,
AJANTPHARM,EQ,48.65,51.5,47,49.15,49.4,49.85,7878,389963,31-MAY-2002,
AKSHOPTFBR,EQ,46.45,47.4,45.15,45.6,45.65,46.35,14896,681101.55,31-MAY-2002,
ALEMBICLTD,EQ,114.65,114.65,109.25,110.3,110.25,110.35,735,81269.45,31-MAY-2002,
ALFALAVAL,EQ,200,202,200,200,200,202,1155,231123.5,31-MAY-2002,
ALOKTEXT,EQ,9.55,9.55,9.25,9.25,9.4,9.45,16872,157461.35,31-MAY-2002,
ALPSINDUS,EQ,28.75,30,28.75,30,30,30.25,5600,167875,31-MAY-2002,
AMARAJABAT,EQ,72.95,73.95,72,72.35,72.05,73.5,8108,587465.65,31-MAY-2002,
AMBUJARAJN,EQ,3.9,4.15,3.9,4.05,4.15,4.1,5300,21354,31-MAY-2002,
AMITSPIN,EQ,1.65,1.65,1.65,1.65,1.65,1.9,1,1.65,31-MAY-2002,
AMTEKAUTO,BE,0,0,0,412,469,409.4,3150,1296397.5,31-MAY-2002,
AMTREXAPPL,EQ,15,15.2,14.55,14.55,14.55,15,4550,67712.5,31-MAY-2002,
ANAMALFIN,EQ,4.5,5,4.5,5,5,4.4,310,1399.75,31-MAY-2002,
ANDHRABANK,EQ,11,11.1,10.75,10.95,10.95,10.95,121853,1324583.95,31-MAY-2002,
ANDHRSUGAR,EQ,24.75,24.75,24.75,24.75,24.75,24.25,301,7449.75,31-MAY-2002,
ANTGRAPHIC,EQ,3.15,3.15,2.8,3.1,3.1,2.7,3400,10125,31-MAY-2002,
APCOTEXLAT,EQ,43,43.35,42.5,43.35,43.35,43.8,1374,58879.4,31-MAY-2002,
APOLLOHOSP,EQ,148,148,144,146.45,146.5,146.9,247809,36164357.6,31-MAY-2002,
APOLLOTYRE,EQ,72.6,72.6,71.2,71.35,71.25,72.2,9896,709422.15,31-MAY-2002,
ARCHIES,EQ,132,136.6,126,131.2,130,128.15,46506,6069630.3,31-MAY-2002,
ARHAMFISCL,EQ,5.55,5.6,5,5.2,5.25,5.6,32799,172908.05,31-MAY-2002,
ARIHANTCRE,EQ,4.05,4.15,3.95,4,4,4,66292,268340.15,31-MAY-2002,
ARVINDMILL,EQ,16.1,16.25,15.85,16,16.05,16.15,126320,2021671.45,31-MAY-2002,
ASAHIINDIA,EQ,374.95,379,374.95,379,379,360,130,48768.75,31-MAY-2002,
ASHIMASYN,EQ,19.05,19.05,19.05,19.05,19.05,20.8,200,3810,31-MAY-2002,
ASHKLEYFIN,EQ,36.5,36.5,35.5,36.25,36.3,36.2,2390,86143.2,31-MAY-2002,
ASHOKLEY,EQ,101.5,101.5,96.05,97.9,97.5,100.1,59592,5817542.5,31-MAY-2002,
ASIANELEC,EQ,30.1,30.2,29.25,29.7,29.7,30,1300,38735,31-MAY-2002,
ASIANHOTEL,EQ,67,69.45,64.1,65.25,66.45,68,1265,82934.25,31-MAY-2002,
ASIANPAINT,EQ,293.85,297.95,292.05,294.65,293.75,290.55,11945,3504196.75,31-MAY-2002,
ASSAMCO,EQ,19.1,19.1,15.5,15.55,16.35,15.95,1505,23670.45,31-MAY-2002,
ASSAMFRONT,EQ,51.55,51.55,48.6,50.4,50.5,51.1,4115,204416.65,31-MAY-2002,
ASTRAIDL,EQ,371,375,371,372.3,372.3,370,20366,7629617.45,31-MAY-2002,
ATCOIND,EQ,29.65,30,28.3,29.05,29.3,28.95,67648,1957854.95,31-MAY-2002,
ATLASCOPCO,EQ,129,129,112,114.35,114.9,114.9,10998,1253601.6,31-MAY-2002,
ATLASCYCLE,EQ,55.1,56,55.1,56,56,56,140,7734,31-MAY-2002,
ATULPROD,EQ,24,24,23.6,23.6,23.6,23.7,1290,30560,31-MAY-2002,
AUROPHARMA,EQ,211.05,218,211.05,216.65,216,214.15,2724,586673,31-MAY-2002,
AUTOAXLES,EQ,87,87,86.25,86.25,86.25,101,2699,234663,31-MAY-2002,
AUTORIDFIN,EQ,3.15,3.9,3.1,3.65,3.65,3.85,620,2040.75,31-MAY-2002,
AZTEC,EQ,44,44.4,42,42.85,43,43.3,117087,5037347.9,31-MAY-2002,
BAGYAMETAL,EQ,50.2,50.2,50.2,50.2,50.2,52.8,1202,60340.4,31-MAY-2002,
BAJAJAUTO,EQ,470,489.5,470,481.3,480,474,105805,50630660.95,31-MAY-2002,
BAJAUTOFIN,EQ,59,59,54.6,55,54.65,55.5,2841,155914.85,31-MAY-2002,
BALAJIDIST,EQ,13.6,14,13.45,13.55,13.45,13.7,10482,142215.4,31-MAY-2002,
BALAJIIND,EQ,4.5,5.3,4.5,5.15,5.15,4.9,6302,31111.65,31-MAY-2002,
BALAJITELE,EQ,512,530,509.9,525.45,520.5,519,187233,97258500.15,31-MAY-2002,
BALMLAWRIE,EQ,90,92.8,87.2,90.55,91.05,86.95,147470,13225117.35,31-MAY-2002,
BALRAMCHIN,EQ,118.1,119.75,118.1,118.15,118.1,120,3961,468056.9,31-MAY-2002,
BANARISUG,EQ,150,151,150,150,150,150.2,450,67740,31-MAY-2002,
BANKBARODA,EQ,48,48.9,47.5,48.5,48.7,48.15,17544,844390.15,31-MAY-2002,
BANKINDIA,EQ,28,28.25,27.5,27.8,27.65,27.9,98351,2729071.7,31-MAY-2002,
BANKPUNJAB,EQ,14.1,14.1,13.9,14,14,14,27185,381199,31-MAY-2002,
BANKRAJAS,EQ,13,13.4,12.75,13,12.85,13.25,24352,316847.45,31-MAY-2002,
BASF,EQ,98.15,100.95,98,99.35,99,99.15,2284,226195.5,31-MAY-2002,
BATAINDIA,EQ,37.5,37.5,35.05,35.25,35.1,36.45,102576,3641881.45,31-MAY-2002,
BAUSCHLOMB,EQ,55,63,54.1,60.85,60.9,55.4,749844,44906522.75,31-MAY-2002,
BAYER,EQ,1242,1280,1242,1280,1280,1310,20,25407,31-MAY-2002,
BBTC,EQ,39,39,39,39,39,38.6,25,975,31-MAY-2002,
BEL,EQ,188.5,189.75,179.15,183.05,184,184.65,998459,182666376.75,31-MAY-2002,
BELCERAMIC,EQ,5.7,5.75,5.3,5.55,5.75,5.8,11882,66595.95,31-MAY-2002,
BEML,EQ,96.3,99.8,92.55,95.85,96.2,94.65,2152834,206207855.8,31-MAY-2002,
BERGEPAINT,EQ,69.05,69.05,69,69,69,70.1,200,13805,31-MAY-2002,
BFLSOFTWAR,EQ,539,548.45,516,521.85,518,524.45,10939,5764516.9,31-MAY-2002,
BGFL,EQ,18.95,20.2,18.1,18.6,18.8,18.95,3829,70578.65,31-MAY-2002,
BHARATFORG,EQ,127,129,122.8,126,126.5,128.5,32594,4089642.45,31-MAY-2002,
BHARATGEAR,EQ,13.25,13.3,11.6,11.95,13.3,11.45,1065,12736.75,31-MAY-2002,
BHARATHOT,EQ,22,22.05,21,21.1,21.1,22.2,800,16983.5,31-MAY-2002,
BHARTI,EQ,32.5,32.55,31.6,32.2,32.5,32,126001,4051530.25,31-MAY-2002,
BHEL,EQ,161,161,152.15,152.75,152.6,156,437328,67389657.05,31-MAY-2002,
BHUSANSTL,EQ,24.25,25.35,24.05,24.4,24.2,24.7,8786,214629,31-MAY-2002,
BIL,EQ,37.7,37.8,36,36.75,37,38.2,4810,177163,31-MAY-2002,
BILT,EQ,40.55,41.35,40,40.15,40.2,41,55933,2255778.3,31-MAY-2002,
BIMETBRG,EQ,99.5,99.5,99.5,99.5,99.5,99.5,100,9950,31-MAY-2002,
BINANIZINC,EQ,24,24,23,23,23,24.2,1802,42077.65,31-MAY-2002,
BINDALAGRO,EQ,5.75,6.25,5.75,6.15,6.15,6.1,32047,194177.7,31-MAY-2002,
BIOFILCHEM,EQ,2.4,2.55,2.4,2.4,2.4,2.6,1300,3205.75,31-MAY-2002,
BIRLA3M,EQ,279.9,290,275.1,276.45,275.1,275.1,275,77183.25,31-MAY-2002,
BIRLAERIC,EQ,19,19.4,18.5,18.85,18.95,19.05,5310,100212.5,31-MAY-2002,
BIRLAJUTE,EQ,17.25,17.25,16.8,17,16.9,17.05,5429,92227.65,31-MAY-2002,
BLBLIMITED,EQ,4.8,5.5,4.8,5.5,5.5,5.45,1100,5770,31-MAY-2002,
BLUECHIP,EQ,4.25,4.25,3.3,3.3,3.3,3.55,5101,18554.25,31-MAY-2002,
BLUEDART,EQ,73,77,73,74.15,73.1,73.55,24978,1868648.7,31-MAY-2002,
BLUESTARCO,EQ,67,67.2,66.8,67.1,67.1,67.05,4224,282863.95,31-MAY-2002,
BLUESTINFO,EQ,169,183.9,169,170.45,171,167.3,69074,12075361.75,31-MAY-2002,
BOMDYEING,EQ,41.2,41.25,40.55,40.7,40.95,41,8204,335469.8,31-MAY-2002,
BONGAIREFN,EQ,19.25,19.5,18.5,19.1,18.9,18.65,1907522,36273531.25,31-MAY-2002,
BOOTSPHARM,EQ,304,304,299.05,300.35,300.3,300.75,743,223001,31-MAY-2002,
BPCL,EQ,254,260.9,251.5,256.65,256,250.85,1197338,306419017.55,31-MAY-2002,
BPL,EQ,52,52.15,50.5,50.9,51.35,51.45,13504,691561.7,31-MAY-2002,
BPLENGG,EQ,6.1,6.55,6.05,6.45,6.45,6.3,8500,53735,31-MAY-2002,
BPLREFRIG,EQ,1.65,2.05,1.65,2.05,2.05,1.95,901,1771.65,31-MAY-2002,
BPLSANTECH,EQ,2.2,2.2,2.2,2.2,2.2,1.85,1300,2860,31-MAY-2002,
BRITANNIA,EQ,524,530,520.55,524.1,524,529.95,5636,2964774.1,31-MAY-2002,
BSELINFO,EQ,13.5,14.05,13.2,14.05,14.05,13.15,503,6763.35,31-MAY-2002,
BSES,EQ,230,230,219,225,223.1,225.05,53562,12018895.75,31-MAY-2002,
BSL,EQ,59,61,57.5,60.95,61,61.25,1307,77932.7,31-MAY-2002,
BURRWELCOM,EQ,205,205,203.25,204.2,204.5,204.9,696,142150.75,31-MAY-2002,
CADBURY,EQ,491.1,493,491.1,492.85,493,491.6,2212,1089327.1,31-MAY-2002,
CADILAHC,EQ,128.3,130.75,128.2,130.4,130.5,130.4,6609,858361.65,31-MAY-2002,
CALSOFT,EQ,29,29,28.95,29,29,27.5,106,3069,31-MAY-2002,
CANFINHOME,EQ,24.75,24.95,24.45,24.6,24.45,25.1,2705,66640.5,31-MAY-2002,
CARBEVFLOW,EQ,26.65,26.65,25.1,25.6,26,25.95,1356,34917.25,31-MAY-2002,
CARBORUNIV,EQ,94.75,94.75,92,93,93,93.45,701,64971.5,31-MAY-2002,
CARRIERAIR,EQ,98,98.95,98,98.5,98.5,98.5,6050,596300.45,31-MAY-2002,
CASTROL,EQ,188.25,190.4,184,186.8,185,189.8,31919,6008058.65,31-MAY-2002,
CEAT,EQ,24.95,25.4,24.35,24.5,24.8,24.55,6152,150938.25,31-MAY-2002,
CENTENKA,EQ,83.45,83.45,80.1,81.95,81.55,80.9,24993,2030223.5,31-MAY-2002,
CENTEXTRU,EQ,1.95,1.95,1.95,1.95,1.95,1.9,200,390,31-MAY-2002,
CENTURION,EQ,9.55,9.65,9.2,9.4,9.4,9.5,113079,1056443.35,31-MAY-2002,
CENTURYTEX,EQ,38.95,39.5,37.9,38.5,38.4,39.15,70133,2688820.35,31-MAY-2002,
CESC,EQ,19,19,17.8,18.4,18.5,18.55,37199,679835.7,31-MAY-2002,
CGIGARSH,EQ,40.25,41.35,40,40.6,40,41.15,1400,57278.75,31-MAY-2002,
CHAMBLFERT,EQ,11.1,11.5,11.1,11.4,11.35,11.15,65160,739555,31-MAY-2002,
CHEMPLAST,EQ,27.6,27.6,23.3,23.65,23.3,25.05,1537,36977.75,31-MAY-2002,
CHENNPETRO,EQ,32.9,33.5,32.25,33,32.9,33.2,61107,2008783,31-MAY-2002,
CHETNADCEM,EQ,74.3,76.5,74.25,76.1,76.45,76,4550,342620,31-MAY-2002,
CHLORIDIND,EQ,65.9,65.9,64.75,64.8,65.7,65.5,407,26435.1,31-MAY-2002,
CHOLAINV,EQ,40,40.1,38.1,39.2,39.4,38.8,39777,1558157.85,31-MAY-2002,
CIBASPEC,EQ,108.15,108.55,108.15,108.55,108.55,108.4,5850,634623.4,31-MAY-2002,
