SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,15.5,16.5,15.5,16.5,0.0,15.5,2400,37917.5,25-FEB-1998,
21STCENMGM,EQ,0.45,0.45,0.45,0.45,0.0,0.45,1000,450,25-FEB-1998,
AARTIIND,EQ,25.9,25.9,24.5,24.5,0.0,25.5,200,5040,25-FEB-1998,
ABANLLOYD,EQ,36.75,36.9,36.75,36.9,0.0,36.5,600,22085,25-FEB-1998,
ABB,EQ,393,419.7,393,417.1,0.0,396,78100,32011357.5,25-FEB-1998,
ABGHEAVY,EQ,25,25.5,25,25.2,0.0,24.3,1100,27615,25-FEB-1998,
ABSIND,EQ,37,37.25,35,35,0.0,38.75,4650,171410,25-FEB-1998,
ACC,EQ,1242.5,1284,1242.5,1275,0.0,1240.3,191055,242719328.5,25-FEB-1998,
ACELAB,EQ,15.95,15.95,15.95,15.95,0.0,15.65,200,3190,25-FEB-1998,
ADANIEXPO,EQ,268,270,268,270,0.0,261.65,300,80750,25-FEB-1998,
ADVANIORLI,EQ,24,24.5,23.5,24.15,0.0,23.3,7900,191475,25-FEB-1998,
AEGISCHEM,EQ,12,12,11.75,11.75,0.0,12.2,300,3550,25-FEB-1998,
AHMEDELEC,EQ,63.85,64.2,63.75,63.75,0.0,63.75,1100,70377.5,25-FEB-1998,
AHMEDFORGE,EQ,17.3,17.75,17.15,17.15,0.0,17.95,2100,36465,25-FEB-1998,
AIMCOPEST,EQ,7.5,8,7.5,8,0.0,7.75,1100,8325,25-FEB-1998,
AKARLAMIN,EQ,3.7,3.7,3.7,3.7,0.0,3.45,200,740,25-FEB-1998,
ALFALAVAL,EQ,83.85,83.85,82.75,82.75,0.0,79.95,450,37677.5,25-FEB-1998,
ALIANCREDT,EQ,6.05,6.3,6.05,6.3,0.0,6.5,200,1235,25-FEB-1998,
ALKYLAMINE,EQ,18,18,18,18,0.0,16.5,500,9000,25-FEB-1998,
ALLIEDRES,EQ,12.8,12.8,12.8,12.8,0.0,14.15,100,1280,25-FEB-1998,
ALMBICHEM,EQ,471,500,471,492.5,0.0,477.65,15,7317.5,25-FEB-1998,
ALPHADRUG,EQ,14.5,15.25,14.3,15.2,0.0,14.5,8500,125460,25-FEB-1998,
ALPICFIN,EQ,23.8,25.8,23.8,25.05,0.0,23.45,4900,121505,25-FEB-1998,
ALPINEIND,EQ,4.35,4.6,4.35,4.6,0.0,4.35,500,2210,25-FEB-1998,
ALTOS,EQ,7.4,7.75,7.35,7.65,0.0,7.05,3000,22500,25-FEB-1998,
AMARAJABAT,EQ,78.25,82.5,78,80.65,0.0,77,12300,986585,25-FEB-1998,
AMBASARABH,EQ,8.25,8.55,8.25,8.5,0.0,8.55,1250,10507.5,25-FEB-1998,
AMERICADRY,EQ,4.2,4.45,4.15,4.15,0.0,4,4500,19335,25-FEB-1998,
AMFORGEIND,EQ,6.6,6.75,6.6,6.75,0.0,5.95,200,1335,25-FEB-1998,
AMTEKAUTO,EQ,18.75,18.75,18.75,18.75,0.0,19,200,3750,25-FEB-1998,
AMTREXAPPL,EQ,22.4,24,22.4,24,0.0,21.8,9800,230605,25-FEB-1998,
ANAGRAMFIN,EQ,20,20.1,18,20.1,0.0,20,10550,208095,25-FEB-1998,
ANAMALFIN,EQ,12.5,12.5,12.5,12.5,0.0,12.25,100,1250,25-FEB-1998,
ANDHRAPET,EQ,3.15,3.4,3.15,3.4,0.0,3,1600,5245,25-FEB-1998,
ANDRAVALLY,EQ,74.95,76.7,74.95,76.15,0.0,74,6800,516550,25-FEB-1998,
ANSALHOUS,EQ,7.7,7.7,7.7,7.7,0.0,7.55,100,770,25-FEB-1998,
ANSALPROP,EQ,16.4,17,16.4,16.5,0.0,16.4,5200,85790,25-FEB-1998,
ANTFRIBEAR,EQ,29,31,29,31,0.0,29,150,4472.5,25-FEB-1998,
ANTGRAPHIC,EQ,1.5,1.5,1.5,1.5,0.0,1.35,500,750,25-FEB-1998,
APCOTEXLAT,EQ,48.5,49.5,48.5,49.5,0.0,45,350,17225,25-FEB-1998,
APOLLOHOSP,EQ,27,27,27,27,0.0,26.85,100,2700,25-FEB-1998,
APOLLOTYRE,EQ,67,67,65.25,66.75,0.0,64.95,15700,1046057.5,25-FEB-1998,
APOWERTOOL,EQ,2.15,2.15,1.95,1.95,0.0,2,200,410,25-FEB-1998,
APPLECREDT,EQ,16.6,17.15,16.6,16.9,0.0,16.55,700,11765,25-FEB-1998,
APPLEIND,EQ,8.7,8.75,8.5,8.7,0.0,8.5,8900,76890,25-FEB-1998,
APTECH,EQ,545,576.7,542,568.9,0.0,538.1,39800,22467970,25-FEB-1998,
ARAVALISEC,EQ,2.5,2.5,2.5,2.5,0.0,2.5,102400,256000,25-FEB-1998,
ARENTERP,EQ,4.1,4.1,4.1,4.1,0.0,4.75,500,2050,25-FEB-1998,
ARIHANTCOT,EQ,1.45,1.45,1.45,1.45,0.0,1.4,1000,1450,25-FEB-1998,
ARIHANTIND,EQ,1.65,1.7,1.65,1.7,0.0,1.7,200,335,25-FEB-1998,
ARUNASUGAR,EQ,6,6,6,6,0.0,6.45,100,600,25-FEB-1998,
ARVINDMILL,AE,53,54,53,53,0.0,53,2450,130355,25-FEB-1998,
ARVINDMILL,EQ,53,56,52.75,54.25,0.0,52.15,209800,11370565,25-FEB-1998,
ARVINDPOLY,EQ,7.75,7.75,7.75,7.75,0.0,7.6,500,3875,25-FEB-1998,
ARYAFINFAB,EQ,2.7,2.7,2.7,2.7,0.0,3,500,1350,25-FEB-1998,
ASHIMASYN,EQ,39,39,39,39,0.0,39.1,200,7800,25-FEB-1998,
ASHKLEYFIN,EQ,30,30.95,30,30.85,0.0,30.5,3200,98325,25-FEB-1998,
ASHOKALCO,EQ,19.4,19.5,19.4,19.5,0.0,19,500,9740,25-FEB-1998,
ASHOKLEY,EQ,33.05,33.5,32.5,33.1,0.0,32.7,53350,1768235,25-FEB-1998,
ASIANCOFFE,EQ,22.5,23.95,22.5,23.3,0.0,22.05,2600,59695,25-FEB-1998,
ASIANELEC,EQ,80,86,80,86,0.0,79.5,1550,130495,25-FEB-1998,
ASIANHOTEL,EQ,151.95,151.95,148.05,149.9,0.0,148.85,11600,1738855,25-FEB-1998,
ASIANPAINT,EQ,294,300,294,298.15,0.0,289.75,2300,685257.5,25-FEB-1998,
ASSAMCO,EQ,48,48.9,48,48.15,0.0,46.5,3650,176920,25-FEB-1998,
ASSAMFRONT,EQ,183,185,183,185,0.0,180,400,73400,25-FEB-1998,
ATCOIND,EQ,18.5,19,18,18,0.0,17.95,3500,64090,25-FEB-1998,
ATLANTSPG,EQ,10.1,10.1,9.8,10.1,0.0,8.75,800,8020,25-FEB-1998,
ATLASCOPCO,EQ,172,185,172,178.15,0.0,170.3,6750,1194387.5,25-FEB-1998,
ATULPROD,EQ,19,19,18.05,18.05,0.0,18.2,600,10930,25-FEB-1998,
ATVPETRO,EQ,2.8,3,2.8,3,0.0,2.8,600,1760,25-FEB-1998,
AURANPAPER,EQ,2.25,2.25,2,2,0.0,2,1100,2225,25-FEB-1998,
AUROPHARMA,EQ,87.75,90.5,86.5,90.5,0.0,84.9,1000,88570,25-FEB-1998,
AUTOAXLES,EQ,25,27.25,25,27.25,0.0,25.3,3850,100387.5,25-FEB-1998,
AUTOCORP,EQ,23.9,24,23.5,23.5,0.0,23.35,750,17932.5,25-FEB-1998,
AUTOLEC,EQ,28.5,30,28.5,29.9,0.0,28.7,700,20770,25-FEB-1998,
AUTOLITIND,EQ,24.5,25.2,24.5,25.2,0.0,22.9,6000,149545,25-FEB-1998,
AUTOPALIND,EQ,3.65,4,3.65,3.85,0.0,3.5,1100,4165,25-FEB-1998,
AUTORIDFIN,EQ,9.45,9.45,9.4,9.4,0.0,9.1,600,5650,25-FEB-1998,
AVERY,EQ,44,46,44,46,0.0,41.95,900,41200,25-FEB-1998,
BABABUSERV,EQ,647.2,647.2,545,545,0.0,604,5600,3338160,25-FEB-1998,
BAGWATIGAS,EQ,7.9,8.5,7.9,8.5,0.0,8,1600,13240,25-FEB-1998,
BAJAJAUTO,EQ,538,553.9,538,550.15,0.0,540.9,208350,114398867.5,25-FEB-1998,
BAJAUTOFIN,EQ,27.25,28.25,27.25,28,0.0,27.3,1100,30730,25-FEB-1998,
