SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,15.5,15.5,15,15,15,15.55,1800,27115,13-OCT-1998,
AARTIDRUGS,EQ,15,15,12.75,12.75,12.75,14.75,2300,30505,13-OCT-1998,
AARTIIND,EQ,27.95,27.95,27.95,27.95,27.95,29.4,600,16770,13-OCT-1998,
ABANLLOYD,EQ,32,32,31,31.35,31,32.7,3900,124030,13-OCT-1998,
ABB,EQ,527.75,531,525,527.45,526.3,524.6,10000,5270152.5,13-OCT-1998,
ABBOTTLAB,EQ,491,498.95,490,494.6,492,487.5,1400,691870,13-OCT-1998,
ABSIND,EQ,30,30.6,30,30,30,30,5150,154620,13-OCT-1998,
ACC,AE,988,990,975.75,975.75,975.75,990,145,141914,13-OCT-1998,
ACC,BE,980,980,970,970,970,960,3,2925,13-OCT-1998,
ACC,EQ,990,997,921,943.75,943,987.7,246525,238050461,13-OCT-1998,
ACELAB,EQ,13.95,13.95,13.5,13.6,13.5,14,5800,79490,13-OCT-1998,
ADANIEXPO,EQ,290,290,285,287.5,285,287.5,1200,345000,13-OCT-1998,
ADVANIORLI,EQ,19.25,19.3,18.6,18.7,18.65,18.95,3000,56705,13-OCT-1998,
AEGISCHEM,EQ,9,9.35,9,9.35,9.35,10,400,3705,13-OCT-1998,
AGRODUTCH,EQ,7.9,8,7.8,7.8,7.8,8,2200,17290,13-OCT-1998,
AHMEDELEC,EQ,52.05,52.05,50.5,50.5,50.5,52.3,600,30532.5,13-OCT-1998,
AKARLAMIN,EQ,1.9,1.9,1.9,1.9,1.9,1.8,500,950,13-OCT-1998,
AKGACOUST,EQ,4,4,3.75,3.75,3.75,4,700,2775,13-OCT-1998,
ALBRMORARJ,EQ,212,212,205,205,205,213.65,550,114677.5,13-OCT-1998,
ALFALAVAL,EQ,128,130,127,130,130,129.25,850,108785,13-OCT-1998,
ALKYLAMINE,EQ,19.65,20,19.65,20,20,20.1,600,11970,13-OCT-1998,
ALMBICHEM,EQ,912,912,912,912,912,990,5,4560,13-OCT-1998,
ALOKTEXT,EQ,10.75,10.75,10.75,10.75,10.75,12,100,1075,13-OCT-1998,
ALPHADRUG,EQ,9.6,12,9.5,9.8,9.8,10,7200,71465,13-OCT-1998,
ALPICFIN,EQ,21.5,21.95,20.75,21.15,21.1,22.2,3000,63755,13-OCT-1998,
ALPINEIND,EQ,4.25,4.25,3.65,3.95,3.95,3.3,800,3240,13-OCT-1998,
ALTOS,EQ,7.7,8,7.4,7.4,7.4,7.8,9100,68460,13-OCT-1998,
AMARAJABAT,EQ,216.75,216.75,202.1,204.9,204.75,217.05,167000,35051970,13-OCT-1998,
AMBASARABH,EQ,7,7,7,7,7,6.5,300,2100,13-OCT-1998,
AMERICADRY,EQ,4.4,5.5,4.4,5.5,5.5,5.25,2200,11750,13-OCT-1998,
AMFORGEIND,EQ,5,5,5,5,5,4.75,500,2500,13-OCT-1998,
AMTEKAUTO,EQ,15.85,15.85,15.1,15.55,15.55,16.6,2400,37310,13-OCT-1998,
AMTREXAPPL,EQ,26.05,28.35,26,26.9,26.1,27.5,7100,193325,13-OCT-1998,
ANDHRAPET,EQ,3.1,3.25,3.1,3.25,3.25,3.25,200,635,13-OCT-1998,
ANDHRSUGAR,EQ,30,30,30,30,30,29.5,1000,30000,13-OCT-1998,
ANDRAVALLY,EQ,70.5,70.5,66.1,66.45,66.1,70.35,7850,542967.5,13-OCT-1998,
ANDREWYULE,EQ,7.15,7.15,7.15,7.15,7.15,6,100,715,13-OCT-1998,
ANSALHOUS,EQ,8,8.5,8,8,8,7.75,900,7295,13-OCT-1998,
ANSALPROP,EQ,9.3,9.8,9.3,9.7,9.7,9.3,400,3855,13-OCT-1998,
ANTFRIBEAR,EQ,20.5,20.5,20.5,20.5,20.5,21,100,2050,13-OCT-1998,
ANTGRAPHIC,EQ,3,3.1,3,3.1,3.1,3.25,2500,7610,13-OCT-1998,
APCOTEXLAT,EQ,30.05,31.9,30,31.8,31.8,32,250,7687.5,13-OCT-1998,
APOLLOHOSP,EQ,23.55,24.4,23.5,23.5,23.5,24.25,1900,44800,13-OCT-1998,
APOLLOTYRE,EQ,61.75,61.75,59.55,59.9,59.75,61.4,67000,4042222.5,13-OCT-1998,
APOWERTOOL,EQ,1.35,1.4,0.9,1.1,1.35,1.1,25700,32320,13-OCT-1998,
APPAPER,EQ,610,630,610,610,610,641.75,40,24850,13-OCT-1998,
APPLECREDT,EQ,13.2,13.2,13,13,13,13.25,900,11730,13-OCT-1998,
APPLEIND,EQ,10,10.1,10,10,10,10.1,28600,286795,13-OCT-1998,
APRAYON,EQ,15,15,15,15,15,14.5,50,750,13-OCT-1998,
APTECH,BE,500,500,480,480,480,510,4,1940,13-OCT-1998,
APTECH,EQ,488,488,448,450.25,448,486,20100,9340970,13-OCT-1998,
ARCHIES,EQ,356,358,332.2,340.6,344.9,359.4,13400,4707030,13-OCT-1998,
ARIHANTIND,EQ,0.75,0.75,0.75,0.75,0.75,1,200,150,13-OCT-1998,
ARUNASUGAR,EQ,6,6,5.75,5.8,5.75,6.55,1500,8837.5,13-OCT-1998,
ARVINDMILL,AE,32,32,32,32,32,34,100,3200,13-OCT-1998,
ARVINDMILL,EQ,33,33,31,31.2,31.5,32.9,103550,3296322.5,13-OCT-1998,
ARVINDPOLY,EQ,7,7.25,6.75,6.95,6.95,7,6300,43820,13-OCT-1998,
ARYAFINFAB,EQ,1.6,1.7,1.6,1.7,1.7,1.7,300,490,13-OCT-1998,
ASHAPURMIN,EQ,75.5,75.5,75,75,75,75.5,200,15050,13-OCT-1998,
ASHIMASYN,EQ,35,35.75,34.5,34.55,34.5,35.75,11500,403605,13-OCT-1998,
ASHKLEYFIN,EQ,30.5,30.5,28,28.05,28,30.25,7000,202270,13-OCT-1998,
ASHOKLEY,EQ,20.75,22.85,20,20.05,20,21.15,90350,1943367.5,13-OCT-1998,
ASIANCOFFE,EQ,17,17.9,17,17.6,17.6,18,1700,29920,13-OCT-1998,
ASIANELEC,EQ,81,81,79,79.05,79.05,81.5,10250,824752.5,13-OCT-1998,
ASIANHOTEL,EQ,140,140,136.05,136.75,136.05,141,17000,2353145,13-OCT-1998,
ASIANPAINT,EQ,260,274,260,270.55,270,272,20150,5455245,13-OCT-1998,
ASOCALCHOL,EQ,3.35,3.35,3.35,3.35,3.35,5,100,335,13-OCT-1998,
ASSAMCO,EQ,28.15,28.15,28.15,28.15,28.15,29.1,200,5630,13-OCT-1998,
ASSAMFRONT,EQ,107.5,108.5,105.9,106.3,105.9,108.85,1700,182755,13-OCT-1998,
ASTRAIDL,EQ,175,175,162.05,164.1,162.05,176,2650,445255,13-OCT-1998,
ATCOIND,EQ,19.5,19.5,19.3,19.3,19.3,19.1,900,17450,13-OCT-1998,
ATLASCOPCO,EQ,142.1,147.75,141.25,144.7,147.75,145.25,2150,307752.5,13-OCT-1998,
ATLASCYCLE,EQ,47.1,47.1,47.1,47.1,47.1,47,300,14130,13-OCT-1998,
ATULPROD,EQ,18.95,19.5,16.1,16.25,16.1,17.35,1700,28460,13-OCT-1998,
ATVPETRO,EQ,1.85,1.85,1.7,1.75,1.75,1.9,14000,25515,13-OCT-1998,
AUROPHARMA,EQ,421,428,401,406.7,410,424.4,45800,19158170,13-OCT-1998,
AUTOAXLES,EQ,18.1,19.4,16.25,17.2,16.25,19.4,1350,23720,13-OCT-1998,
AUTOCORP,EQ,16.25,16.5,16.25,16.5,16.5,16.5,400,6550,13-OCT-1998,
AUTOLEC,EQ,37,37,36.8,36.8,36.8,37,1800,66450,13-OCT-1998,
AUTOLITIND,EQ,16.8,17.4,16.5,16.6,16.55,17.5,3600,60330,13-OCT-1998,
AUTOPALIND,EQ,2.3,2.3,2.3,2.3,2.3,2.75,100,230,13-OCT-1998,
AUTORIDFIN,EQ,8.25,9,8.25,8.7,9,8.8,900,7595,13-OCT-1998,
AVERY,EQ,47,50.5,46,50.5,50.5,48.1,650,30625,13-OCT-1998,
BAGWATIGAS,EQ,4.8,4.8,4.8,4.8,4.8,4.5,300,1440,13-OCT-1998,
BAJAJAUTO,AE,546,546,543,543,543,550,25100,13629600,13-OCT-1998,
BAJAJAUTO,EQ,543,550,511,519.15,528,545.1,282900,150527775,13-OCT-1998,
BAJAJHIND,EQ,108,108,102.15,102.15,102.15,108,1400,149980,13-OCT-1998,
BAJAJTEMPO,EQ,128,133,128,133,133,131,250,33000,13-OCT-1998,
BAJAUTOFIN,EQ,24,24.5,23.5,24.15,24,24,1900,45960,13-OCT-1998,
BALAJHOTEL,EQ,44,45.9,44,44.15,44,43.95,2200,97770,13-OCT-1998,
BALAJIDIST,EQ,94.9,94.9,86,86,86,89,1600,142970,13-OCT-1998,
BALAJIIND,EQ,80,84,78,80.15,80.15,78,2300,187675,13-OCT-1998,
BALMLAWRIE,EQ,30.65,32.5,30.65,30.8,30.8,32,750,23677.5,13-OCT-1998,
BALRAMCHIN,EQ,106,106,99.05,100.35,100.9,105.8,46800,4771592.5,13-OCT-1998,
BANARISUG,EQ,41.5,42.5,41.5,42.5,42.5,42.5,550,23325,13-OCT-1998,
BANKBARODA,EQ,55.8,56.5,53.1,53.85,54.15,56.6,333300,18285715,13-OCT-1998,
BANKINDIA,EQ,22.2,23.25,22,22.4,22.6,22.8,124400,2802660,13-OCT-1998,
BANKMADURA,EQ,74,74,69.2,69.65,69.2,75.2,9400,669780,13-OCT-1998,
BANKPUNJAB,EQ,12.25,12.5,12,12.1,12,12.4,36000,435990,13-OCT-1998,
BANKRAJAS,EQ,56,57,54,54.5,54.5,57.2,33150,1831430,13-OCT-1998,
BARODARAYN,EQ,8,8.4,7,7,7,8,1900,13830,13-OCT-1998,
BASF,EQ,152,155,144.3,148.3,147,155.85,44750,6667185,13-OCT-1998,
BATAINDIA,EQ,245.3,249,241,242.45,241,248.65,85950,21100237.5,13-OCT-1998,
BAUSCHLOMB,EQ,152.9,154.85,146,148.3,149,152.45,320700,48536830,13-OCT-1998,
BAYER,EQ,1375,1400,1352,1371.3,1352,1405,100,138280.5,13-OCT-1998,
BEL,EQ,28.1,28.1,26.5,26.8,26.5,28.1,3600,98460,13-OCT-1998,
BELCERAMIC,EQ,3.55,3.55,3.55,3.55,3.55,4,200,710,13-OCT-1998,
BELLARYSTL,EQ,6.95,7.25,6.7,7.25,7.25,7,2500,17545,13-OCT-1998,
BEML,EQ,25.25,26.25,24.1,24.3,24.15,26,6300,160500,13-OCT-1998,
BENTOLCHEM,EQ,2.1,2.1,2.1,2.1,2.1,3.15,100,210,13-OCT-1998,
BERGEPAINT,EQ,98.5,107.55,98.5,103.25,107.55,105.25,26100,2720290,13-OCT-1998,
BESTCROMP,EQ,8,8,6.3,6.3,6.3,8,1300,9840,13-OCT-1998,
BFLSOFTWAR,EQ,545,558,500.9,519.9,520,544.45,435600,234684235,13-OCT-1998,
BGFL,EQ,13.75,13.8,13.75,13.75,13.75,14.25,1600,22040,13-OCT-1998,
BHARATFORG,EQ,46.6,49,46.6,47,47,47.85,2250,105982.5,13-OCT-1998,
BHARATGEAR,EQ,20,20,19.55,19.65,19.55,19.65,750,14742.5,13-OCT-1998,
BHARATHOT,EQ,34.3,35.05,34.3,34.3,34.3,34.3,400,13800,13-OCT-1998,
BHARATRAS,EQ,24,24,24,24,24,24,800,19200,13-OCT-1998,
BHARTITELE,EQ,91,91,89.15,90.9,90.9,90.55,800,72595,13-OCT-1998,
BHEL,EQ,226.25,229,212.1,216.1,222,230.45,1014400,225049615,13-OCT-1998,
BHUSANSTL,EQ,17.5,17.5,17,17.35,17,17.6,1700,29615,13-OCT-1998,
BIHARCAUST,EQ,13.5,13.5,13,13,13,13.5,1400,18475,13-OCT-1998,
BILT,EQ,20.25,20.25,18.75,18.9,18.75,19.45,16400,315245,13-OCT-1998,
BINANIZINC,EQ,25.1,25.45,24.5,24.7,24.6,25.3,3000,74795,13-OCT-1998,
BINDALAGRO,EQ,13.6,13.8,13.55,13.6,13.6,14,24400,333860,13-OCT-1998,
BIRLA3M,EQ,252,255,252,253.5,253.5,250.6,1500,379015,13-OCT-1998,
BIRLAERIC,EQ,11.25,11.4,10.75,11.1,11.1,11.25,2700,30000,13-OCT-1998,
BIRLAYAMAH,EQ,27.6,28,26,28,28,27.9,2400,65835,13-OCT-1998,
BIRLCENFIN,EQ,7.5,7.6,7.25,7.3,7.3,7.3,1300,9745,13-OCT-1998,
BISHNATTEA,EQ,51,51,49.1,50,50,50.2,700,35010,13-OCT-1998,
BLOWPLAST,EQ,25,25,24.5,24.5,24.5,25.05,600,14805,13-OCT-1998,
BLUEBLENDS,EQ,5.75,5.75,5,5,5,5.8,250,1362.5,13-OCT-1998,
BLUEDART,EQ,38.5,40.9,38.5,40.7,38.75,37.85,6000,243400,13-OCT-1998,
BLUESTAR,EQ,57.5,57.5,53.35,53.8,53.8,57.95,19750,1090475,13-OCT-1998,
BOID2PLANA,EQ,281,281.6,279.05,280.15,280,282,630,176902.5,13-OCT-1998,
BOID2PLANB,EQ,291,292.25,290.35,291.4,291.25,291.5,1110,323239.5,13-OCT-1998,
BOMDYEING,EQ,41.5,43.15,41.25,41.7,41.5,42.05,35700,1509822.5,13-OCT-1998,
BONGAIREFN,EQ,10.35,10.35,10,10.25,10.25,10,2400,24235,13-OCT-1998,
BOOTSPHARM,EQ,437,437,402.55,405.05,408,437.4,8800,3710347.5,13-OCT-1998,
BPCL,EQ,224.3,228,219.5,225.7,226.1,226,142400,32168085,13-OCT-1998,
BPL,EQ,133,134,122.6,126.45,126.5,133.2,150900,19548680,13-OCT-1998,
BPLENGG,EQ,8.5,8.5,8.4,8.4,8.4,9.4,400,3375,13-OCT-1998,
BPLREFRIG,EQ,6.45,6.45,5.5,5.9,5.9,6.2,15500,91715,13-OCT-1998,
BPLSANTECH,EQ,7.45,7.45,5.8,5.8,5.8,7,1100,7075,13-OCT-1998,
BPLSANUTIL,EQ,14.6,14.65,14.6,14.6,14.6,15.05,1200,17565,13-OCT-1998,
BRITANNIA,EQ,704,714,682.15,692.25,682.15,704,11300,7957075,13-OCT-1998,
BSES,BE,153,156,146,156,156,150,6,893,13-OCT-1998,
