SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIDRUGS,EQ,14,14.15,14,14,14,14.2,2400,33840,18-SEP-1998,
AARTIIND,EQ,28.25,28.75,27.3,28.75,28.75,28.5,1200,33550,18-SEP-1998,
ABANLLOYD,EQ,32.5,33,32.5,33,33,32.95,600,19750,18-SEP-1998,
ABB,EQ,499.8,501,495.5,499,500,501.05,4650,2318422.5,18-SEP-1998,
ABBOTTLAB,EQ,390,400,390,400,400,379.95,350,137700,18-SEP-1998,
ABGHEAVY,EQ,23.6,23.65,23.5,23.5,23.5,23.8,1500,35320,18-SEP-1998,
ABSIND,EQ,31,31,31,31,31,30.75,500,15500,18-SEP-1998,
ACC,AE,1169,1169,1169,1169,1169,1177,5,5845,18-SEP-1998,
ACC,EQ,1152,1170,1141.05,1161.2,1161.1,1156.35,170980,197923738,18-SEP-1998,
ACELAB,EQ,14.75,14.95,14.5,14.75,14.75,14.95,5600,82655,18-SEP-1998,
ADANIEXPO,EQ,305,305,305,305,305,300.25,200,61000,18-SEP-1998,
ADVANIORLI,EQ,19.35,19.8,19.35,19.55,19.7,19.15,2800,54605,18-SEP-1998,
AEGISCHEM,EQ,10,10.7,10,10.15,10.7,10,300,3035,18-SEP-1998,
AGRODUTCH,EQ,8.2,8.2,7.9,8,8,8,1800,14490,18-SEP-1998,
AHMEDELEC,EQ,53.75,53.95,52.25,53.8,53.8,51.55,400,21390,18-SEP-1998,
AIMCOPEST,EQ,10,10.25,9.7,10.2,10.25,10,1800,18150,18-SEP-1998,
AKARLAMIN,EQ,1.6,1.6,1.6,1.6,1.6,1.75,900,1440,18-SEP-1998,
ALBRMORARJ,EQ,218.3,223.5,218.3,223.5,223.5,221.3,250,55412.5,18-SEP-1998,
ALFALAVAL,EQ,128,128.5,124,124.95,125,128.5,10600,1326110,18-SEP-1998,
ALKYLAMINE,EQ,21.2,21.25,21.2,21.25,21.25,21.5,500,10620,18-SEP-1998,
ALMBICHEM,EQ,951,951,951,951,951,931,5,4755,18-SEP-1998,
ALOKTEXT,EQ,11.9,12,11.9,11.9,11.9,12,800,9540,18-SEP-1998,
ALPHADRUG,EQ,10.85,10.9,10.4,10.65,10.7,10.7,7200,76610,18-SEP-1998,
ALPICFIN,EQ,22.8,22.8,22,22.05,22.05,22.3,1100,24575,18-SEP-1998,
ALPINEIND,EQ,3.6,3.6,3.6,3.6,3.6,4.5,50,180,18-SEP-1998,
ALTOS,EQ,9.9,9.9,9.35,9.5,9.5,9.5,4500,42735,18-SEP-1998,
AMARAJABAT,EQ,204,210,201.2,206.95,207.4,205.85,123900,25478050,18-SEP-1998,
AMBASARABH,EQ,8,8,7.5,7.5,7.5,7.5,1400,10750,18-SEP-1998,
AMERICADRY,EQ,5,5,4.8,4.8,4.8,5,1500,7400,18-SEP-1998,
AMITSPIN,EQ,4.3,4.3,4.3,4.3,4.3,4.6,100,430,18-SEP-1998,
AMTEKAUTO,EQ,16.7,16.75,16.5,16.75,16.75,16.5,1800,30025,18-SEP-1998,
AMTREXAPPL,EQ,28,29.75,27.8,29.5,29.75,27.55,4900,140915,18-SEP-1998,
ANAGRAMFIN,EQ,14.25,14.25,13.1,13.1,13.1,13,450,6035,18-SEP-1998,
ANAMALFIN,EQ,6.35,6.35,6.3,6.3,6.3,6.5,600,3805,18-SEP-1998,
ANDHRAPET,EQ,2.9,3,2.9,3,3,2.95,4300,12740,18-SEP-1998,
ANDRAVALLY,EQ,80.35,81.05,80.35,81,81,82.1,1950,157647.5,18-SEP-1998,
ANSALHOUS,EQ,9.05,9.2,9,9.2,9.2,9.1,600,5435,18-SEP-1998,
ANSALPROP,EQ,11.5,11.5,11.5,11.5,11.5,10.1,500,5750,18-SEP-1998,
ANTFRIBEAR,EQ,22.85,23,22.85,23,23,21.5,150,3437.5,18-SEP-1998,
ANTGRAPHIC,EQ,2.75,2.95,2.65,2.95,2.95,2.65,1900,5345,18-SEP-1998,
APCOTEXLAT,EQ,33.5,33.5,33.5,33.5,33.5,33.6,50,1675,18-SEP-1998,
APOLLOHOSP,EQ,25.85,25.85,25.85,25.85,25.85,25.8,200,5170,18-SEP-1998,
APOLLOTYRE,EQ,72.5,73.8,68.2,73,73.15,72.55,153150,10915617.5,18-SEP-1998,
APOWERTOOL,EQ,1.6,1.75,1.5,1.65,1.75,1.65,14000,23035,18-SEP-1998,
APPAPER,EQ,611,611,611,611,611,611,10,6110,18-SEP-1998,
APPLECREDT,EQ,14,14.1,13.1,13.1,13.1,14.25,400,5520,18-SEP-1998,
APPLEIND,EQ,10,10.1,10,10,10,10,8600,86120,18-SEP-1998,
APRAYON,EQ,17.25,17.5,17.25,17.5,17.5,17.25,450,7775,18-SEP-1998,
APTECH,EQ,526,535,524,532.7,531.05,528,8500,4519575,18-SEP-1998,
ARAVALIIND,EQ,4.75,4.75,4.75,4.75,4.75,5,100,475,18-SEP-1998,
ARCHIES,EQ,292,298.5,290.05,298.45,298.3,290,5300,1553635,18-SEP-1998,
ARIHANTIND,EQ,0.85,0.85,0.85,0.85,0.85,1,100,85,18-SEP-1998,
ARIHANTRED,EQ,1.6,1.6,1.6,1.6,1.6,1.4,100,160,18-SEP-1998,
ARTSONENGG,EQ,7.75,7.75,7.75,7.75,7.75,7.9,100,775,18-SEP-1998,
ARUNASUGAR,EQ,5.85,5.85,5.5,5.5,5.5,5.2,200,1135,18-SEP-1998,
