SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,31,32.35,31,32,0.0,32.5,400,12635,13-DEC-1996,
AARTIIND,EQ,18.5,18.5,18.5,18.5,0.0,20,100,1850,13-DEC-1996,
ABANLLOYD,EQ,45.95,46.5,45.95,46.5,0.0,46,300,13845,13-DEC-1996,
ABB,EQ,540.1,543.5,539,543.25,0.0,545.35,2200,1190422.5,13-DEC-1996,
ABGHEAVY,EQ,19.75,20.5,19.75,20.5,0.0,20.5,900,18070,13-DEC-1996,
ABSIND,EQ,68.95,69,68,68,0.0,67.5,300,20595,13-DEC-1996,
ACC,EQ,999.05,1017,983,1012,0.0,1002.75,203935,203830042.75,13-DEC-1996,
ACELAB,EQ,12.15,12.4,11.8,12.2,0.0,12.15,1500,18260,13-DEC-1996,
ADANIEXPO,EQ,274,275,274,274.5,0.0,275,4100,1125400,13-DEC-1996,
ADITYASPIN,EQ,0,1.55,1.55,1.55,0.0,1.6,50000,77500,13-DEC-1996,
ADVANIORLI,EQ,41,41,39.3,40.35,0.0,40.95,1000,40260,13-DEC-1996,
AEC,EQ,12,12,12,12,0.0,12.75,100,1200,13-DEC-1996,
AEGISCHEM,EQ,19.9,20.05,19.9,19.9,0.0,19.9,750,14950,13-DEC-1996,
AHMEDELEC,EQ,57.3,58,57.3,58,0.0,59,300,17230,13-DEC-1996,
AHMEDFORGE,EQ,42.25,42.25,42.25,42.25,0.0,42,100,4225,13-DEC-1996,
AKARLAMIN,EQ,7,7,6.05,6.05,0.0,6.5,3800,23870,13-DEC-1996,
ALFALAVAL,EQ,125.5,125.5,125,125,0.0,125.15,150,18775,13-DEC-1996,
ALKYLAMINE,EQ,48.5,48.5,46.3,47.5,0.0,50,1850,88150,13-DEC-1996,
ALLIEDRES,EQ,20,20,20,20,0.0,21.3,800,16000,13-DEC-1996,
ALOKTEXT,EQ,25.75,25.75,25,25.65,0.0,24,600,15210,13-DEC-1996,
ALPHADRUG,EQ,5.5,5.85,5.5,5.85,0.0,5.7,1200,6805,13-DEC-1996,
ALPICFIN,EQ,53.5,54.25,53.45,54.2,0.0,53.8,2500,134420,13-DEC-1996,
ALPINEIND,EQ,17,17,16.65,16.65,0.0,17,1700,28535,13-DEC-1996,
ALPSINDUS,EQ,35,35,33.5,33.55,0.0,33.5,400,13655,13-DEC-1996,
ALSAMARINE,EQ,4.9,4.9,4.9,4.9,0.0,5.25,100,490,13-DEC-1996,
ALTOS,EQ,27.95,28,27,27.75,0.0,27.85,20100,543335,13-DEC-1996,
AMARAJABAT,EQ,65,65.4,64.75,65.2,0.0,65.25,3700,240185,13-DEC-1996,
AMBASARABH,EQ,14.4,14.95,14.4,14.8,0.0,14.8,9350,139330,13-DEC-1996,
AMBUJELCST,EQ,3.3,3.35,3.3,3.35,0.0,3.1,700,2315,13-DEC-1996,
AMERICADRY,EQ,9.9,9.9,9.9,9.9,0.0,10.35,200,1980,13-DEC-1996,
AMRUTIND,EQ,12.5,12.5,12.25,12.5,0.0,12.85,2000,24850,13-DEC-1996,
AMTREXAPPL,EQ,16,16,15.5,15.5,0.0,15.1,1300,20650,13-DEC-1996,
ANAGRAMFIN,EQ,65,65,63,63.65,0.0,64,1450,92195,13-DEC-1996,
ANAMALFIN,EQ,14.5,14.5,14.5,14.5,0.0,14.3,400,5800,13-DEC-1996,
ANDHRAPET,EQ,5.9,5.9,5.6,5.6,0.0,5.8,500,2890,13-DEC-1996,
ANDHRSUGAR,EQ,40,40,39,39.45,0.0,39.5,3800,150025,13-DEC-1996,
ANDRAVALLY,EQ,101.5,103.5,99.3,102.85,0.0,102.35,25950,2638970,13-DEC-1996,
ANDREWYULE,EQ,12.5,12.5,12.5,12.5,0.0,12,100,1250,13-DEC-1996,
ANSALHOUS,EQ,12.2,12.65,12,12,0.0,12.3,10700,129390,13-DEC-1996,
ANSALPROP,EQ,28.3,29,28.25,28.35,0.0,29,700,19945,13-DEC-1996,
ANTFRIBEAR,EQ,49.25,49.25,49,49,0.0,50,100,4912.5,13-DEC-1996,
APCOTEXLAT,EQ,93,93,93,93,0.0,89,100,9300,13-DEC-1996,
APOLLOHOSP,EQ,28,29,28,28.1,0.0,28.8,2900,81657.5,13-DEC-1996,
APOLLOTUBE,EQ,3.75,3.75,3.75,3.75,0.0,3.75,100,375,13-DEC-1996,
APOLLOTYRE,EQ,113.1,114.45,112.6,113.75,0.0,115.75,5350,606490,13-DEC-1996,
APPAPER,EQ,1155,1155,1155,1155,0.0,1152.05,15,17325,13-DEC-1996,
APPLECREDT,EQ,28.25,28.25,27.5,27.6,0.0,27.65,700,19635,13-DEC-1996,
APPLEIND,EQ,15.15,15.95,15,15.4,0.0,15.55,15200,230890,13-DEC-1996,
APRAYON,EQ,30.5,30.5,30,30,0.0,30.7,1150,34622.5,13-DEC-1996,
ARAVALISEC,EQ,6.5,6.5,6.5,6.5,0.0,6.8,1050,6825,13-DEC-1996,
ARENTERP,EQ,9.5,9.5,9,9.3,0.0,9.35,1400,12760,13-DEC-1996,
ARIHANTIND,EQ,3.7,3.7,3.7,3.7,0.0,3.8,500,1850,13-DEC-1996,
ARIHANTRED,EQ,1.9,1.9,1.8,1.8,0.0,2,300,550,13-DEC-1996,
ARUNASUGAR,EQ,13,13.25,13,13.25,0.0,13,19250,255050,13-DEC-1996,
ARVINDMILL,EQ,115,115.75,114,115.1,0.0,115.5,14750,1691142.5,13-DEC-1996,
ARVINDPOLY,EQ,9.75,9.75,9.55,9.6,0.0,9.25,900,8660,13-DEC-1996,
ARYAFINFAB,EQ,5.3,5.3,5.3,5.3,0.0,5.05,2100,11130,13-DEC-1996,
ASHKLEYFIN,EQ,48,48,46.3,47.35,0.0,48,1000,47175,13-DEC-1996,
ASHOKLEY,EQ,93,93,90.5,93,0.0,93,2900,266912.5,13-DEC-1996,
ASIANALLOY,EQ,8,8,8,8,0.0,8.25,600,4800,13-DEC-1996,
ASIANCABLE,EQ,10.9,10.9,10.65,10.9,0.0,10.6,1100,11955,13-DEC-1996,
ASIANCOFFE,EQ,28.5,28.65,28,28,0.0,28.75,800,22685,13-DEC-1996,
ASIANELEC,EQ,94,94.5,92,94,0.0,96,900,83937.5,13-DEC-1996,
ASIANHOTEL,EQ,226,238.75,226,238.6,0.0,240,200,47105,13-DEC-1996,
ASIANPAINT,EQ,284,285.5,282,284.1,0.0,288.9,2650,751637.5,13-DEC-1996,
ASSAMCO,EQ,28,28,26,26,0.0,27.5,1050,28110,13-DEC-1996,
ATASHIND,EQ,4,4,4,4,0.0,4.1,100,400,13-DEC-1996,
ATCOIND,EQ,52.55,53.45,52.5,53.45,0.0,54,600,31770,13-DEC-1996,
ATLANTSPG,EQ,14.6,14.6,14.6,14.6,0.0,13.5,200,2920,13-DEC-1996,
ATLASCOPCO,EQ,222,222,222,222,0.0,220,100,22200,13-DEC-1996,
ATLASCYCLE,EQ,66,68.25,65.1,68.25,0.0,66,150,9967.5,13-DEC-1996,
ATULPROD,EQ,32.5,33,32.5,33,0.0,32.45,6650,219350,13-DEC-1996,
