SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1018GS2026,GS,121.81,121.81,121.81,121.81,121.81,121.81,410,49942.1,15-DEC-2023,4,IN0020010081,,410,100.00
182D040424,TB,97.81,97.81,97.81,97.81,97.81,97.75,100,9781,15-DEC-2023,1,IN002023Y284,,,
182D060624,TB,96.59,96.59,96.59,96.59,96.59,96.54,500,48295,15-DEC-2023,1,IN002023Y375,,,
182D090524,TB,97.14,97.14,97.14,97.14,97.14,97.15,1200,116568,15-DEC-2023,3,IN002023Y334,,,
182D130624,TB,96.46,97,96.46,96.85,97,96.54,300,29016,15-DEC-2023,3,IN002023Y383,,,
182D160524,TB,97,97,97,97,97,97.02,100,9700,15-DEC-2023,1,IN002023Y342,,,
182D210324,TB,98.15,98.15,98.15,98.15,98.15,97.9,900,88335,15-DEC-2023,1,IN002023Y268,,,
182D230524,TB,96.87,96.87,96.87,96.87,96.87,96.8,200,19374,15-DEC-2023,2,IN002023Y359,,,
182D250124,TB,99.1,99.1,99.1,99.1,99.1,98.78,14000,1387400,15-DEC-2023,3,IN002023Y177,,,
182D300524,TB,96.74,96.74,96.74,96.74,96.74,96.66,400,38696,15-DEC-2023,2,IN002023Y367,,,
20MICRONS,EQ,181.4,183.55,178,178.85,179,180.15,66048,11926430.1,15-DEC-2023,3916,INE144J01027,,37042,56.08
21STCENMGM,EQ,29.35,29.35,29.35,29.35,29.35,28.8,4124,121039.4,15-DEC-2023,29,INE253B01015,,4124,100.00
360ONE,EQ,714.45,714.45,660,669.95,661.7,707.5,2738968,1840487687.9,15-DEC-2023,72344,INE466L01038,,1834479,66.98
364D040724,TB,96.1,96.1,96.1,96.1,96.1,96.15,2000,192200,15-DEC-2023,1,IN002023Z158,,,
364D051224,TB,93.45,93.5,93.45,93.5,93.5,93.45,1000,93495,15-DEC-2023,2,IN002023Z380,,,
364D060624,TB,96.6,96.6,96.6,96.6,96.6,96.51,10000,966000,15-DEC-2023,1,IN002023Z117,,,
364D070324,TB,98.17,98.17,98.17,98.17,98.17,97.5,500,49085,15-DEC-2023,1,IN002022Z499,,,
364D110724,TB,96,96.05,96,96.05,96.05,95.78,6000,576100,15-DEC-2023,3,IN002023Z166,,,
364D130624,TB,96.46,96.46,96.46,96.46,96.46,96.45,500,48230,15-DEC-2023,2,IN002023Z125,,,
364D141124,TB,93.8,93.8,93.8,93.8,93.8,93.84,100,9380,15-DEC-2023,1,IN002023Z356,,,
364D180424,TB,97.55,97.55,97.55,97.55,97.55,97.8,12000,1170600,15-DEC-2023,3,IN002023Z042,,,
364D211124,TB,93.48,93.5,93.48,93.5,93.5,93.72,600,56090,15-DEC-2023,2,IN002023Z364,,,
364D281124,TB,93.36,93.36,93.36,93.36,93.36,93.45,100,9336,15-DEC-2023,1,IN002023Z372,,,
3IINFOLTD,EQ,45.25,48.45,44.7,47.4,47.25,44.9,6023255,280925799.2,15-DEC-2023,20956,INE748C01038,,2247102,37.31
3MINDIA,EQ,31386,31424.15,30996,31193.05,31200,31144.7,1945,60614416.25,15-DEC-2023,1253,INE470A01017,,934,48.02
3PLAND,EQ,25.15,26.7,25.15,25.9,25.8,26.25,16537,428113.6,15-DEC-2023,496,INE105C01023,,11098,67.11
515GS2025,GS,97.24,97.24,97.24,97.24,97.24,97.2,33,3208.92,15-DEC-2023,4,IN0020200278,,33,100.00
574GS2026,GS,96.6,96.6,96.6,96.6,96.6,96.6,366,35355.6,15-DEC-2023,3,IN0020210186,,366,100.00
5PAISA,EQ,504.3,511.9,500,502.85,505,498.75,170478,86216222.7,15-DEC-2023,16388,INE618L01018,,62345,36.57
610GS2031,GS,95.74,95.74,94.16,94.16,94.16,95.74,1105,105626.8,15-DEC-2023,2,IN0020210095,,1105,100.00
619GS2034,GS,93.4,93.4,93.4,93.4,93.4,91.19,123,11488.2,15-DEC-2023,4,IN0020200096,,123,100.00
63MOONS,BE,511.5,525,511.5,511.5,511.5,538.4,213641,109691465.4,15-DEC-2023,2702,INE111B01023,,-,-
645GS2029,GS,95.97,95.97,95.97,95.97,95.97,96.5,195,18714.15,15-DEC-2023,1,IN0020190362,,195,100.00
654GS2032,GS,97.8,98.45,97.8,98.45,98.45,98.45,11,1076.45,15-DEC-2023,2,IN0020210244,,11,100.00
664GS2035,GS,95,95,95,95,95,96.5,100,9500,15-DEC-2023,1,IN0020210020,,100,100.00
667GS2035,GS,96,96.5,96,96.5,96.5,98.34,1511,145308.5,15-DEC-2023,5,IN0020210152,,1511,100.00
667GS2050,GS,96,96,96,96,96,98.2,55,5280,15-DEC-2023,3,IN0020200252,,55,100.00
669GS2024,GS,102.8,102.8,102.78,102.8,102.8,102.8,11181,1149206.8,15-DEC-2023,7,IN0020220052,,11181,100.00
689GS2025,GS,102.28,102.8,102.28,102.8,102.8,101.75,16,1644.28,15-DEC-2023,3,IN0020220128,,15,93.75
695GS2061,GS,96.81,96.81,96.81,96.81,96.81,101.9,30,2904.3,15-DEC-2023,4,IN0020210202,,30,100.00
699GS2026,GS,100.5,100.5,100.5,100.5,100.5,100.5,200,20100,15-DEC-2023,1,IN0020230028,,200,100.00
699GS2051,GS,93.61,97.7,93.61,97.6,97.6,96.01,33,3196.96,15-DEC-2023,4,IN0020210194,,27,81.82
706GS2028,GS,100.2,100.9,100.2,100.9,100.9,102,55701,5603835.2,15-DEC-2023,17,IN0020230010,,55701,100.00
710GS2029,GS,100.26,101.01,100.26,101.01,101.01,100.6,5094,510944.94,15-DEC-2023,2,IN0020220011,,4800,94.23
716GS2050,GS,98.95,100.5,98.95,99.42,99.42,96.76,98,9744.56,15-DEC-2023,3,IN0020200054,,98,100.00
717GS2030,GS,100,101,99.5,100.5,100.5,101.5,5325,533436.5,15-DEC-2023,13,IN0020230036,,5300,99.53
718GS2033,GS,101,101.6,101,101.6,101.6,101.51,400,40580,15-DEC-2023,4,IN0020230085,,400,100.00
718GS2037,GS,101.32,101.5,101.32,101.5,101.5,101.32,800,81110,15-DEC-2023,8,IN0020230077,,800,100.00
719GS2060,GS,99.2,100.55,99.2,100.55,100.55,96.87,305,30661,15-DEC-2023,4,IN0020200039,,305,100.00
725GS2063,GS,97.59,99,97.59,98.88,98.99,98.27,86988,8601844.34,15-DEC-2023,55,IN0020230044,,85488,98.28
726GS2032,GS,102.12,102.7,102.01,102.65,102.65,102.12,3090,315623.45,15-DEC-2023,5,IN0020220060,,2590,83.82
726GS2033,GS,102.3,102.3,102.3,102.3,102.3,102.5,102,10434.6,15-DEC-2023,3,IN0020220151,,102,100.00
732GS2030,GS,99.5,101,99.5,101,101,101,9900,998482.55,15-DEC-2023,12,IN0020230135,,9900,100.00
733GS2026,GS,101.32,101.8,101.3,101.7,101.7,101.33,7001,711929.1,15-DEC-2023,17,IN0020230119,,7001,100.00
736GS2052,GS,101.2,102.55,101,101,102.5,101.2,60746,6135550.75,15-DEC-2023,12,IN0020220086,,60746,100.00
737GS2028,GS,101.75,102.15,100.6,102.15,102.15,102.1,10970,1109782,15-DEC-2023,13,IN0020230101,,10570,96.35
738GS2027,GS,104.25,104.64,104.25,104.57,104.64,104.47,72865,7617357.11,15-DEC-2023,25,IN0020220037,,72865,100.00
73GS2053,GS,101.8,102.5,101.8,102.4,102.4,101.6,11300,1153421.69,15-DEC-2023,7,IN0020230051,,11300,100.00
741GS2036,GS,104.01,104.71,104.01,104.62,104.62,104.49,56858,5946416.48,15-DEC-2023,15,IN0020220102,,56858,100.00
746GS2073,GS,101.59,101.59,101.59,101.59,101.59,101.59,11399,1158024.41,15-DEC-2023,5,IN0020230127,,11399,100.00
74GS2062,GS,103.95,104,103.95,104,104,104,1268,131845.6,15-DEC-2023,7,IN0020220094,,1268,100.00
754GS2036,GS,102,102.78,102,102.62,102.58,102.15,640463,65656515.95,15-DEC-2023,164,IN0020220029,,629805,98.34
774RJ33A,SG,95,95,95,95,95,100,100,9500,15-DEC-2023,1,IN2920230355,,,
775UP33,SG,95,95,95,95,95,100,200,19000,15-DEC-2023,2,IN3320230193,,,
777PN36,SG,95,95,95,95,95,100,1000,95000,15-DEC-2023,1,IN2820230216,,,
77MH33A,SG,98,98,98,98,98,98,1000,98000,15-DEC-2023,3,IN2220230154,,,
824GS2027,GS,105.25,106,105.25,106,106,105,618,65119.5,15-DEC-2023,2,IN0020060078,,518,83.82
833GS2026,GS,105.11,106.75,105.11,106.75,106.75,105.05,762,81336.94,15-DEC-2023,2,IN0020120039,,762,100.00
897GS2030,GS,113,113,110,110,110,110,1904,211102,15-DEC-2023,6,IN0020110055,,1904,100.00
91D010224,TB,99.05,99.05,99.05,99.05,99.05,99,3000,297150,15-DEC-2023,1,IN002023X328,,,
91D070324,TB,98.28,98.39,98.28,98.28,98.28,98.28,3000,294915,15-DEC-2023,14,IN002023X377,,,
91D080224,TB,98.85,98.85,98.85,98.85,98.85,98.86,200,19770,15-DEC-2023,2,IN002023X336,,,
91D140324,TB,98,99,98,99,99,98.29,300,29600,15-DEC-2023,3,IN002023X385,,,
91D150224,TB,98.63,98.88,98.63,98.88,98.88,98.57,1100,108618,15-DEC-2023,3,IN002023X344,,,
91D220224,TB,98.47,98.51,98.47,98.51,98.51,98.44,1200,118170,15-DEC-2023,3,IN002023X351,,,
91D290224,TB,98.41,98.41,98.4,98.41,98.41,98.45,500,49202,15-DEC-2023,3,IN002023X369,,,
91D291223,TB,99.63,99.7,99.63,99.7,99.7,99.66,900,89674,15-DEC-2023,2,IN002023X278,,,
92GS2030,GS,113,113,113,113,113,113.01,3325,375725,15-DEC-2023,2,IN0020130053,,3325,100.00
A2ZINFRA,BE,10.3,10.3,10.3,10.3,10.3,10.1,64247,661744.1,15-DEC-2023,44,INE619I01012,,-,-
