SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,73.9,78.6,73,75.95,76.15,73.45,330620,25203213.9,11-MAR-2022,3710,INE144J01027,,116983,35.38
21STCENMGM,EQ,25.9,25.9,25.9,25.9,25.9,26.4,13544,350789.6,11-MAR-2022,59,INE253B01015,,13544,100.00
3IINFOLTD,EQ,61.85,65.15,60.55,61.75,61.7,63.7,3641406,226672564.45,11-MAR-2022,20105,INE748C01038,,1638062,44.98
3MINDIA,EQ,20008.5,20098.15,19880.05,19897.4,19900,20008.5,5390,107595015.5,11-MAR-2022,3101,INE470A01017,,4370,81.08
3PLAND,BE,16.6,17.25,15.65,16.2,16.8,16.45,3524,57685.3,11-MAR-2022,57,INE105C01023,,-,-
426GS2023,GS,99.74,99.95,99.74,99.95,99.95,99.25,1000,99845,11-MAR-2022,3,IN0020210046,,1000,100.00
522GS2025,GS,94.67,94.67,94.67,94.67,94.67,99.6,63,5964.21,11-MAR-2022,2,IN0020200112,,63,100.00
563GS2026,GS,100,100.5,100,100.5,100.5,105.21,60,6025,11-MAR-2022,3,IN0020210012,,60,100.00
5PAISA,EQ,307.9,322.95,305,312.5,312,307.5,32461,10235586.1,11-MAR-2022,1213,INE618L01018,,16362,50.41
63MOONS,BE,230,233.3,226.2,233.3,233.3,222.2,89567,20759187.75,11-MAR-2022,1010,INE111B01023,,-,-
667GS2050,GS,95.6,95.6,95.6,95.6,95.6,96,36,3441.6,11-MAR-2022,1,IN0020200252,,36,100.00
676GS2061,GS,99.99,99.99,95,95,95,97.65,510,48500.21,11-MAR-2022,5,IN0020200401,,500,98.04
699GS2051,GS,102.95,102.95,102.95,102.95,102.95,100.45,1,102.95,11-MAR-2022,1,IN0020210194,,1,100.00
716GS2050,GS,108.75,108.75,106.6,106.6,106.6,106.44,2,215.35,11-MAR-2022,2,IN0020200054,,1,50.00
717GS2028,GS,102,102,102,102,102,103.25,49,4998,11-MAR-2022,1,IN0020170174,,49,100.00
727GS2026,GS,101,101,101,101,101,104,1400,141400,11-MAR-2022,2,IN0020190016,,1400,100.00
A2ZINFRA,EQ,10.7,10.9,10.7,10.9,10.9,10.4,276088,2997167.15,11-MAR-2022,380,INE619I01012,,212392,76.93
AAATECH,SM,68,68,68,68,68,69,3000,204000,11-MAR-2022,1,INE0D0U01013,,3000,100.00
AAKASH,BE,28.95,29.5,27.5,29.15,29.25,28.6,657983,18601802.85,11-MAR-2022,714,INE087Z01024,,-,-
AAREYDRUGS,EQ,43.2,44.2,42.4,43.85,43.95,42.3,31740,1368931.75,11-MAR-2022,610,INE198H01019,,17091,53.85
AARON,EQ,118,120.65,114.05,116.3,115.7,115.65,3206,374164.7,11-MAR-2022,148,INE721Z01010,,1926,60.07
AARTIDRUGS,EQ,465,471.4,460.2,466.2,466.9,463,87424,40829562.3,11-MAR-2022,3299,INE767A01016,,48229,55.17
AARTIIND,EQ,824.85,848,818,845.2,845,828,951265,797694108.25,11-MAR-2022,31374,INE769A01020,,472182,49.64
AARTISURF,EQ,819.65,824.8,788.4,794.65,795.55,812.75,16705,13430230.85,11-MAR-2022,1748,INE09EO01013,,9948,59.55
AARVEEDEN,EQ,25,25.45,24.3,24.85,24.75,25.25,8990,223135.75,11-MAR-2022,140,INE273D01019,,7928,88.19
AARVI,EQ,92.95,93.9,91.2,93.3,92.05,92.35,9596,892489.95,11-MAR-2022,176,INE754X01016,,5548,57.82
AAVAS,EQ,2580,2586,2526,2546.15,2536,2558.35,94762,242000114.5,11-MAR-2022,10094,INE216P01012,,61677,65.09
ABAN,EQ,50.5,51.6,49,49.75,49.95,50,144512,7250543.55,11-MAR-2022,1714,INE421A01028,,70832,49.01
ABB,EQ,2155,2174.95,2110,2119.95,2112.45,2157.95,78426,167355341.7,11-MAR-2022,10029,INE117A01022,,37596,47.94
ABBOTINDIA,EQ,17505,17649.7,17124,17268.65,17249.65,17496.7,25377,439248215.65,11-MAR-2022,5690,INE358A01014,,12920,50.91
ABCAPITAL,EQ,103.5,104.45,103,103.45,103.5,103.8,2084612,216068988.55,11-MAR-2022,12397,INE674K01013,,650883,31.22
ABCOTS,SM,53.15,54.4,53,53,53,54.4,12000,642200,11-MAR-2022,3,INE08PH01015,,4000,33.33
ABFRL,EQ,277.7,281.95,268.7,279.35,278,276,1220006,339465812.05,11-MAR-2022,14454,INE647O01011,,203731,16.70
ABMINTLLTD,EQ,94.35,94.35,90.4,93.35,94,92.25,701,65259.55,11-MAR-2022,32,INE251C01025,,280,39.94
