SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
1018GS2026,GS,130,130,130,130,130,130,5,650,01-SEP-2023,1,IN0020010081,
182D051023,TB,99.16,99.16,99.16,99.16,99.16,99.15,100,9916,01-SEP-2023,1,IN002023Y011,
182D091123,TB,98.55,98.55,98.55,98.55,98.55,98.5,100,9855,01-SEP-2023,1,IN002023Y060,
182D110124,TB,97.2,97.2,97.2,97.2,97.2,96.91,9000,874800,01-SEP-2023,2,IN002023Y151,
182D140923,TB,99.57,99.79,99.49,99.7,99.7,99.47,2900,288744,01-SEP-2023,9,IN002022Y518,
182D141223,TB,97.8,97.8,97.8,97.8,97.8,97.8,1600,156480,01-SEP-2023,2,IN002023Y110,
182D191023,TB,99,99,99,99,99,98.7,100,9900,01-SEP-2023,1,IN002023Y037,
182D220923,TB,99.63,99.63,99.63,99.63,99.63,99.52,300,29889,01-SEP-2023,2,IN002022Y526,
20MICRONS,BE,115.55,115.55,115,115,115,115.55,8642,994586.95,01-SEP-2023,62,INE144J01027,
21STCENMGM,EQ,18.75,19.05,18.4,18.75,18.75,18.7,10323,194463.55,01-SEP-2023,122,INE253B01015,
360ONE,EQ,494.7,494.7,475,477.6,475,487.35,969859,467643483,01-SEP-2023,20789,INE466L01038,
364D070324,TB,96.05,96.05,95.95,95.95,95.95,95.86,1000,95964,01-SEP-2023,3,IN002022Z499,
364D070923,TB,99.93,99.93,99.93,99.93,99.93,99.87,100,9993,01-SEP-2023,1,IN002022Z234,
364D140923,TB,99.57,99.71,99.56,99.65,99.56,99.54,11200,1116144,01-SEP-2023,20,IN002022Z242,
3IINFOLTD,EQ,32.75,33.35,32.5,32.8,32.75,32.75,713256,23523062.05,01-SEP-2023,3895,INE748C01038,
3MINDIA,EQ,31400,31400,31001,31151.35,31199.95,31153.55,2486,77461206.25,01-SEP-2023,1486,INE470A01017,
3PLAND,BE,21,21.2,20.8,20.95,21,21,3729,78262.55,01-SEP-2023,43,INE105C01023,
448GS2023,GS,101.7,101.7,101.7,101.7,101.7,101.7,1,101.7,01-SEP-2023,1,IN0020200211,
563GS2026,GS,100.75,100.75,100.75,100.75,100.75,101,2,201.5,01-SEP-2023,2,IN0020210012,
574GS2026,GS,96.25,99,96,96.55,96.55,96.25,1010,97522.5,01-SEP-2023,6,IN0020210186,
5PAISA,EQ,452.5,465,445.5,449.45,450,448.6,57436,26005218.3,01-SEP-2023,5875,INE618L01018,
63MOONS,EQ,337,347.25,327,333.95,331,330.75,649445,222239167,01-SEP-2023,12918,INE111B01023,
667GS2035,GS,97.5,97.5,97.5,97.5,97.5,97,4310,420225,01-SEP-2023,4,IN0020210152,
667GS2050,GS,95.2,95.2,95,95,95,95,1536,145921.8,01-SEP-2023,7,IN0020200252,
669GS2024,GS,100.89,100.89,100.6,100.89,100.89,100.9,1810,182306.4,01-SEP-2023,6,IN0020220052,
689GS2025,GS,100,100.01,100,100.01,100.01,99.67,2,200.01,01-SEP-2023,2,IN0020220128,
68GS2060,GS,94.75,94.76,94.75,94.76,94.76,95.43,1990,188552.51,01-SEP-2023,10,IN0020200187,
695GS2061,GS,98.99,98.99,98.99,98.99,98.99,98.99,100,9899,01-SEP-2023,1,IN0020210202,
699GS2026,GS,101.5,101.53,101.5,101.53,101.53,102.25,400,40609,01-SEP-2023,3,IN0020230028,
699GS2051,GS,97,97.99,96.02,97.6,97.6,97.75,3146,305189.38,01-SEP-2023,12,IN0020210194,
706GS2028,GS,102.11,102.5,102.11,102.5,102.5,102.71,550,56180,01-SEP-2023,2,IN0020230010,
