SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIIND,EQ,65,71.1,65,70.45,70,64.65,3000,207999.2,1-JUL-2002,
ABANLLOYD,EQ,110.55,117.45,108.3,116.9,116.25,106.75,80180,9236507.4,1-JUL-2002,
ABB,EQ,270.75,280.5,267.2,271.95,272.8,267.7,48718,13403002.1,1-JUL-2002,
ABBALPO,EQ,50,55.6,48.4,55.6,55.6,46.3,558368,29781561.35,1-JUL-2002,
ABBOTTLAB,EQ,148.75,151,148.75,151,151,149.55,199,29999.5,1-JUL-2002,
ABSHEKINDS,EQ,11,12.5,10.3,10.35,10.3,11.45,65726,702973.9,1-JUL-2002,
ABSIND,EQ,59,59.95,58.55,59.3,58.55,59.1,8892,527398.35,1-JUL-2002,
ACC,EQ,160,163,159,161.75,161.85,158.85,659631,106602921.65,1-JUL-2002,
ADANIEXPO,EQ,178,182.9,174.1,177.8,179,183.2,82799,14660645.3,1-JUL-2002,
ADLABSFILM,EQ,79,79.9,77.85,78.2,78,78,66528,5248550.9,1-JUL-2002,
ADVANIORLI,EQ,26.45,27.5,26.25,27.25,27.5,26.3,6650,178836,1-JUL-2002,
AEGISCHEM,EQ,14.1,15.9,14.1,15.45,15.25,13.5,27118,409228.6,1-JUL-2002,
AFTEKINFO,EQ,415.15,418.2,407.1,409.9,408.6,413.3,856711,351810365.8,1-JUL-2002,
AGEEGOLD,EQ,83.5,84,80.85,81,80.85,85.1,2672,217884.2,1-JUL-2002,
AGREVOIND,EQ,179.5,180.5,177,177.9,177,178.2,4902,877411.65,1-JUL-2002,
AGRODUTCH,EQ,39,39,34.7,35,34.8,36.95,45782,1627163.1,1-JUL-2002,
AHMEDELEC,EQ,61.6,61.75,59.6,60.05,60.05,59.2,772,46819,1-JUL-2002,
AHMEDFORGE,EQ,20.5,20.5,19,19.1,19,20.2,10617,204418,1-JUL-2002,
AJANTPHARM,EQ,51,51,49.8,49.95,50,50.05,10815,541743.5,1-JUL-2002,
AKSHOPTFBR,EQ,47.15,48.7,46.95,47.55,47.4,47.45,14830,708066.45,1-JUL-2002,
ALEMBICLTD,EQ,127,131,123.05,128.4,128,126.75,9233,1186740.45,1-JUL-2002,
ALFALAVAL,EQ,255,263.95,244.1,245.3,244.1,253.85,3561,889405.8,1-JUL-2002,
ALOKTEXT,EQ,14.3,14.3,13.35,13.45,13.4,13.45,238165,3239421.6,1-JUL-2002,
ALPSINDUS,EQ,32.2,33.5,32.2,33.5,33.5,32,101,3382.2,1-JUL-2002,
AMARAJABAT,EQ,86.45,87.5,85.45,85.8,85.45,85.65,55874,4843648.1,1-JUL-2002,
AMBUJARAJN,EQ,6.6,6.75,6.3,6.6,6.6,6.2,105914,697137.3,1-JUL-2002,
AMITSPIN,EQ,4.45,5,4.45,4.7,4.65,4.25,5605,26953.75,1-JUL-2002,
AMTEKAUTO,BE,0,0,0,416.5,469,414,1750,728450,1-JUL-2002,
AMTREXAPPL,EQ,16.15,17,16.15,16.95,17,16.75,3975,67215.05,1-JUL-2002,
ANAMALFIN,EQ,7.75,7.75,7.5,7.5,7.5,7.55,1200,9175,1-JUL-2002,
ANDHRABANK,EQ,16.5,16.95,16.25,16.6,16.5,16.1,916594,15251120.45,1-JUL-2002,
ANDHRSUGAR,EQ,32.3,34,32.3,32.65,33.95,32.95,3365,111134.95,1-JUL-2002,
ANTGRAPHIC,EQ,4.1,4.5,4.1,4.45,4.5,4.35,11848,51721.2,1-JUL-2002,
APCOTEXLAT,EQ,42.35,44.95,42.35,44.95,44.95,44,829,35934.15,1-JUL-2002,
APOLLOHOSP,EQ,127.1,130.9,127.1,129.95,129.85,128.95,53647,6978062.65,1-JUL-2002,
APOLLOTYRE,EQ,114,115,111.3,113.9,114.75,112.2,274168,31096465.1,1-JUL-2002,
ARCHIES,EQ,143.75,146,141.05,142.55,142,141.3,8119,1161017.4,1-JUL-2002,
ARHAMFISCL,EQ,7.75,8.6,7.45,8.55,8.5,7.15,169993,1394614,1-JUL-2002,
ARIHANTCRE,EQ,6.7,6.7,5.6,5.75,5.75,5.6,134369,778157.2,1-JUL-2002,
ARVINDMILL,EQ,22.8,23.8,22.8,23,23.15,22.6,842093,19576965.45,1-JUL-2002,
ASAHIINDIA,EQ,362,366.1,362,365,365,370,22,8012,1-JUL-2002,
ASHAPURMIN,EQ,96,97,96,97,97,90,348,33537.2,1-JUL-2002,
ASHIMASYN,EQ,22,22.45,21.7,22.15,21.9,21.5,3276,72153.6,1-JUL-2002,
ASHKLEYFIN,EQ,54.25,54.25,52.55,52.9,53,53.65,24988,1335541.45,1-JUL-2002,
ASHOKLEY,EQ,122.5,123,118,119.35,118.75,120.65,355967,43010678.75,1-JUL-2002,
ASIANELEC,EQ,37,45.15,36.7,45.1,45.15,37.6,86294,3584933.6,1-JUL-2002,
ASIANHOTEL,EQ,72.75,72.8,71.2,71.5,72,71.8,815,58850.25,1-JUL-2002,
ASIANPAINT,EQ,320.5,337,320.5,334.3,332.4,326.6,8781,2917285.3,1-JUL-2002,
ASSAMCO,EQ,36.25,42,36,38.4,37.3,37.05,112736,4388087.2,1-JUL-2002,
ASSAMFRONT,EQ,75,78.5,73.5,77.05,77.5,74.85,7904,611809,1-JUL-2002,
ASTRAIDL,EQ,354.05,354.05,354,354,354,354,113,40007,1-JUL-2002,
ATCOIND,EQ,28.65,33.7,28.65,31.7,31.95,29.3,387059,12477115.85,1-JUL-2002,
ATLASCOPCO,EQ,165.15,167,160.5,165.15,165.5,164.8,10688,1762376.5,1-JUL-2002,
