SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 04-Nov-2025"," 105.00"," 105.24"," 105.24"," 104.01"," 104.10"," 104.10"," 105.21"," 1195"," 1.26"," 12"," 1195"," 100.00"
20MICRONS," EQ"," 04-Nov-2025"," 217.71"," 218.00"," 220.98"," 214.00"," 216.55"," 216.05"," 216.93"," 82091"," 178.08"," 1758"," 44231"," 53.88"
21STCENMGM," EQ"," 04-Nov-2025"," 46.88"," 46.90"," 47.70"," 45.94"," 46.95"," 46.04"," 46.79"," 11716"," 5.48"," 117"," 9964"," 85.05"
360ONE," EQ"," 04-Nov-2025"," 1093.60"," 1099.00"," 1099.40"," 1071.90"," 1074.30"," 1079.10"," 1081.12"," 458901"," 4961.26"," 23639"," 331497"," 72.24"
3IINFOLTD," EQ"," 04-Nov-2025"," 17.49"," 17.49"," 17.56"," 17.21"," 17.34"," 17.27"," 17.34"," 610624"," 105.87"," 1855"," 319029"," 52.25"
3MINDIA," EQ"," 04-Nov-2025"," 30700.00"," 33060.00"," 36480.00"," 32610.00"," 35780.00"," 35885.00"," 35507.03"," 222196"," 78895.20"," 68293"," 49453"," 22.26"
3PLAND," EQ"," 04-Nov-2025"," 42.05"," 42.25"," 42.65"," 41.35"," 42.19"," 42.02"," 42.22"," 2274"," 0.96"," 96"," 2073"," 91.16"
591GS2028," GS"," 04-Nov-2025"," 101.27"," 100.93"," 100.93"," 100.93"," 100.93"," 100.93"," 100.93"," 300"," 0.30"," 3"," 300"," 100.00"
5PAISA," EQ"," 04-Nov-2025"," 311.80"," 313.40"," 313.40"," 307.85"," 310.00"," 309.05"," 309.83"," 43978"," 136.26"," 1549"," 31921"," 72.58"
601GS2030," GS"," 04-Nov-2025"," 100.05"," 100.05"," 101.15"," 100.05"," 100.10"," 100.10"," 100.09"," 452"," 0.45"," 5"," 450"," 99.56"
610GS2031," GS"," 04-Nov-2025"," 99.70"," 97.20"," 101.25"," 96.01"," 96.01"," 96.01"," 98.15"," 3"," 0.00"," 3"," 1"," 33.33"
628GS2032," GS"," 04-Nov-2025"," 99.35"," 99.35"," 99.35"," 99.35"," 99.35"," 99.35"," 99.35"," 300"," 0.30"," 1"," 300"," 100.00"
633GS2035," GS"," 04-Nov-2025"," 101.50"," 99.00"," 99.00"," 98.50"," 98.50"," 98.50"," 98.96"," 600"," 0.59"," 4"," 600"," 100.00"
63MOONS," EQ"," 04-Nov-2025"," 789.40"," 792.40"," 804.90"," 790.00"," 791.00"," 791.75"," 795.64"," 78095"," 621.36"," 2815"," 47600"," 60.95"
648GS2035," GS"," 04-Nov-2025"," 99.60"," 100.05"," 100.05"," 100.05"," 100.05"," 100.05"," 100.05"," 100"," 0.10"," 1"," 100"," 100.00"
667GS2035," GS"," 04-Nov-2025"," 101.21"," 104.48"," 104.48"," 104.48"," 104.48"," 104.48"," 104.48"," 2000"," 2.09"," 1"," 2000"," 100.00"
667GS2050," GS"," 04-Nov-2025"," 95.90"," 96.00"," 97.38"," 96.00"," 97.38"," 97.38"," 96.75"," 5754"," 5.57"," 9"," 5004"," 86.97"
676GS2061," GS"," 04-Nov-2025"," 94.99"," 94.99"," 94.99"," 93.41"," 93.50"," 93.61"," 94.47"," 45031"," 42.54"," 13"," 31768"," 70.55"
679GS2034," GS"," 04-Nov-2025"," 102.00"," 100.40"," 100.98"," 100.40"," 100.40"," 100.40"," 100.55"," 400"," 0.40"," 3"," 400"," 100.00"
68GS2060," GS"," 04-Nov-2025"," 97.00"," 97.90"," 97.90"," 97.90"," 97.90"," 97.90"," 97.90"," 10"," 0.01"," 1"," 10"," 100.00"
690GS2065," GS"," 04-Nov-2025"," 95.96"," 96.00"," 96.05"," 95.69"," 95.69"," 95.70"," 95.81"," 115053"," 110.24"," 245"," 115053"," 100.00"
692GS2039," GS"," 04-Nov-2025"," 104.05"," 103.01"," 103.75"," 103.01"," 103.50"," 103.50"," 103.42"," 300"," 0.31"," 3"," 300"," 100.00"
695GS2061," GS"," 04-Nov-2025"," 98.00"," 98.20"," 98.20"," 97.50"," 97.50"," 97.61"," 97.61"," 100000"," 97.61"," 7"," 100000"," 100.00"
697GR2034," GS"," 04-Nov-2025"," 100.20"," 99.20"," 99.20"," 99.20"," 99.20"," 99.20"," 99.20"," 50"," 0.05"," 1"," 50"," 100.00"
