SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,62.8,74.5,62.8,74.5,74.5,62.1,3966780,281767505.15,07-JAN-2022,23426,INE144J01027,,1887224,47.58
21STCENMGM,EQ,46,47.4,46,47.25,47.4,46.5,40565,1913901.15,07-JAN-2022,367,INE253B01015,,28196,69.51
3IINFOLTD,EQ,90.05,94.4,90,91.65,91.65,89.95,3020600,281778513.45,07-JAN-2022,11647,INE748C01038,,845414,27.99
3MINDIA,EQ,25356,25640,25356,25550.35,25640,25590.9,3393,86708143.15,07-JAN-2022,2399,INE470A01017,,2020,59.53
3PLAND,EQ,21.75,21.75,19.75,21.75,21.75,20.75,126888,2735395.9,07-JAN-2022,509,INE105C01023,,94327,74.34
5PAISA,EQ,443,463.5,438,449.3,447,440.9,65465,29621659.5,07-JAN-2022,2189,INE618L01018,,43265,66.09
63MOONS,EQ,291.1,291.1,291.1,291.1,291.1,277.25,31975,9307922.5,07-JAN-2022,276,INE111B01023,,31925,99.84
664GS2035,GS,94,94,94,94,94,95.02,400,37600,07-JAN-2022,1,IN0020210020,,400,100.00
667GS2050,GS,97.95,97.95,96.42,96.43,96.43,99.49,39748,3835993.58,07-JAN-2022,43,IN0020200252,,34995,88.04
676GS2061,GS,98.3,98.3,97.9,97.9,97.9,97.89,300,29410,07-JAN-2022,2,IN0020200401,,300,100.00
695GS2061,GS,99.98,99.98,99.98,99.98,99.98,99.98,100,9998,07-JAN-2022,1,IN0020210202,,100,100.00
699GS2051,GS,99.74,99.75,99.7,99.75,99.75,99.74,1010,100717.5,07-JAN-2022,3,IN0020210194,,1010,100.00
727GS2026,GS,102,102,102,102,102,102.12,100,10200,07-JAN-2022,1,IN0020190016,,100,100.00
772GS2055,GS,111.5,111.5,110,110,110,111.3,1397,154180,07-JAN-2022,7,IN0020150077,,1397,100.00
A2ZINFRA,EQ,11.95,11.95,11.95,11.95,11.95,11.4,182303,2178520.85,07-JAN-2022,220,INE619I01012,,182303,100.00
AAATECH,SM,62,62.2,62,62.2,62.2,61,6000,372600,07-JAN-2022,2,INE0D0U01013,,6000,100.00
AAKASH,EQ,250.6,264.45,250.6,261.4,260,253.7,162584,42126813.95,07-JAN-2022,1352,INE087Z01016,,68889,42.37
AAREYDRUGS,EQ,57.75,57.75,54.1,54.6,54.75,55.6,323288,17958467,07-JAN-2022,4446,INE198H01019,,171057,52.91
AARON,EQ,147.5,147.5,140.4,142.7,141.15,145.55,12312,1757919.55,07-JAN-2022,449,INE721Z01010,,7654,62.17
AARTIDRUGS,EQ,529,537.05,505,522.9,524.4,529,188493,99039381,07-JAN-2022,10439,INE767A01016,,74810,39.69
AARTIIND,EQ,990,1036,990,1030.95,1029.05,994.35,1274764,1302476688.5,07-JAN-2022,44860,INE769A01020,,428827,33.64
AARTISURF,EQ,1055,1074,1051.3,1060.2,1059.5,1074.05,11631,12360270.05,07-JAN-2022,1878,INE09EO01013,,6648,57.16
AARVEEDEN,EQ,28.7,29.5,28.2,28.7,28.9,28.7,48575,1400399.7,07-JAN-2022,325,INE273D01019,,31323,64.48
AARVI,EQ,96.4,96.4,90.35,92.45,92.05,93.6,43614,4046014.4,07-JAN-2022,414,INE754X01016,,32575,74.69
AAVAS,EQ,2776.2,2920,2776.2,2827.2,2809,2816.05,132665,379004852.4,07-JAN-2022,23162,INE216P01012,,61754,46.55
ABAN,EQ,54.45,54.45,52.35,53.15,53.15,51.9,634977,34227463,07-JAN-2022,3610,INE421A01028,,310442,48.89
ABB,EQ,2236.95,2263.95,2216.5,2227.1,2225.3,2225.25,111305,248471960.35,07-JAN-2022,12193,INE117A01022,,65722,59.05
ABBOTINDIA,EQ,18750,18850.7,18299.95,18372.9,18351,18725.7,13554,251335962.1,07-JAN-2022,5021,INE358A01014,,5282,38.97
ABCAPITAL,EQ,133.8,135.5,131,132.8,132.5,133.1,7338412,978558010.3,07-JAN-2022,39222,INE674K01013,,2134091,29.08
ABFRL,EQ,296.85,297.9,288.75,292.05,291.3,293.7,6220061,1829745955.85,07-JAN-2022,55317,INE647O01011,,752091,12.09
ABINFRA,SM,7.9,7.9,7.9,7.9,7.9,7.55,8000,63200,07-JAN-2022,2,INE00YB01017,,8000,100.00
