SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,85.7,88.4,84.2,85.75,86.2,84.65,308584,26615022.4,05-APR-2022,3648,INE144J01027,,146851,47.59
21STCENMGM,EQ,28.6,29.7,28.6,29.7,29.7,29.15,22255,655182.05,05-APR-2022,220,INE253B01015,,17304,77.75
3IINFOLTD,EQ,59.25,59.25,59.25,59.25,59.25,56.45,153812,9113361,05-APR-2022,512,INE748C01038,,113812,73.99
3MINDIA,EQ,20418.25,21638,20418.25,21284.75,21300,20418.25,6074,128764092.6,05-APR-2022,2954,INE470A01017,,2152,35.43
3PLAND,EQ,16.45,16.6,15.2,16.5,16.5,15.85,7205,116145.85,05-APR-2022,104,INE105C01023,,3750,52.05
5PAISA,EQ,382.35,385.55,372.85,376.7,375.25,378.95,32137,12211607.3,05-APR-2022,1437,INE618L01018,,19425,60.44
63MOONS,BE,280,293.8,279.85,293.8,293.8,279.85,97257,28352325.25,05-APR-2022,1024,INE111B01023,,-,-
654GS2032,GS,100,100,100,100,100,98.8,30,3000,05-APR-2022,2,IN0020210244,,30,100.00
667GS2035,GS,97,97.99,97,97.99,97.99,98,7025,685047.69,05-APR-2022,8,IN0020210152,,6494,92.44
667GS2050,GS,97,97,96.1,97,97,97.01,20103,1949856.6,05-APR-2022,27,IN0020200252,,20003,99.50
676GS2061,GS,97.25,97.25,97.25,97.25,97.25,97.25,1033,100459.25,05-APR-2022,3,IN0020200401,,1033,100.00
68GS2060,GS,94.57,94.57,94.57,94.57,94.57,99,100,9457,05-APR-2022,1,IN0020200187,,100,100.00
699GS2051,GS,98.95,98.95,98,98.81,98.8,101.25,3512,347260.66,05-APR-2022,10,IN0020210194,,3512,100.00
727GS2026,GS,99.81,99.81,99.81,99.81,99.81,105,100,9981,05-APR-2022,1,IN0020190016,,100,100.00
A2ZINFRA,EQ,11.1,11.1,10.85,11.1,11.1,10.6,170027,1887242.2,05-APR-2022,237,INE619I01012,,159175,93.62
AAKASH,EQ,24.35,25.8,24.35,25.35,25.4,25.45,679704,17102207,05-APR-2022,750,INE087Z01024,,395836,58.24
AAREYDRUGS,EQ,45.95,47.45,44.25,44.85,45,45.6,286091,13040148.65,05-APR-2022,1954,INE198H01019,,164504,57.50
AARON,EQ,116.75,119,115.4,118,118.5,115.15,6831,803273.65,05-APR-2022,131,INE721Z01010,,4574,66.96
AARTIDRUGS,EQ,477.9,514.2,473,504.45,503.75,470.4,828071,413700739.3,05-APR-2022,27201,INE767A01016,,228507,27.60
AARTIIND,EQ,975,990,975,987.05,986.5,972.35,457199,449691198.6,05-APR-2022,18359,INE769A01020,,213080,46.61
AARTISURF,EQ,825.5,848,814.45,827.05,826,816.5,33653,27820257.2,05-APR-2022,3764,INE09EO01013,,18996,56.45
AARVEEDEN,EQ,25.25,25.45,24.55,25.45,25.45,24.25,13536,342374.8,05-APR-2022,159,INE273D01019,,12409,91.67
AARVI,EQ,121.95,123.7,114,114.1,114,119.95,68326,7931863.5,05-APR-2022,933,INE754X01016,,36445,53.34
AAVAS,EQ,2551,2634.95,2505,2531.35,2525,2515.95,110317,283556311.25,05-APR-2022,15851,INE216P01012,,34989,31.72
ABAN,EQ,48.6,51.75,48.6,49.6,49.35,48.45,356187,17815875.4,05-APR-2022,2511,INE421A01028,,147158,41.31
ABB,EQ,2140,2264.95,2127.95,2207.55,2193,2130.55,350006,767194202.7,05-APR-2022,25046,INE117A01022,,180092,51.45
ABBOTINDIA,EQ,17500,17690,17500,17628.25,17591.55,17549.6,8770,154767763.4,05-APR-2022,3832,INE358A01014,,3046,34.73
ABCAPITAL,EQ,113.9,115.2,112.9,113.25,113.15,113.9,3454658,394061995.15,05-APR-2022,17797,INE674K01013,,1599570,46.30
ABFRL,EQ,300.3,314.15,295.5,309.55,309.4,298.75,6104321,1874365868.35,05-APR-2022,57979,INE647O01011,,1475745,24.18
ABMINTLLTD,EQ,112,112,102.95,104.6,104.1,107.7,1650,173744.05,05-APR-2022,118,INE251C01025,,1002,60.73
ABSLAMC,EQ,526,532.05,526,529.35,528.5,528.7,148335,78576276.45,05-APR-2022,8493,INE404A01024,,104648,70.55
ABSLBANETF,EQ,38.48,41.99,37.75,37.97,37.87,38.48,26766,1019855.58,05-APR-2022,276,INF209KB17D5,,16764,62.63
ABSLNN50ET,EQ,44,44,42.6,43.61,43.42,43.4,6589,287448.57,05-APR-2022,118,INF209KB16D7,,6270,95.16
ACC,EQ,2134.8,2158,2112,2149.65,2146,2119.45,615501,1317804173.65,05-APR-2022,20440,INE012A01025,,335736,54.55
ACCELYA,EQ,970,986.35,949.3,960,956,969.95,56902,54945245.55,05-APR-2022,7002,INE793A01012,,31731,55.76
ACCORD,SM,22.85,25.25,22.85,25.25,25.25,24.05,4000,96200,05-APR-2022,2,INE113X01015,,4000,100.00
ACCURACY,EQ,239.8,240,234.1,234.65,235,238.75,46359,10915761.5,05-APR-2022,761,INE648Z01015,,27455,59.22
ACE,EQ,233.8,237.4,230.1,231.5,232,229.6,462534,108244801.4,05-APR-2022,7722,INE731H01025,,177297,38.33
ACRYSIL,EQ,889,889,855,861.55,856.05,866.05,139892,122104238.1,05-APR-2022,10615,INE482D01024,,54731,39.12
ADANIENT,EQ,2078,2189.8,2067.6,2139.85,2131,2065.85,4970260,10615007504.4,05-APR-2022,141587,INE423A01024,,559337,11.25
ADANIGREEN,EQ,2152.7,2209.95,2122,2189.8,2192,2110.45,2206673,4800993394.2,05-APR-2022,99162,INE364U01010,,519914,23.56
ADANIPORTS,EQ,840,860.9,826,848.05,844.05,818.55,21090646,17854844493.95,05-APR-2022,296045,INE742F01042,,4468603,21.19
ADANIPOWER,EQ,215,233.1,211.8,233.1,233.1,211.95,96357690,21532814377.5,05-APR-2022,498786,INE814H01011,,20048685,20.81
ADANITRANS,EQ,2457,2515,2382.2,2443.85,2410,2453.5,455120,1121198535.55,05-APR-2022,21957,INE931S01010,,179280,39.39
ADFFOODS,EQ,787,787,766,769.7,772,775.6,9879,7640781.2,05-APR-2022,1149,INE982B01019,,4912,49.72
ADL,BE,47.1,49.9,45.85,49.85,49.85,48.05,3066,143458.65,05-APR-2022,35,INE0CHO01012,,-,-
ADORWELD,EQ,652.2,652.2,636.1,642,636.1,642.2,7603,4901956.5,05-APR-2022,382,INE045A01017,,6375,83.85
ADROITINFO,EQ,12.05,12.65,12,12.4,12.55,12.05,19108,238387.95,05-APR-2022,111,INE737B01033,,15594,81.61
ADSL,EQ,132.55,132.55,132.55,132.55,132.55,126.25,47131,6247214.05,05-APR-2022,338,INE102I01027,,47131,100.00
ADVANIHOTR,EQ,92.45,93.1,90.15,90.7,90.2,91.25,120704,11058699.5,05-APR-2022,2119,INE199C01026,,69511,57.59
ADVENZYMES,EQ,299.35,309.6,296.05,301.75,302,297.8,254361,77151632.55,05-APR-2022,6952,INE837H01020,,110183,43.32
AEGISCHEM,EQ,220.2,220.75,214.1,215.25,214.4,217.9,478628,103444891.35,05-APR-2022,17048,INE208C01025,,268871,56.18
AFFLE,EQ,1280,1282,1262.2,1272.2,1275.15,1270.15,248179,315406167.15,05-APR-2022,16918,INE00WC01027,,118921,47.92
AGARIND,EQ,656.55,683.95,653,664.85,663.5,650.95,62446,41910152.8,05-APR-2022,4720,INE204E01012,,20348,32.58
AGRITECH,EQ,141,141,129,131.95,131.1,135.75,85580,11441611.4,05-APR-2022,2010,INE449G01018,,46456,54.28
AGROPHOS,EQ,25.35,25.35,24.15,24.65,24.7,24.1,79329,1954365.35,05-APR-2022,421,INE740V01019,,54631,68.87
AGSTRA,EQ,110.55,111.7,106.55,110.45,110.65,109.5,509502,56111696.9,05-APR-2022,4840,INE583L01014,,312084,61.25
AHLADA,EQ,107.8,109.9,105,107.45,105,105.2,18909,2037781.55,05-APR-2022,578,INE00PV01013,,12808,67.73
AHLEAST,EQ,259.9,259.9,244,250.45,246.4,250.95,16862,4186896.7,05-APR-2022,684,INE926K01017,,10894,64.61
AHLUCONT,EQ,481.1,484.75,473.05,473.95,475.8,475.9,41230,19733431.7,05-APR-2022,2361,INE758C01029,,26523,64.33
AIAENG,EQ,1698,1732.1,1680.05,1701.8,1708.8,1673.75,49397,84473043.3,05-APR-2022,4983,INE212H01026,,17657,35.75
AIRAN,EQ,24,25.5,23.5,24.8,24.7,23,2451066,60914496.6,05-APR-2022,8741,INE645W01026,,1417281,57.82
AIROLAM,EQ,72.95,79,70.55,77.95,79,72.95,52156,3976639.1,05-APR-2022,588,INE801L01010,,31453,60.31
AIRTELPP,E1,399.65,400.7,387.75,390.75,391.5,394.5,552295,216971349.15,05-APR-2022,4852,IN9397D01014,,462592,83.76
AISL,SM,48.8,48.8,48.8,48.8,48.8,49.9,1200,58560,05-APR-2022,1,INE635Y01015,,1200,100.00
AJANTPHARM,EQ,1775,1785,1732,1763.35,1758,1755.2,120561,212307065.2,05-APR-2022,18377,INE031B01049,,58122,48.21
AJMERA,EQ,376,376,358,376,376,358.1,94188,35037681.3,05-APR-2022,2310,INE298G01027,,54319,57.67
AJOONI,EQ,65.4,67.75,62.55,66.5,66.6,65.4,91675,5960941.05,05-APR-2022,1528,INE820Y01013,,43352,47.29
AJRINFRA,EQ,2,2,2,2,2,1.95,193268,386536,05-APR-2022,178,INE181G01025,,193268,100.00
AKASH,EQ,72.35,72.35,72.35,72.35,72.35,68.95,99634,7208519.9,05-APR-2022,513,INE737W01013,,94024,94.37
AKG,EQ,39.7,40.55,38.75,39.3,39,39,19485,770313.05,05-APR-2022,309,INE00Y801016,,10857,55.72
AKSHARCHEM,EQ,383.2,390.75,377.75,383.45,385.9,378.9,11033,4243113.95,05-APR-2022,873,INE542B01011,,5810,52.66
AKSHOPTFBR,EQ,11.2,11.4,11.1,11.4,11.4,10.9,270743,3064645.3,05-APR-2022,350,INE523B01011,,235397,86.94
AKZOINDIA,EQ,1920,1933.75,1907.4,1918.95,1919.95,1921.9,10893,20893597.15,05-APR-2022,2849,INE133A01011,,6807,62.49
ALANKIT,EQ,14.55,14.75,14.35,14.65,14.65,14.45,958455,13934604.85,05-APR-2022,1676,INE914E01040,,705682,73.63
ALBERTDAVD,EQ,565,593.6,565,585.55,582.5,575.25,11819,6906923.7,05-APR-2022,1168,INE155C01010,,6179,52.28
ALEMBICLTD,EQ,79.4,80.9,78.35,79.3,79,77.65,787459,62674846.8,05-APR-2022,6823,INE426A01027,,328489,41.72
ALICON,EQ,710,716.25,695,702.15,708,705.95,15769,11098389.35,05-APR-2022,1223,INE062D01024,,11119,70.51
ALKALI,EQ,89.35,89.7,87.5,89.7,89.7,85.45,21710,1938327.1,05-APR-2022,379,INE773I01017,,16947,78.06
ALKEM,EQ,3475.05,3587.4,3475.05,3494.4,3499.9,3474.7,228120,803486205.2,05-APR-2022,25778,INE540L01014,,129338,56.70
ALKYLAMINE,EQ,3208.2,3408.95,3201,3338.95,3350.15,3166.9,315988,1060199019.2,05-APR-2022,40608,INE150B01039,,80326,25.42
ALLCARGO,EQ,353.85,364.8,353.85,358.9,359,352.85,338850,122381000.55,05-APR-2022,7977,INE418H01029,,216359,63.85
ALLSEC,EQ,561.8,561.8,546.55,555.5,556.5,554.3,11520,6374452.5,05-APR-2022,824,INE835G01018,,7324,63.58
ALMONDZ,EQ,99,110.9,98.35,109.15,110.35,98.45,48235,5109391.1,05-APR-2022,1059,INE326B01027,,21560,44.70
ALOKINDS,EQ,27.05,28.8,26.8,28.45,28.75,26.8,40348817,1123538492.25,05-APR-2022,29405,INE270A01029,,10659468,26.42
ALPA,EQ,75.65,82,74.45,82,82,74.55,194572,15582715.15,05-APR-2022,1375,INE385I01010,,118301,60.80
ALPHAGEO,EQ,336,344.3,335,338.6,336,333.55,12131,4117025.2,05-APR-2022,883,INE137C01018,,7089,58.44
ALPSINDUS,EQ,3.75,3.75,3.75,3.75,3.75,3.6,8576,32160,05-APR-2022,16,INE093B01015,,8576,100.00
AMARAJABAT,EQ,569,580,568.05,577.15,576.5,565.8,660075,379369972,05-APR-2022,18718,INE885A01032,,223704,33.89
AMBER,EQ,3620,3671.1,3579.1,3637.6,3625,3611.1,65377,237070622.3,05-APR-2022,7359,INE371P01015,,20683,31.64
AMBICAAGAR,EQ,29.45,29.45,28.6,29.35,29.4,28.2,46146,1340769.3,05-APR-2022,641,INE792B01012,,36014,78.04
AMBIKCO,EQ,2404.8,2472,2404.8,2420.25,2435,2373.55,57678,141067386.6,05-APR-2022,10056,INE540G01014,,17532,30.40
AMBUJACEM,EQ,314.45,317.7,310.35,316.8,316.9,311.65,5323145,1677905715.65,05-APR-2022,56567,INE079A01024,,2346276,44.08
AMDIND,EQ,52.5,54.9,50,50.3,50.8,51,300513,15607939.8,05-APR-2022,2365,INE005I01014,,123220,41.00
AMIORG,EQ,1008.45,1023.8,989.4,1012.5,1010,1000.25,141919,142520648.15,05-APR-2022,7568,INE00FF01017,,55126,38.84
AMJLAND,EQ,32.3,32.45,30.7,30.95,31.05,31.85,100632,3156461.55,05-APR-2022,456,INE606A01024,,73308,72.85
AMRUTANJAN,EQ,857.9,857.9,832.35,842.65,850,846.1,32323,27181360.5,05-APR-2022,3642,INE098F01031,,17703,54.77
ANANDRATHI,EQ,615,619,611.25,612.3,611.55,614.5,37100,22811391.75,05-APR-2022,1399,INE463V01026,,20866,56.24
ANANTRAJ,EQ,66.7,68.55,65.5,66.75,66.6,65.55,1264471,84850700.35,05-APR-2022,4027,INE242C01024,,977287,77.29
ANDHRACEMT,EQ,14.5,15.1,14.2,14.7,14.65,14.3,746460,10882503,05-APR-2022,1817,INE666E01012,,420130,56.28
ANDHRAPAP,EQ,331,336,326,332.7,330,330.9,73680,24302152.8,05-APR-2022,2147,INE435A01028,,45809,62.17
ANDHRSUGAR,EQ,157.9,163.1,156.1,157.05,157.4,156.35,794601,126532256.15,05-APR-2022,7438,INE715B01021,,255932,32.21
ANDREWYU,EQ,22.35,22.35,21.7,22.05,22.05,22.05,195965,4323374,05-APR-2022,911,INE449C01025,,137225,70.03
ANGELONE,EQ,1645,1700,1601,1660,1660,1629.9,1040985,1718669173,05-APR-2022,62812,INE732I01013,,307310,29.52
ANIKINDS,EQ,30.95,31.45,29.35,30.85,30.95,30.45,73478,2257441.65,05-APR-2022,503,INE087B01017,,42704,58.12
ANKITMETAL,EQ,9.2,9.45,8.7,9.35,9.4,9,432642,3977188.55,05-APR-2022,1246,INE106I01010,,284964,65.87
ANMOL,EQ,227.6,230.85,221.1,223.6,223.55,226.25,94471,21355070,05-APR-2022,4606,INE02AR01019,,53031,56.13
ANSALAPI,EQ,14.3,14.85,14.2,14.6,14.65,14.4,142971,2074526.4,05-APR-2022,324,INE436A01026,,106780,74.69
ANSALHSG,EQ,7.4,7.65,7.3,7.6,7.6,7.3,309987,2311604.7,05-APR-2022,466,INE880B01015,,258050,83.25
ANTGRAPHIC,BE,1.55,1.55,1.5,1.55,1.55,1.5,1046688,1609344.1,05-APR-2022,1204,INE414B01021,,-,-
ANUP,EQ,870,883.7,861,879.85,880,874,11011,9607491.55,05-APR-2022,1337,INE294Z01018,,6537,59.37
ANURAS,EQ,841.4,851.8,829,835.1,830,841.4,94633,79501399.9,05-APR-2022,7770,INE930P01018,,38754,40.95
APARINDS,EQ,688,688.55,675,677.8,675,685.1,20510,14000228,05-APR-2022,2221,INE372A01015,,11320,55.19
APCL,EQ,293.7,293.7,276.55,281.95,282.95,283.95,43623,12315180.25,05-APR-2022,1964,INE071F01012,,23744,54.43
APCOTEXIND,EQ,379.2,384.5,368.25,377.65,377.05,374.3,34596,12927860.4,05-APR-2022,1868,INE116A01032,,17298,50.00
APEX,EQ,299.9,309.2,296.9,301.95,303,297.95,188580,57258899.05,05-APR-2022,7251,INE346W01013,,64728,34.32
APLAPOLLO,EQ,949.8,1002,946.3,993.95,1000,943.3,711849,694207508.85,05-APR-2022,26436,INE702C01027,,437799,61.50
APLLTD,EQ,759.95,769.2,756.1,759.05,767,755.8,218401,166709777,05-APR-2022,9856,INE901L01018,,113949,52.17
APOLLO,EQ,135.5,137.2,132,135.25,135.5,130.7,188585,25587291.05,05-APR-2022,2692,INE713T01010,,125531,66.56
APOLLOHOSP,EQ,4605,4605,4542.15,4554.25,4545,4564.95,487075,2226217019.95,05-APR-2022,51121,INE437A01024,,226728,46.55
APOLLOPIPE,EQ,503,504,488.4,491.95,493.4,492.15,62023,30541237.8,05-APR-2022,3856,INE126J01016,,36232,58.42
APOLLOTYRE,EQ,198,201.25,197.3,200.15,199.85,197.5,2420941,483584982.5,05-APR-2022,21044,INE438A01022,,810278,33.47
APOLSINHOT,EQ,790.65,800,777,780.85,779.2,795.8,2571,2013273.9,05-APR-2022,249,INE451F01024,,1980,77.01
APTECHT,EQ,351.4,358.9,350.1,351.55,351.1,350.05,172968,61276908.15,05-APR-2022,5842,INE266F01018,,58513,33.83
APTUS,EQ,350,352.2,340.25,344.25,346,349.55,289744,99941016.95,05-APR-2022,33239,INE852O01025,,202540,69.90
ARCHIDPLY,EQ,44.35,44.8,43.1,44.8,44.8,42.7,78256,3476496.1,05-APR-2022,404,INE877I01016,,69417,88.71
ARCHIES,EQ,19.8,22.5,18.8,21.2,21.2,18.8,474722,9802233.1,05-APR-2022,1446,INE731A01020,,270257,56.93
ARENTERP,EQ,36.4,36.65,34,36.65,36.65,34.95,8177,297430.75,05-APR-2022,142,INE610C01014,,7487,91.56
ARIES,EQ,147.4,154.55,146.05,150.7,151.5,145.7,208874,31600234.7,05-APR-2022,4510,INE298I01015,,79067,37.85
