SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,14.15,14.2,13.8,13.8,0.0,13.8,600,8370,11-FEB-1998,
21STCENMGM,EQ,0.45,0.5,0.45,0.45,0.0,0.25,3900,1835,11-FEB-1998,
AARTIDRUGS,EQ,10.9,11,10.5,10.5,0.0,11.65,500,5340,11-FEB-1998,
AARTIIND,EQ,24.5,24.5,24.5,24.5,0.0,24,100,2450,11-FEB-1998,
ABANLLOYD,EQ,32.55,32.55,32.55,32.55,0.0,35,100,3255,11-FEB-1998,
ABB,EQ,348,354.75,342.1,350.45,0.0,347.85,46100,16088855,11-FEB-1998,
ABGHEAVY,EQ,24.5,25,24,24,0.0,24.6,11100,267775,11-FEB-1998,
ABSIND,EQ,35.5,37.25,35.5,37.25,0.0,37.25,100,3637.5,11-FEB-1998,
ACC,BE,1250,1250,1250,1250,0.0,1270,3,3750,11-FEB-1998,
ACC,EQ,1255,1351,1238.05,1245.6,0.0,1244.6,102670,128723770.5,11-FEB-1998,
ACELAB,EQ,15.75,16.05,15.75,15.8,0.0,15.85,4000,63390,11-FEB-1998,
ADANIEXPO,EQ,264.9,272.75,264.9,272,0.0,248,800,215860,11-FEB-1998,
ADITYAINTL,EQ,57.45,57.45,57.45,57.45,0.0,61.5,400,22980,11-FEB-1998,
ADVANIORLI,EQ,21.95,22.5,21.25,21.35,0.0,22.35,11500,251655,11-FEB-1998,
AHMEDELEC,EQ,62,65,62,65,0.0,64.3,650,41737.5,11-FEB-1998,
AHMEDFORGE,EQ,20,20,20,20,0.0,20,100,2000,11-FEB-1998,
AIMCOPEST,EQ,7.35,7.35,7.35,7.35,0.0,7.65,100,735,11-FEB-1998,
AKARLAMIN,EQ,3.3,3.35,3.3,3.35,0.0,3.4,1000,3345,11-FEB-1998,
ALFALAVAL,EQ,88.5,88.5,84.85,84.9,0.0,84,450,38582.5,11-FEB-1998,
ALKYLAMINE,EQ,18.8,18.8,18.8,18.8,0.0,18.9,100,1880,11-FEB-1998,
ALMBICHEM,EQ,472,472,472,472,0.0,473,5,2360,11-FEB-1998,
ALPHADRUG,EQ,14,14.05,13.8,13.9,0.0,13.95,1500,20875,11-FEB-1998,
ALPICFIN,EQ,20.75,22.5,20.75,22.1,0.0,20.55,4600,99685,11-FEB-1998,
ALPINEIND,EQ,4,4,3.6,4,0.0,4.2,6300,24100,11-FEB-1998,
ALTOS,EQ,7.45,7.6,7.4,7.4,0.0,7.55,2600,19485,11-FEB-1998,
AMARAJABAT,EQ,75.5,75.5,75,75.5,0.0,75.5,1800,135410,11-FEB-1998,
AMBASARABH,EQ,9.1,9.5,9.1,9.1,0.0,9.2,1100,10230,11-FEB-1998,
AMERICADRY,EQ,4.2,4.2,3.85,3.85,0.0,4.45,500,2065,11-FEB-1998,
AMFORGEIND,EQ,7,7,7,7,0.0,7,100,700,11-FEB-1998,
AMTEKAUTO,EQ,19.2,19.2,18.75,18.75,0.0,18,300,5670,11-FEB-1998,
ANAGRAMFIN,EQ,21.75,24.25,21.75,24.25,0.0,23.7,1050,24992.5,11-FEB-1998,
ANAMALFIN,EQ,12.85,12.85,12.5,12.5,0.0,12.25,200,2535,11-FEB-1998,
ANDHRAPET,EQ,3.25,3.75,3.2,3.4,0.0,3.4,25900,89125,11-FEB-1998,
ANDHRSUGAR,EQ,33,34,33,34,0.0,33,1300,43300,11-FEB-1998,
ANDRAVALLY,EQ,70.2,70.75,70.1,70.6,0.0,70.2,1600,112442.5,11-FEB-1998,
ANSALHOUS,EQ,7.4,7.4,7.25,7.4,0.0,7.45,17400,128140,11-FEB-1998,
ANSALPROP,EQ,17.5,17.5,17.5,17.5,0.0,17.5,100,1750,11-FEB-1998,
ANTFRIBEAR,EQ,27.25,27.3,27,27,0.0,27.5,750,20437.5,11-FEB-1998,
APCOTEXLAT,EQ,49.1,51,49.1,51,0.0,50,100,5005,11-FEB-1998,
APOLLOHOSP,EQ,25.7,25.7,25.5,25.5,0.0,25.55,200,5120,11-FEB-1998,
APOLLOTYRE,EQ,70,70.5,68.25,68.9,0.0,69.7,2850,196237.5,11-FEB-1998,
APOWERTOOL,EQ,2.5,2.5,2.5,2.5,0.0,2.5,2000,5000,11-FEB-1998,
APPLECREDT,EQ,15.8,15.8,15.7,15.7,0.0,15.5,400,6295,11-FEB-1998,
APPLEIND,EQ,8.55,8.8,8.5,8.65,0.0,8.7,2100,18140,11-FEB-1998,
APRAYON,EQ,15.9,16.25,15.9,16.25,0.0,15.1,1700,27540,11-FEB-1998,
APTECH,EQ,525,543,506.6,528.15,0.0,540,164800,86244210,11-FEB-1998,
ARAVALISEC,EQ,2.5,2.5,2.5,2.5,0.0,2.5,3600,9000,11-FEB-1998,
ARENTERP,EQ,5,5,5,5,0.0,5,100,500,11-FEB-1998,
ARIHANTCRE,EQ,1.7,1.7,1.7,1.7,0.0,1.7,500,850,11-FEB-1998,
ARIHANTIND,EQ,1.5,1.5,1.5,1.5,0.0,1.45,100,150,11-FEB-1998,
ARIHANTRED,EQ,1.5,1.5,1.5,1.5,0.0,1.45,100,150,11-FEB-1998,
