SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1018GS2026,GS,100.02,100.02,100.02,100.02,100.02,97,2,200.04,18-JAN-2022,1,IN0020010081,,2,100.00
20MICRONS,EQ,103.3,108.25,94.2,95.3,95.5,102.55,1393149,139762961.2,18-JAN-2022,23213,INE144J01027,,756415,54.30
21STCENMGM,EQ,45.65,45.9,44.35,44.4,44.35,45.25,18467,823318.45,18-JAN-2022,244,INE253B01015,,12986,70.32
3IINFOLTD,EQ,88.5,89.75,85.05,85.85,85.8,88.25,1229812,107012951.65,18-JAN-2022,9669,INE748C01038,,856364,69.63
3MINDIA,EQ,25028.15,25400,24905,25215.95,25000,25012.3,3365,84725334.5,18-JAN-2022,1036,INE470A01017,,2541,75.51
3PLAND,BE,22.5,23.1,22.5,22.5,22.5,23.65,34920,786876.35,18-JAN-2022,224,INE105C01023,,-,-
515GS2025,GS,100,100,100,100,100,96.02,1,100,18-JAN-2022,1,IN0020200278,,1,100.00
577GS2030,GS,84.91,84.91,84.87,84.87,84.87,89.32,10,848.9,18-JAN-2022,2,IN0020200153,,10,100.00
5PAISA,EQ,422.1,431.2,414.4,417.65,419.9,424.8,41609,17572235.7,18-JAN-2022,3093,INE618L01018,,24295,58.39
610GS2031,GS,96.5,96.5,93.1,93.1,93.1,98,1000,95253.55,18-JAN-2022,11,IN0020210095,,1000,100.00
63MOONS,EQ,372.6,372.6,337.2,356.1,357,354.9,2115988,759263829.85,18-JAN-2022,31451,INE111B01023,,579280,27.38
667GS2035,GS,94.5,98.01,94.5,98.01,98.01,98.5,1050,100095.5,18-JAN-2022,11,IN0020210152,,1000,95.24
667GS2050,GS,96.99,96.99,96,96,96,96,1399,134416.79,18-JAN-2022,8,IN0020200252,,1378,98.50
676GS2061,GS,97.7,100,97.7,99.5,99.5,99.5,7600,745397.52,18-JAN-2022,29,IN0020200401,,7217,94.96
68GS2060,GS,104,104,104,104,104,104,1,104,18-JAN-2022,1,IN0020200187,,1,100.00
695GS2061,GS,99,99,98,98,98,95.1,3006,296571.01,18-JAN-2022,11,IN0020210202,,3006,100.00
699GS2051,GS,99.3,99.3,98.5,98.5,98.5,98.72,5202,515448,18-JAN-2022,5,IN0020210194,,5202,100.00
716GS2050,GS,107,107,107,107,107,107,300,32100,18-JAN-2022,3,IN0020200054,,300,100.00
717GS2028,GS,102,102,102,102,102,102,133,13566,18-JAN-2022,2,IN0020170174,,133,100.00
726GS2029,GS,104,104,104,104,104,101,100,10400,18-JAN-2022,1,IN0020180454,,100,100.00
772GS2055,GS,109,109,109,109,109,110,1,109,18-JAN-2022,1,IN0020150077,,1,100.00
A2ZINFRA,EQ,11.45,12.3,11.45,12.05,12,11.75,2286083,27639536.7,18-JAN-2022,2735,INE619I01012,,1231274,53.86
AAATECH,SM,68,68,68,68,68,68,3000,204000,18-JAN-2022,1,INE0D0U01013,,3000,100.00
AAKASH,EQ,273,273,265,266.6,265,270,42397,11385286.5,18-JAN-2022,749,INE087Z01016,,23533,55.51
AAREYDRUGS,EQ,54.2,59.9,53.7,56.35,56.1,54.05,648102,37278946.8,18-JAN-2022,5549,INE198H01019,,270625,41.76
AARON,EQ,137.35,144.1,131.25,132.25,131.35,137.25,24322,3348625.6,18-JAN-2022,610,INE721Z01010,,9986,41.06
AARTIDRUGS,EQ,523.2,527,518,519.05,518.75,523.1,116491,60784734.95,18-JAN-2022,6847,INE767A01016,,51819,44.48
AARTIIND,EQ,1118,1118,1079.4,1083.75,1084.75,1106.8,568791,624622989.75,18-JAN-2022,28049,INE769A01020,,205457,36.12
AARTISURF,EQ,1064.5,1069,1009,1016.1,1039.55,1049.5,13040,13483285.15,18-JAN-2022,1475,INE09EO01013,,8331,63.89
AARVEEDEN,EQ,33.4,33.4,30.9,31.1,31,32.5,61560,1938303.1,18-JAN-2022,466,INE273D01019,,40976,66.56
AARVI,EQ,91.05,94.15,90.7,92.6,92,90.95,38748,3580132.2,18-JAN-2022,359,INE754X01016,,27139,70.04
AAVAS,EQ,2846,2906.9,2826.5,2863.3,2863,2845.25,73166,209957705.5,18-JAN-2022,13712,INE216P01012,,36992,50.56
ABAN,EQ,51,52.55,49.1,50.8,50.8,50.1,343077,17547643.15,18-JAN-2022,3177,INE421A01028,,160752,46.86
ABB,EQ,2333.9,2403.6,2303,2368.55,2365,2320.4,320744,761562436.65,18-JAN-2022,36040,INE117A01022,,123540,38.52
ABBOTINDIA,EQ,17670,17670,17150,17181.1,17199,17515.4,28817,499073314.45,18-JAN-2022,9450,INE358A01014,,16473,57.16
ABCAPITAL,EQ,133,133.3,127.15,127.95,128,132.4,3952345,515904708.35,18-JAN-2022,25053,INE674K01013,,1392926,35.24
ABCOTS,ST,51.45,51.45,51.45,51.45,51.45,49,44000,2263800,18-JAN-2022,11,INE08PH01015,,44000,100.00
ABFRL,EQ,313.45,318.7,307.85,310.1,310,311.35,5456054,1718688895.35,18-JAN-2022,57733,INE647O01011,,1113519,20.41
ABINFRA,SM,8.8,8.8,8.8,8.8,8.8,8.4,8000,70400,18-JAN-2022,2,INE00YB01017,,8000,100.00
ABMINTLLTD,EQ,111.7,118.95,110.2,118.95,118.95,108.15,12571,1480920.4,18-JAN-2022,218,INE251C01025,,10201,81.15
