SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,15,15,14.6,14.65,14.65,15.25,3850,56672.5,8-DEC-1998,
AARTIDRUGS,EQ,14.9,15,14.75,15,15,15.1,1300,19330,8-DEC-1998,
AARTIIND,EQ,29.05,30,29.05,29.5,29.5,30.5,600,17710,8-DEC-1998,
ABANLLOYD,EQ,33.5,33.5,32.55,32.55,32.55,33.25,1800,59525,8-DEC-1998,
ABB,BE,529.9,529.9,529.9,529.9,529.9,512,1,529.9,8-DEC-1998,
ABB,EQ,515,527,515,525,525,513,167550,86867167.5,8-DEC-1998,
ABBOTTLAB,EQ,520,529.9,520,529.9,529.9,519.75,700,368055,8-DEC-1998,
ABGHEAVY,EQ,21.3,21.3,21.25,21.25,21.25,21.1,500,10630,8-DEC-1998,
ABSIND,EQ,37.15,41,37.15,41,41,38,7400,300895,8-DEC-1998,
ACC,AE,850,870,850,850,850,851,1095,940950,8-DEC-1998,
ACC,BE,850,850,850,850,850,850,3,2550,8-DEC-1998,
ACC,EQ,856,881,828.55,859,859,859,614190,523308881.25,8-DEC-1998,
ACELAB,EQ,12.5,12.5,12.05,12.1,12.1,12.3,4600,55820,8-DEC-1998,
ADANIEXPO,EQ,254,254,254,254,254,250,100,25400,8-DEC-1998,
ADVANIORLI,EQ,17.95,18,17.75,18,18,17.35,11300,202690,8-DEC-1998,
AEGISCHEM,EQ,9.5,9.5,9.35,9.45,9.45,9.35,1050,9922.5,8-DEC-1998,
AGREVOIND,EQ,500,507,500,500,500,484,500,251700,8-DEC-1998,
AGRODUTCH,EQ,8.15,8.2,8,8,8,8.1,3400,27645,8-DEC-1998,
AHMEDELEC,EQ,49,49,48.05,48.05,48.05,49,250,12060,8-DEC-1998,
AHMEDFORGE,EQ,12.8,12.8,11.8,11.8,11.8,12,300,3645,8-DEC-1998,
AIMCOPEST,EQ,10.15,10.35,10,10.35,10.35,9.4,2000,20290,8-DEC-1998,
AKARLAMIN,EQ,1.5,1.5,1.5,1.5,1.5,1.7,100,150,8-DEC-1998,
AKGACOUST,EQ,3.25,3.25,3,3,3,3,500,1600,8-DEC-1998,
ALBRMORARJ,EQ,183,183,183,183,183,180,50,9150,8-DEC-1998,
ALFALAVAL,EQ,110,117,110,117,117,112,900,102652.5,8-DEC-1998,
ALIANCREDT,EQ,2.75,2.75,2.75,2.75,2.75,2.6,100,275,8-DEC-1998,
ALKYLAMINE,EQ,27.5,28.2,27.2,27.2,27.2,28.4,5800,160940,8-DEC-1998,
ALMBICHEM,EQ,973,973,926,926,926,956,10,9495,8-DEC-1998,
ALOKTEXT,EQ,13.05,13.05,13.05,13.05,13.05,13.5,100,1305,8-DEC-1998,
ALPHADRUG,EQ,9.4,9.5,9.35,9.5,9.5,9.65,2000,18850,8-DEC-1998,
ALPICFIN,EQ,22.25,23,22.25,22.9,22.9,22.75,7800,177085,8-DEC-1998,
ALTOS,EQ,4.5,4.5,4,4.4,4.4,4.45,8500,36540,8-DEC-1998,
AMARAJABAT,EQ,202.2,202.95,197,199.5,199.5,203.1,151600,30306770,8-DEC-1998,
AMBASARABH,EQ,6.4,6.6,6.35,6.6,6.6,6.5,2800,18315,8-DEC-1998,
