SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3895.45,3954.65,3883.55,3890.35,3885.00,3913.55,941,5289,20718316.00,
500003,AEGIS LOGIS ,A ,Q,366.10,380.70,366.10,373.55,371.75,369.00,2130,44355,16678790.00,
500008,AMAR RAJA BA,A ,Q,638.00,638.00,612.80,617.95,617.95,634.50,4204,74893,46676216.00,
500009,A.SARABHAI  ,X ,Q,21.50,21.84,21.40,21.45,21.45,21.59,144,22441,482619.00,
500010,HDFC        ,A ,Q,2696.05,2704.60,2665.00,2670.80,2672.00,2705.25,3990,57175,153356491.00,
500012,ANDHRA PETRO,X ,Q,60.50,61.00,60.15,60.38,60.38,60.69,398,38423,2324660.00,
500013,ANSAL INFRAS,T ,Q,10.55,10.85,10.23,10.30,10.30,10.76,25,5747,60442.00,
500014,UTIQUE      ,X ,Q,5.50,5.50,5.32,5.47,5.48,5.36,142,29435,159062.00,
500016,ARUNAHTEL   ,XT,Q,19.90,21.50,19.90,20.90,20.95,20.76,72,19649,412040.00,
500020,BOM DYEING  ,B ,Q,82.00,82.26,81.40,81.54,81.54,81.88,292,40038,3272646.00,
500023,ASIANHOTNR  ,B ,Q,153.70,164.10,153.70,157.20,157.20,160.75,15,535,84501.00,
500027,ATUL LTD.   ,A ,Q,6643.00,6668.35,6605.00,6617.45,6610.00,6649.15,459,949,6294794.00,
500028,ATV PROJECTS,XT,Q,8.72,9.00,8.61,8.79,8.79,8.71,29,9750,84850.00,
500031,BAJAJ ELECT.,A ,Q,1214.90,1227.80,1182.55,1188.20,1184.70,1212.45,1040,7383,8901100.00,
500032,BAJAJHIND   ,A ,Q,13.46,13.78,13.37,13.45,13.45,13.51,2363,1519364,20636843.00,
500033,FORCE MOTR  ,B ,Q,1378.30,1387.35,1368.00,1377.85,1368.00,1372.90,243,1304,1796328.00,
500034,BAJFINANCE  ,A ,Q,6775.00,6848.00,6740.00,6784.70,6785.00,6778.75,2650,21220,144246809.00,
