SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1548.80,1553.00,1448.10,1485.15,1485.15,1521.00,1259,8048,12031799.00,
500003,AEGIS LOGIS ,A ,Q,181.20,181.20,173.35,175.45,175.45,181.30,694,11441,2014066.00,
500008,AMAR RAJA BA,A ,Q,718.00,727.50,699.35,703.00,704.00,718.40,601,20034,14272847.00,
500009,A.SARABHAI  ,X ,Q,10.00,10.35,9.90,10.27,10.29,10.19,48,17547,178353.00,
500010,HDFC        ,A ,Q,1987.00,2028.30,1963.20,1996.15,1996.15,1976.60,10328,314823,626773119.00,
500012,ANDHRA PETRO,X ,Q,38.35,41.50,38.35,39.60,39.80,40.80,183,35291,1410929.00,
500013,ANSAL INFRAS,B ,Q,4.77,4.77,4.77,4.77,4.77,5.02,25,26208,125012.00,
500014,APPLE FINANC,X ,Q,1.10,1.15,1.05,1.05,1.05,1.10,45,12279,13168.00,
500016,ARUNAHTEL   ,XT,Q,5.89,5.89,5.70,5.70,5.70,5.89,2,125,731.00,
500020,BOM DYEING  ,A ,Q,78.50,79.80,70.85,73.70,73.70,77.75,2716,255948,19249163.00,
500023,ASIANHOTNR  ,B ,Q,97.30,118.90,97.30,105.05,105.05,107.75,130,2874,330836.00,
500024,ASSAMCO     ,T ,Q,0.57,0.57,0.55,0.57,0.57,0.57,15,50000,28115.00,
500027,ATUL LTD.   ,A ,Q,4017.00,4068.00,3956.00,3975.75,3961.50,3982.90,322,866,3472619.00,
500028,ATV PROJECTS,XT,Q,3.28,3.60,3.28,3.31,3.30,3.45,11,3594,11983.00,
500029,AUTOLITE(I) ,B ,Q,23.50,23.50,23.35,23.35,23.35,24.55,3,200,4685.00,
500031,BAJAJ ELECT.,A ,Q,405.85,405.85,377.20,383.25,384.20,390.05,369,4025,1561386.00,
500032,BAJAJHIND   ,B ,Q,6.56,6.78,6.15,6.46,6.46,6.46,356,157870,1028628.00,
500033,FORCE MOTR  ,A ,Q,1125.00,1140.00,1084.75,1093.25,1093.25,1120.75,1330,6162,6800899.00,
500034,BAJFINANCE  ,A ,Q,4095.00,4095.00,3946.95,3992.80,3998.20,4050.15,5252,80812,325096516.00,
500038,BALRAM.CHINI,A ,Q,154.65,161.00,154.30,159.70,159.70,153.95,2299,96759,15259038.00,
