SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1364.55,1371.65,1338.05,1343.85,1339.00,1352.65,617,7955,10796607.00,
500003,AEGIS LOGIS ,A ,Q,177.20,185.05,176.00,181.70,183.50,176.35,359,8631,1553104.00,
500008,AMAR RAJA BA,A ,Q,734.10,747.00,719.95,734.60,734.60,730.75,852,26231,19329222.00,
500009,A.SARABHAI  ,X ,Q,11.90,11.90,11.00,11.24,11.28,11.36,71,22050,249673.00,
500010,HDFC        ,A ,Q,1728.90,1765.80,1717.80,1738.70,1738.70,1713.45,3157,61316,106904261.00,
500012,ANDHRA PETRO,X ,Q,73.75,79.30,72.05,76.75,76.75,73.25,814,161761,12471745.00,
500013,ANSAL INFRAS,B ,Q,9.65,10.89,9.65,10.72,10.66,9.93,84,15607,165840.00,
500014,APPLE FINANC,XT,Q,1.88,1.88,1.79,1.80,1.80,1.88,9,2664,4794.00,
500020,BOM DYEING  ,T ,Q,117.50,117.50,117.50,117.50,117.50,123.65,251,13710,1610925.00,
500023,ASIANHOTNR  ,B ,Q,175.00,193.85,168.05,186.05,189.90,172.40,39,2275,391594.00,
500027,ATUL LTD.   ,A ,Q,3063.00,3118.70,3063.00,3105.75,3105.75,3038.75,158,547,1694096.00,
500028,ATV PROJECTS,XT,Q,7.15,7.50,7.10,7.45,7.45,7.15,16,6424,46131.00,
500029,AUTOLITE(I) ,B ,Q,39.90,41.30,39.00,41.00,41.00,39.75,137,7828,313084.00,
500031,BAJAJ ELECT.,A ,Q,502.00,517.65,501.00,508.90,508.90,494.35,667,16172,8216855.00,
500032,BAJAJHIND   ,B ,Q,9.80,10.67,9.25,10.06,10.06,9.53,2372,2272500,22560030.00,
500033,FORCE MOTR  ,A ,Q,1717.00,1842.00,1711.00,1797.90,1797.90,1704.75,3069,34327,61292464.00,
500034,BAJFINANCE  ,A ,Q,2086.00,2300.35,2086.00,2266.05,2266.05,2061.80,20770,448676,1006024100.00,
500038,BALRAM.CHINI,A ,Q,84.90,97.85,83.00,94.00,94.00,85.30,11017,2006843,182726307.00,
500039,BANCO PROD. ,B ,Q,183.00,183.85,178.20,181.40,181.00,176.45,305,12611,2288826.00,
500040,CENTURY TEXT,A ,Q,741.75,774.75,739.80,767.15,767.15,739.60,1689,77150,58547220.00,
500041,BANNARI AMAN,B ,Q,1535.00,1636.95,1531.00,1555.50,1531.00,1483.15,74,240,382057.00,
500042,BASF INDIA  ,A ,Q,1611.00,1705.00,1611.00,1669.40,1676.00,1627.05,246,1415,2355660.00,
500043,BATA INDIA  ,A ,Q,883.95,918.00,871.80,908.85,910.00,864.80,1918,60338,54258407.00,
500048,BEML LTD    ,A ,Q,552.00,589.80,545.95,584.10,584.10,545.65,2975,133610,76660238.00,
500049,BHARAT ELECT,A ,Q,77.00,81.80,76.65,81.40,81.40,75.90,3584,772316,61571771.00,
