SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4779.25,4845.00,4739.75,4819.65,4818.80,4710.65,1288,6612,31839251.00,
500003,AEGIS LOGIS ,A ,Q,379.95,384.20,378.05,383.45,384.20,376.40,800,20440,7805713.00,
500008,ARE&M       ,A ,Q,819.05,820.00,804.05,816.90,816.90,811.30,3873,61429,49872400.00,
500009,A.SARABHAI  ,X ,Q,55.11,55.98,51.25,52.35,52.35,54.79,1080,257187,13601066.00,
500012,ANDHRA PETRO,X ,Q,95.50,98.78,94.06,96.62,96.62,94.40,913,173538,16852048.00,
500014,UTIQUE      ,X ,Q,8.45,8.45,8.12,8.26,8.26,8.29,311,65555,543326.00,
500016,ARUNAHTEL   ,X ,Q,20.00,20.50,19.60,20.00,19.75,19.74,166,45936,921463.00,
500020,BOM DYEING  ,A ,Q,156.25,157.75,154.75,155.40,155.50,154.85,1076,74782,11663145.00,
500027,ATUL LTD.   ,A ,Q,6670.00,6735.75,6535.15,6602.50,6570.00,6610.60,1814,7519,49916182.00,
500028,ATV PROJECTS,XT,Q,23.48,23.58,22.90,23.58,23.58,22.46,407,177339,4147390.00,
500031,BAJAJ ELECT.,A ,Q,1051.25,1051.25,1020.45,1032.70,1030.95,1026.75,436,3336,3442737.00,
500032,BAJAJHIND   ,A ,Q,26.60,26.91,26.20,26.35,26.35,26.42,2335,857191,22673696.00,
500033,FORCE MOTR  ,A ,Q,3501.00,3589.90,3455.05,3558.35,3558.35,3491.95,1422,12882,45463713.00,
500034,BAJFINANCE  ,A ,Q,7350.00,7386.00,7259.65,7320.35,7320.35,7265.20,9761,50511,369007850.00,
500038,BALRAM.CHINI,A ,Q,388.40,390.65,381.10,382.65,382.65,384.85,4774,162204,62572109.00,
500039,BANCO PROD. ,B ,Q,689.50,707.50,681.00,689.30,685.90,675.95,5956,116264,80447423.00,
500040,CENTURY TEXT,A ,Q,1402.45,1439.00,1387.00,1398.15,1399.60,1388.75,679,5243,7390062.00,
500041,BANNARI AMAN,B ,Q,2481.90,2485.15,2445.00,2447.05,2470.00,2455.15,76,188,464113.00,
500042,BASF INDIA  ,A ,Q,2970.00,3048.45,2967.00,3017.45,3005.05,2947.00,340,1369,4111725.00,
500043,BATA INDIA  ,A ,Q,1526.00,1529.40,1505.00,1516.80,1519.50,1517.15,2177,20699,31335830.00,
500048,BEML LTD    ,A ,Q,3185.25,3196.00,3153.80,3190.60,3190.50,3145.55,1861,17541,55752247.00,
500049,BHARAT ELECT,A ,Q,190.20,193.75,190.00,191.80,191.80,188.25,16966,2056171,393963869.00,
500052,BHANSALI ENG,B ,Q,112.30,112.50,108.65,108.95,109.30,110.20,908,71208,7844731.00,
500058,BIHAR SPONGE,XT,Q,15.20,15.91,15.20,15.91,15.91,15.16,711,534170,8443122.00,
500059,BINANI IND. ,T ,Q,19.09,19.09,19.09,19.09,19.09,19.47,9,10464,199757.00,
500060,BIRLACABLE  ,B ,Q,283.95,288.95,280.00,283.85,283.20,283.90,1347,32868,9351068.00,
500067,BLUE STAR   ,A ,Q,1067.60,1115.35,1055.50,1071.15,1071.15,1046.65,1508,39658,43139902.00,
500068,DISA INDIA  ,B ,Q,14807.25,15100.00,14807.00,15024.95,15100.00,15094.10,17,30,448217.00,
500069,QUESTCAP    ,X ,Q,388.00,409.00,370.15,373.65,371.05,374.85,45,845,323151.00,
500074,BPL LTD.    ,T ,Q,89.00,90.45,89.00,90.45,90.45,86.15,75,15441,1393360.00,
500078,OAL         ,B ,Q,390.00,399.00,384.00,384.95,384.00,386.75,88,450,174418.00,
500083,CENTURY EXT ,B ,Q,29.65,29.65,29.65,29.65,29.65,28.24,256,144617,4287894.00,
500084,CESC LTD.   ,A ,Q,143.00,145.50,141.00,143.65,143.65,141.55,8446,1141775,164042474.00,
500085,CHAMBAL FERT,A ,Q,383.15,387.05,369.05,373.15,373.15,382.90,5250,221296,83646567.00,
500086,EXIDE IND.  ,A ,Q,323.45,327.90,321.05,327.10,327.10,319.10,4749,220011,71357386.00,
500087,CIPLA LTD.  ,A ,Q,1332.65,1332.65,1317.00,1328.25,1328.25,1323.30,3826,59527,78875890.00,
500089,DIC INDIA   ,B ,Q,524.40,529.70,508.20,516.00,516.00,510.85,65,245,127101.00,
500092,CRISIL LTD  ,A ,Q,4054.05,4110.60,4054.05,4079.85,4055.10,4101.40,194,446,1823102.00,
500093,CGPOWER     ,A ,Q,460.00,460.00,452.10,454.20,452.65,452.75,1348,40612,18476993.00,
