SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4920.05,4920.05,4801.00,4839.40,4841.40,4887.60,842,4499,21768691.00,
500003,AEGIS LOGIS ,A ,Q,369.90,381.00,367.00,377.50,375.00,368.90,2011,43470,16263223.00,
500008,ARE&M       ,A ,Q,789.00,799.20,779.00,783.15,783.15,780.85,2569,45471,35838248.00,
500009,A.SARABHAI  ,XT,Q,37.76,39.27,37.76,39.27,39.27,38.50,144,182459,7048936.00,
500012,ANDHRA PETRO,X ,Q,80.48,81.00,79.80,80.48,80.48,79.52,637,127995,10302553.00,
500014,UTIQUE      ,X ,Q,6.73,6.79,6.52,6.64,6.63,6.60,199,32011,211923.00,
500016,ARUNAHTEL   ,X ,Q,15.80,15.89,15.40,15.51,15.50,15.77,37,17220,271774.00,
500020,BOM DYEING  ,A ,Q,153.95,157.50,152.20,153.45,153.45,153.45,1340,107245,16684901.00,
500027,ATUL LTD.   ,A ,Q,7049.95,7135.25,7014.55,7091.80,7090.70,7013.00,225,756,5357916.00,
500028,ATV PROJECTS,XT,Q,14.50,14.51,14.45,14.50,14.50,14.70,60,16177,234494.00,
500031,BAJAJ ELECT.,A ,Q,1015.20,1016.00,1005.20,1007.10,1009.10,1013.60,531,4310,4352184.00,
500032,BAJAJHIND   ,A ,Q,29.81,29.95,28.75,29.15,29.15,29.73,5930,2753215,80568618.00,
500033,FORCE MOTR  ,B ,Q,3581.00,3729.00,3581.00,3690.95,3690.95,3571.00,2573,24999,91610351.00,
500034,BAJFINANCE  ,A ,Q,7640.00,7646.40,7537.00,7632.45,7641.00,7586.95,1994,12799,97207892.00,
500038,BALRAM.CHINI,A ,Q,402.95,403.15,396.00,396.85,396.85,401.80,4956,225049,89743030.00,
500039,BANCO PROD. ,B ,Q,596.50,605.90,580.35,587.95,589.50,596.20,3135,46512,27421348.00,
500040,CENTURY TEXT,A ,Q,1202.05,1238.00,1193.00,1223.35,1223.35,1206.55,1015,10310,12499418.00,
500041,BANNARI AMAN,B ,Q,2747.95,2747.95,2586.70,2643.85,2600.00,2659.50,111,196,522110.00,
500042,BASF INDIA  ,A ,Q,3056.20,3126.45,3045.00,3057.65,3075.00,3051.45,583,2503,7686016.00,
500043,BATA INDIA  ,A ,Q,1671.05,1678.50,1656.65,1673.00,1672.00,1671.05,1216,10612,17719391.00,
500048,BEML LTD    ,A ,Q,2568.85,2751.00,2568.85,2703.65,2703.65,2567.65,4898,54857,147771944.00,
500049,BHARAT ELECT,A ,Q,173.15,174.35,171.05,173.00,173.25,172.60,5834,720641,124515480.00,
500052,BHANSALI ENG,B ,Q,107.57,108.30,104.00,104.47,104.47,107.34,2803,267770,28294098.00,
