SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,7837.40,8146.00,7818.00,7987.80,7981.05,7814.50,4191,15915,126653817.00,
500003,AEGIS LOGIS ,A ,Q,720.65,833.00,720.65,790.65,790.65,706.45,9197,262400,205636756.00,
500008,ARE&M       ,A ,Q,1261.00,1332.75,1248.00,1275.65,1275.65,1216.00,13649,402937,522337975.00,
500009,A.SARABHAI  ,X ,Q,45.00,46.00,44.07,44.92,44.92,44.74,475,126259,5688783.00,
500012,ANDHRA PETRO,X ,Q,97.80,106.85,97.80,101.55,101.55,95.00,5990,1436173,148267530.00,
500013,ANSAL INFRAS,Z ,Q,8.50,8.91,8.50,8.90,8.91,8.49,129,68826,607130.00,
500014,UTIQUE      ,X ,Q,8.40,8.59,8.21,8.28,8.28,8.23,251,45773,383249.00,
500016,ARUNAHTEL   ,XT,Q,10.68,10.93,9.95,10.84,10.87,10.47,59,11231,118986.00,
500020,BOM DYEING  ,A ,Q,156.90,164.65,156.60,163.20,163.20,154.00,2143,144490,23333560.00,
500023,ASIANHOTNR  ,T ,Q,133.00,141.10,133.00,141.10,141.10,135.00,4,369,50511.00,
500027,ATUL LTD.   ,A ,Q,5840.85,5852.80,5772.90,5818.90,5824.00,5809.30,611,1721,10004801.00,
500028,ATV PROJECTS,XT,Q,23.10,23.90,22.00,22.39,22.50,23.06,198,56832,1293461.00,
500031,BAJAJ ELECT.,A ,Q,947.00,983.00,941.40,964.15,960.00,930.15,2680,22865,22086672.00,
500032,BAJAJHIND   ,A ,Q,31.95,32.55,31.70,32.32,32.32,31.48,2706,990401,31856107.00,
500033,FORCE MOTR  ,A ,Q,8497.50,8590.80,8286.15,8440.25,8440.00,8382.65,983,3327,28123320.00,
500034,BAJFINANCE  ,A ,Q,6897.95,7015.00,6821.45,6923.25,6923.25,6840.10,12104,78324,543835767.00,
500038,BALRAM.CHINI,A ,Q,392.00,393.85,385.50,386.45,387.00,390.80,1033,27546,10740916.00,
500039,BANCO PROD. ,B ,Q,604.85,609.50,589.50,603.15,605.70,588.70,1209,10301,6202708.00,
500040,CENTURY TEXT,A ,Q,1932.05,2182.30,1923.40,2110.10,2110.10,1840.55,5366,77194,159779692.00,
500041,BANNARI AMAN,B ,Q,2306.30,2324.00,2306.30,2308.35,2308.80,2258.25,7,16,37012.00,
500042,BASF INDIA  ,A ,Q,4257.90,4383.95,4180.85,4330.80,4350.00,4174.40,1274,4342,18570115.00,
500043,BATA INDIA  ,A ,Q,1446.05,1464.50,1417.00,1455.95,1460.00,1423.80,3213,38748,55957665.00,
500048,BEML LTD    ,A ,Q,3762.10,4127.25,3757.35,3967.05,3967.05,3689.15,16406,86310,343117171.00,
500049,BHARAT ELECT,A ,Q,267.10,281.50,265.70,273.70,273.70,260.35,76590,8744913,2401414461.00,
500052,BHANSALI ENG,B ,Q,93.00,95.55,93.00,94.72,95.00,93.25,1367,98687,9345649.00,
500058,BIHAR SPONGE,XT,Q,14.11,14.11,13.83,13.83,13.83,14.11,50,39599,549158.00,
500059,BINANI IND. ,T ,Q,16.35,16.65,15.70,16.65,16.65,16.35,32,14340,229865.00,
500060,BIRLACABLE  ,B ,Q,223.90,241.80,223.90,233.65,233.65,225.50,1967,32651,7662562.00,
500067,BLUE STAR   ,A ,Q,1559.65,1578.65,1520.00,1524.30,1530.00,1534.35,1962,17540,27131378.00,
500068,DISA INDIA  ,B ,Q,15586.20,15749.00,15206.10,15413.05,15352.10,15132.15,39,119,1843670.00,
500069,QUESTCAP    ,X ,Q,385.00,392.00,378.95,385.70,388.00,380.00,75,7371,2846755.00,
500074,BPL LTD.    ,B ,Q,94.00,96.90,94.00,96.33,96.00,93.54,613,42385,4050798.00,
500078,OAL         ,B ,Q,359.70,362.90,352.05,356.50,354.25,352.90,449,2164,770084.00,
500083,CENTURY EXT ,B ,Q,17.49,18.04,17.49,18.04,18.04,17.19,46,11864,210783.00,
500084,CESC LTD.   ,A ,Q,139.45,143.35,137.65,142.30,142.30,136.05,3531,335636,47407938.00,
500085,CHAMBAL FERT,A ,Q,392.95,406.30,390.45,402.10,402.50,391.00,3886,117534,46961030.00,
500086,EXIDE IND.  ,A ,Q,496.95,537.05,491.15,528.10,528.10,490.85,16250,899753,465884085.00,
500087,CIPLA LTD.  ,A ,Q,1497.70,1498.00,1464.05,1477.25,1477.25,1497.85,3631,44116,65040499.00,
500089,DIC INDIA   ,B ,Q,470.95,470.95,462.00,462.00,462.00,455.80,34,182,84368.00,
500092,CRISIL LTD  ,A ,Q,4240.00,4240.00,4011.00,4051.10,4051.10,4187.70,1277,4446,18197841.00,
500093,CGPOWER     ,A ,Q,645.85,669.90,640.55,656.15,656.15,627.75,14035,325438,213645861.00,
500096,DABUR (I)   ,A ,Q,600.00,605.30,582.00,597.40,597.35,600.40,8388,220087,130058953.00,
500097,DALMIASUG   ,B ,Q,385.00,387.00,371.70,372.00,373.95,382.00,306,4131,1556128.00,
500101,ARVIND Ltd  ,A ,Q,349.25,365.00,349.25,362.35,361.80,346.85,2337,37907,13653174.00,
500103,BHEL        ,A ,Q,271.00,292.45,268.05,278.15,278.15,255.25,45411,5757205,1629123648.00,
500104,HIND.PETRO  ,A ,Q,508.15,535.40,508.15,515.50,517.10,504.90,7343,428730,223581675.00,
500106,IFCI LTD    ,A ,Q,53.59,57.70,53.59,56.36,56.36,52.92,15475,5364150,300656804.00,
500108,MAHA.TELE   ,B ,Q,34.99,37.00,34.72,36.07,36.03,35.49,2166,424779,15437865.00,
500109,MRPL        ,A ,Q,202.15,209.30,200.60,201.75,201.75,199.25,5057,292253,59817348.00,
500110,CHENNAI PET.,A ,Q,900.00,951.85,900.00,937.65,935.35,891.70,3052,59076,55301155.00,
500112,STATE BANK  ,A ,Q,802.75,833.10,795.70,816.95,816.95,789.65,28754,1355824,1109992300.00,
500113,STEEL AUTH. ,A ,Q,145.45,151.75,144.50,146.90,146.90,145.55,39316,5289650,785816647.00,
500114,TITAN       ,A ,Q,3338.95,3360.00,3292.25,3323.55,3323.55,3317.00,4522,30704,102154903.00,
500116,IDBI BANK L ,A ,Q,81.99,84.95,81.50,83.73,83.90,81.15,5014,979958,82243377.00,
500117,DCW LTD.    ,B ,Q,51.20,52.43,50.96,51.47,51.47,50.62,993,107760,5563666.00,
500119,DHAMPUR SUGA,A ,Q,214.00,219.60,210.00,212.90,212.90,208.40,1856,40931,8801124.00,
500120,DIAMINES&CHM,B ,Q,499.70,507.95,487.00,490.35,493.75,485.15,233,1816,900190.00,
500123,ELANTAS     ,B ,Q,11135.90,11565.00,10920.25,11167.45,11299.75,11135.90,96,494,5555856.00,
500124,DR.REDDY'S  ,A ,Q,5868.00,5925.00,5786.05,5897.05,5850.35,5822.90,1337,5047,29620702.00,
500125,E.I.D.PAR   ,A ,Q,702.00,714.95,696.95,708.80,708.80,694.65,3357,61550,43520825.00,
500126,PGHL        ,A ,Q,5049.00,5049.00,4909.00,4938.70,4931.10,4976.65,128,288,1425012.00,
500128,ELEC.CASTING,A ,Q,160.50,161.85,155.75,159.00,159.00,156.80,2514,141439,22568662.00,
500133,ESAB INDIA  ,A ,Q,5560.00,5794.20,5549.45,5667.20,5665.90,5589.85,331,600,3436873.00,
500135,EPL         ,A ,Q,183.90,184.05,178.85,180.20,180.00,178.20,717,20768,3766096.00,
500136,ESTER INDUS.,B ,Q,109.80,113.95,107.55,111.75,110.95,107.65,471,20090,2242649.00,
500142,FGP LTD.    ,X ,Q,6.89,7.23,6.89,7.21,7.21,6.89,11,4045,28425.00,
500143,P.H.CAPITAL ,X ,Q,143.80,144.00,139.00,144.00,144.00,137.25,42,3229,458797.00,
500144,FINOL. CABLE,A ,Q,1402.55,1540.00,1402.55,1522.65,1522.65,1401.50,6763,74055,110958980.00,
500147,COCKERILL   ,B ,Q,3611.05,3900.25,3611.00,3763.10,3763.10,3595.80,620,5057,19167631.00,
500148,UFLEX LTD   ,A ,Q,415.00,430.00,415.00,421.95,426.45,417.95,224,3745,1575907.00,
500150,FOSECO INDIA,B ,Q,3433.35,3482.40,3393.00,3414.25,3435.00,3393.05,110,278,957170.00,
500151,GOLDEN TOB  ,Z ,Q,40.95,42.89,39.00,42.00,42.00,40.92,44,8994,366740.00,
500153,GANESH BENZO,B ,Q,139.65,149.00,139.65,146.25,146.50,139.65,1085,31024,4530183.00,
500159,METROGLOBL  ,X ,Q,135.00,139.95,135.00,138.00,138.00,134.20,56,2309,320014.00,
500160,GTL LTD.    ,T ,Q,12.00,12.20,12.00,12.20,12.20,12.18,170,162206,1971591.00,
500163,GODFREY PH  ,A ,Q,3695.05,3830.00,3693.00,3777.90,3777.90,3654.85,963,4308,16306557.00,
500164,GODREJ IND  ,A ,Q,808.85,808.85,794.05,803.70,804.70,789.05,552,7634,6119621.00,
500165,KANSAI NERO ,A ,Q,276.05,277.05,272.50,273.35,273.40,273.05,948,23109,6353706.00,
500166,GOODRICKE   ,X ,Q,172.40,172.45,165.00,169.70,169.70,168.45,106,5561,946662.00,
500168,GOODYEAR (I),B ,Q,1131.00,1155.00,1131.00,1147.60,1147.60,1138.20,660,5577,6389239.00,
500170,GTN INDUS   ,XT,Q,31.60,31.95,31.60,31.95,31.95,30.43,13,3156,100597.00,
500171,GHCL LTD    ,A ,Q,501.60,503.90,478.45,480.25,480.25,500.80,2972,29609,14424312.00,
500173,GFLLIMITED  ,B ,Q,76.25,76.25,71.50,72.00,72.00,70.01,92,6377,466649.00,
500174,GUJ.LEASE   ,T ,Q,7.80,7.80,7.69,7.69,7.69,7.84,9,3258,25203.00,
500179,HCL INFOSYS ,T ,Q,17.26,17.26,16.80,17.09,17.10,16.92,401,73239,1252863.00,
500180,HDFC BANK   ,A ,Q,1565.00,1565.00,1546.85,1559.45,1559.45,1551.30,9677,251256,391126782.00,
500182,HEROMOTOCO  ,A ,Q,5635.05,5734.30,5474.70,5534.10,5535.00,5673.10,7556,42311,234997055.00,
500183,HFCL        ,A ,Q,92.80,95.00,91.95,94.20,94.20,90.10,10383,2047347,192270910.00,
500184,HSCL        ,A ,Q,333.40,340.65,328.45,338.05,338.05,324.45,4462,113155,38122225.00,
500185,HIND.CONSTN.,A ,Q,35.75,37.17,35.60,36.78,36.78,35.05,9186,4452216,161871545.00,
500186,HIND.OIL EXP,A ,Q,184.00,187.95,180.25,181.30,181.30,181.60,1339,60851,11228715.00,
500187,AGI         ,A ,Q,650.00,686.00,650.00,662.90,660.85,644.65,2044,25269,16857583.00,
500188,HINDUS.ZI   ,A ,Q,685.90,702.95,676.00,687.85,687.85,677.45,6427,127671,88630424.00,
500189,NDLVENTURE  ,B ,Q,90.01,91.49,88.40,88.49,88.42,90.13,23,318,28503.00,
500191,HMT LTD.    ,Z ,Q,49.74,52.97,49.74,51.83,52.00,50.87,89,7700,399372.00,
500192,PRAG BOSIMI ,X ,Q,3.11,3.20,3.00,3.15,3.09,3.05,75,23441,72992.00,
500193,HLVLTD      ,T ,Q,25.34,26.09,25.00,26.03,26.00,24.86,377,121521,3130871.00,
500199,I.G.PETRO   ,B ,Q,483.15,499.55,482.05,486.35,485.80,480.70,459,4291,2105903.00,
500201,IND.GLYCOLS ,B ,Q,787.00,852.00,771.75,840.25,841.00,763.50,1754,15013,12283840.00,
500202,IND.LEAS.DEV,X ,Q,9.16,9.95,9.16,9.63,9.75,9.16,29,1868,17497.00,
500206,MARGO FIN   ,X ,Q,42.52,44.60,41.80,43.80,42.52,42.52,18,355,15533.00,
500207,INDO RAMA   ,B ,Q,40.25,41.90,40.25,40.75,40.87,40.25,167,13362,547231.00,
500209,INFOSYS LTD ,A ,Q,1442.55,1474.00,1437.40,1472.50,1472.50,1430.25,33632,712430,1039482013.00,
500210,INGERSOLL   ,A ,Q,4208.20,4593.00,4208.20,4523.80,4501.90,4133.55,1199,4872,21947498.00,
500213,INTER.TRAVEL,X ,Q,583.95,614.40,583.95,604.70,605.00,578.00,192,8632,5216276.00,
500214,ION EXCHANGE,A ,Q,489.80,502.50,486.70,498.85,496.80,481.35,843,13556,6721805.00,
500215,AGRO TECH FO,B ,Q,699.65,701.65,695.00,696.45,696.25,697.90,68,843,588184.00,
500219,JAIN IRRIG  ,A ,Q,64.90,67.25,63.13,65.87,65.87,64.27,4786,1284860,84435456.00,
500220,JASCH INDUST,XT,Q,182.75,182.75,182.75,182.75,182.75,186.45,58,4527,827309.00,
500223,JCT LTD     ,Z ,Q,2.46,2.49,2.31,2.37,2.37,2.41,923,1178111,2821104.00,
500227,JINDAL POLYF,B ,Q,483.00,494.05,483.00,489.05,492.00,484.95,305,2843,1394659.00,
500228,JSWSL       ,A ,Q,886.50,893.05,878.00,887.90,889.65,878.35,4928,101852,90153122.00,
500231,UMANG DAIR  ,B ,Q,88.83,90.00,87.80,87.80,87.80,86.25,50,785,69683.00,
500233,KAJARIA CER.,A ,Q,1185.85,1217.95,1185.85,1211.40,1217.60,1180.80,933,6167,7458935.00,
500234,KAKATIYA CEM,B ,Q,204.65,208.25,204.20,205.85,205.85,200.70,69,978,201317.00,
