SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4873.70,4892.30,4566.15,4608.10,4608.10,4839.40,2828,16133,76106292.00,
500003,AEGIS LOGIS ,A ,Q,377.00,379.75,355.05,356.95,356.95,377.50,2916,88519,32493727.00,
500008,ARE&M       ,A ,Q,785.00,787.10,737.50,742.85,742.85,783.15,12392,185312,140083939.00,
500009,A.SARABHAI  ,XT,Q,40.05,40.05,38.49,38.49,38.49,39.27,175,148757,5875454.00,
500012,ANDHRA PETRO,X ,Q,81.35,83.00,78.06,78.52,78.52,80.48,1416,258247,21140967.00,
500014,UTIQUE      ,X ,Q,7.24,7.24,6.10,6.43,6.37,6.64,243,50040,327531.00,
500016,ARUNAHTEL   ,X ,Q,15.82,15.82,14.75,14.99,14.99,15.51,98,47648,727437.00,
500020,BOM DYEING  ,A ,Q,154.00,155.00,144.75,145.60,145.60,153.45,3529,185491,27620495.00,
500027,ATUL LTD.   ,A ,Q,7119.75,7119.75,6796.50,6818.15,6815.00,7091.80,1058,6602,45194580.00,
500028,ATV PROJECTS,XT,Q,14.50,14.50,14.21,14.21,14.21,14.50,65,32846,467133.00,
500031,BAJAJ ELECT.,A ,Q,1000.20,1013.25,980.00,993.40,993.40,1007.10,485,3736,3727636.00,
500032,BAJAJHIND   ,A ,Q,29.35,29.35,27.22,27.36,27.36,29.15,10990,3563265,100540955.00,
500033,FORCE MOTR  ,B ,Q,3724.90,3777.00,3601.00,3613.85,3613.85,3690.95,1943,18881,69811049.00,
500034,BAJFINANCE  ,A ,Q,7641.20,7693.85,7466.40,7489.35,7489.35,7632.45,2876,19418,147371828.00,
500038,BALRAM.CHINI,A ,Q,399.80,399.80,382.00,385.05,385.05,396.85,8086,316167,123663429.00,
500039,BANCO PROD. ,B ,Q,581.75,597.05,550.00,553.30,556.00,587.95,2692,40445,22913549.00,
500040,CENTURY TEXT,A ,Q,1237.75,1258.70,1203.00,1209.20,1206.65,1223.35,2230,24686,30290327.00,
500041,BANNARI AMAN,B ,Q,2618.00,2629.25,2540.00,2545.35,2569.00,2643.85,194,602,1546749.00,
500042,BASF INDIA  ,A ,Q,3045.30,3096.15,2970.55,2986.00,3031.70,3057.65,475,1564,4737783.00,
500043,BATA INDIA  ,A ,Q,1680.00,1724.35,1572.45,1631.20,1639.80,1673.00,3179,37090,62157096.00,
500048,BEML LTD    ,A ,Q,2722.25,2756.00,2481.45,2503.90,2503.90,2703.65,2447,28859,75398103.00,
500049,BHARAT ELECT,A ,Q,173.95,176.25,166.10,167.25,167.25,173.00,10217,1332680,229432205.00,
500052,BHANSALI ENG,B ,Q,104.50,107.98,96.51,97.67,97.25,104.47,3354,218304,22205723.00,
500058,BIHAR SPONGE,XT,Q,10.39,10.49,10.06,10.09,10.20,10.24,236,73800,758138.00,
500059,BINANI IND. ,T ,Q,14.95,14.95,14.89,14.89,14.89,14.90,8,2600,38744.00,
500060,BIRLACABLE  ,B ,Q,307.95,310.25,289.40,289.40,289.40,304.60,727,13542,4026007.00,
500067,BLUE STAR   ,A ,Q,954.65,954.65,915.20,927.90,927.90,948.80,1831,14334,13463524.00,
500068,DISA INDIA  ,B ,Q,16500.00,16500.00,15751.00,15770.55,15770.55,15772.60,156,409,6598380.00,
500069,QUESTCAP    ,X ,Q,389.60,400.00,355.00,362.20,355.05,389.60,46,644,240871.00,
500074,BPL LTD.    ,T ,Q,83.50,83.50,83.21,83.21,83.21,84.90,51,6207,517143.00,
500078,OAL         ,B ,Q,351.00,355.00,339.00,350.00,347.60,351.20,210,6908,2410361.00,
500083,CENTURY EXT ,B ,Q,18.76,19.15,17.35,17.54,17.54,18.76,1096,208500,3759975.00,
500084,CESC LTD.   ,A ,Q,122.94,123.46,110.10,114.85,114.85,121.43,6309,1106611,129238101.00,
500085,CHAMBAL FERT,A ,Q,350.50,352.35,325.25,329.35,329.35,348.85,7263,314341,106858727.00,
500086,EXIDE IND.  ,A ,Q,307.15,307.15,278.40,287.30,287.30,305.05,6359,346014,101288290.00,
500087,CIPLA LTD.  ,A ,Q,1240.35,1248.00,1231.00,1234.70,1234.70,1236.45,2844,88551,109731724.00,
500089,DIC INDIA   ,B ,Q,502.00,502.00,475.10,476.00,475.10,494.25,32,100,48660.00,
500092,CRISIL LTD  ,A ,Q,4295.40,4295.40,4211.05,4255.45,4241.00,4250.80,188,515,2189854.00,
500093,CGPOWER     ,A ,Q,456.15,457.75,444.55,450.25,450.25,455.05,2169,71682,32361135.00,
500096,DABUR (I)   ,A ,Q,550.00,550.70,532.45,534.80,535.00,548.10,1757,31959,17314210.00,
