SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3189.95,3205.70,3145.30,3169.45,3165.05,3178.00,1746,10074,32070256.00,
500003,AEGIS LOGIS ,A ,Q,346.00,356.60,345.40,351.35,353.70,346.00,1192,21217,7480535.00,
500008,AMAR RAJA BA,A ,Q,601.50,604.55,578.00,584.50,585.55,601.70,2884,31639,18758107.00,
500009,A.SARABHAI  ,X ,Q,23.50,23.70,23.15,23.65,23.65,23.35,187,68952,1620293.00,
500010,HDFC        ,A ,Q,2646.35,2689.90,2646.35,2668.00,2668.00,2655.20,2893,26217,69933937.00,
500012,ANDHRA PETRO,X ,Q,60.30,61.50,59.80,60.25,60.50,60.70,703,68320,4114694.00,
500013,ANSAL INFRAS,T ,Q,9.95,10.50,9.65,10.50,10.50,10.00,69,30543,311522.00,
500014,UTIQUE      ,X ,Q,5.31,5.31,5.06,5.12,5.24,5.29,146,13515,69832.00,
500016,ARUNAHTEL   ,X ,Q,14.25,14.25,12.91,12.98,13.00,13.50,25,2653,34881.00,
500020,BOM DYEING  ,B ,Q,70.05,70.25,69.15,69.60,69.60,70.05,773,50506,3516763.00,
500023,ASIANHOTNR  ,B ,Q,76.95,76.95,74.00,75.00,75.00,75.25,33,469,35295.00,
500027,ATUL LTD.   ,A ,Q,7050.10,7311.15,7050.10,7208.35,7222.00,7119.95,1195,3068,22076344.00,
500028,ATV PROJECTS,XT,Q,9.05,9.05,8.40,8.41,8.84,8.84,42,7959,67088.00,
500031,BAJAJ ELECT.,A ,Q,1120.60,1138.45,1118.90,1134.30,1135.40,1128.80,363,2025,2283432.00,
500032,BAJAJHIND   ,A ,Q,13.29,13.29,12.97,13.05,13.05,13.12,1922,805479,10537835.00,
500033,FORCE MOTR  ,B ,Q,1298.90,1303.20,1291.55,1299.50,1303.20,1297.70,165,636,824688.00,
500034,BAJFINANCE  ,A ,Q,6393.10,6409.00,6353.00,6381.05,6375.20,6366.70,1910,10765,68661212.00,
500038,BALRAM.CHINI,A ,Q,381.95,381.95,372.50,374.45,374.45,377.40,1059,34876,13154571.00,
500039,BANCO PROD. ,B ,Q,243.50,243.50,234.00,235.70,236.95,240.45,1681,41465,9853560.00,
500040,CENTURY TEXT,A ,Q,627.75,640.00,620.40,622.45,622.45,629.85,1143,11594,7286088.00,
500041,BANNARI AMAN,B ,Q,2758.95,2803.00,2743.00,2753.75,2743.00,2744.30,28,35,96635.00,
500042,BASF INDIA  ,A ,Q,2358.70,2398.15,2309.05,2361.75,2371.10,2358.60,425,1470,3429909.00,
500043,BATA INDIA  ,A ,Q,1433.00,1443.65,1409.05,1413.50,1413.50,1433.00,1083,7351,10489321.00,
500048,BEML LTD    ,A ,Q,1437.25,1443.35,1417.50,1425.05,1421.00,1404.00,983,6304,8992381.00,
500049,BHARAT ELECT,A ,Q,96.00,96.20,94.60,95.55,95.55,94.85,2761,472666,45130869.00,
500052,BHANSALI ENG,A ,Q,102.90,105.65,102.90,104.45,104.40,103.70,361,25073,2597812.00,
500058,BIHAR SPONGE,XT,Q,10.10,10.10,9.41,9.69,9.92,9.84,68,13239,128415.00,
500060,BIRLACABLE  ,B ,Q,137.80,140.90,137.40,137.90,138.10,137.40,350,10372,1444767.00,
500067,BLUE STAR   ,A ,Q,1439.95,1439.95,1401.95,1413.25,1409.00,1418.10,642,2903,4121767.00,
500068,DISA INDIA  ,X ,Q,8053.10,8075.00,8003.05,8023.85,8003.05,8053.10,32,78,627255.00,
500069,QUESTCAP    ,X ,Q,184.30,184.30,180.00,180.00,180.00,180.15,12,179,32295.00,
500074,BPL LTD.    ,B ,Q,61.65,62.15,61.20,61.55,61.55,60.85,193,10192,628896.00,
500078,OAL         ,B ,Q,381.00,383.95,376.00,378.75,376.00,381.05,30,125,47589.00,
500083,CENTURY EXT ,B ,Q,9.55,9.55,9.08,9.32,9.32,9.37,133,11260,103472.00,
500084,CESC LTD.   ,A ,Q,78.15,78.15,77.00,77.45,77.45,77.45,2295,302607,23430418.00,
500085,CHAMBAL FERT,A ,Q,291.60,292.25,286.05,286.60,286.60,291.10,1076,37954,10989239.00,
500086,EXIDE IND.  ,A ,Q,178.60,179.25,177.00,177.55,177.60,178.60,3094,101014,17997340.00,
500087,CIPLA LTD.  ,A ,Q,968.05,978.95,963.25,965.95,965.95,964.05,6393,110686,107570591.00,
500089,DIC INDIA   ,B ,Q,390.00,394.60,383.00,387.95,387.95,388.70,44,1665,642304.00,
500092,CRISIL LTD  ,A ,Q,3247.95,3292.00,3230.60,3287.40,3273.95,3229.95,534,2231,7291085.00,
500093,CGPOWER     ,A ,Q,315.10,324.30,315.10,320.00,320.00,317.20,3859,147731,47320199.00,
500096,DABUR (I)   ,A ,Q,539.90,539.90,532.75,535.05,536.65,534.75,2107,124254,66588730.00,
500097,DALMIASUG   ,A ,Q,340.15,347.15,340.15,344.60,344.00,346.10,88,990,340910.00,
500101,ARVIND Ltd  ,A ,Q,82.70,82.85,82.05,82.45,82.45,82.70,701,39757,3277157.00,
500102,BALARPUR IND,Z ,Q,0.80,0.80,0.79,0.79,0.79,0.83,155,305711,242323.00,
500103,BHEL        ,A ,Q,71.50,72.45,70.35,70.80,70.80,71.55,2894,455497,32570678.00,
500104,HIND.PETRO  ,A ,Q,230.05,234.45,225.30,227.40,227.40,232.35,3027,107563,24755652.00,
500106,IFCI LTD    ,A ,Q,11.92,11.92,11.50,11.56,11.56,11.76,956,785837,9142626.00,
500108,MAHA.TELE   ,B ,Q,21.15,21.55,21.15,21.30,21.30,21.35,730,184536,3944819.00,
500109,MRPL        ,A ,Q,53.15,53.40,52.85,53.00,53.00,53.10,978,225055,11961385.00,
500110,CHENNAI PET.,A ,Q,241.85,244.00,238.00,238.95,238.05,241.95,650,19915,4802272.00,
500112,STATE BANK  ,A ,Q,527.20,529.00,522.50,523.25,523.25,525.10,8357,317073,166675913.00,
500113,STEEL AUTH. ,A ,Q,86.20,87.60,86.20,87.20,87.20,86.10,5871,1892298,164735552.00,
500114,TITAN       ,A ,Q,2475.10,2485.45,2450.95,2464.05,2464.05,2474.50,3539,27180,66947989.00,
500116,IDBI BANK L ,A ,Q,49.95,50.90,49.30,50.25,50.25,49.85,2835,801774,40280048.00,
500117,DCW LTD.    ,B ,Q,49.65,49.75,48.60,48.75,48.75,49.70,621,58330,2868844.00,
500119,DHAMPUR SUGA,A ,Q,214.00,216.50,213.95,214.60,214.05,215.00,405,7463,1605021.00,
500120,DIAMINES&CHM,X ,Q,426.95,426.95,398.65,401.15,401.15,413.40,297,14290,5767593.00,
500123,ELANTAS     ,B ,Q,4500.00,4700.00,4500.00,4651.15,4651.15,4458.10,211,1064,4919706.00,
500124,DR.REDDY'S  ,A ,Q,4503.00,4503.00,4459.35,4486.85,4495.75,4473.30,482,2164,9687752.00,
500125,E.I.D.PAR   ,A ,Q,524.65,527.00,517.30,520.30,527.00,525.45,628,7621,3987194.00,
500126,PGHL        ,A ,Q,4578.70,4621.25,4578.70,4609.60,4609.60,4581.75,146,229,1054130.00,
500128,ELEC.CASTING,B ,Q,34.95,34.95,33.80,34.00,33.90,34.35,1559,286673,9823523.00,
500133,ESAB INDIA  ,A ,Q,4000.00,4101.00,4000.00,4093.15,4101.00,4080.30,57,76,310279.00,
500135,EPL         ,A ,Q,156.35,163.60,153.65,161.50,160.20,154.70,2209,60139,9608430.00,
500136,ESTER INDUS.,B ,Q,96.10,98.50,94.55,95.40,96.50,96.70,480,14592,1404548.00,
500142,FGP LTD.    ,X ,Q,6.59,6.59,6.59,6.59,6.59,6.12,10,3300,21747.00,
500143,P.H.CAPITAL ,X ,Q,72.95,73.95,70.00,70.50,72.00,72.95,31,829,59677.00,
500144,FINOL. CABLE,A ,Q,671.50,687.50,660.85,682.60,682.60,673.50,2633,38393,25988952.00,
500147,COCKERILL   ,X ,Q,1569.00,1569.00,1500.00,1507.35,1507.35,1553.60,98,1218,1856874.00,
500148,UFLEX LTD   ,A ,Q,484.00,485.35,466.00,478.45,479.55,487.95,2741,35055,16569720.00,
500150,FOSECO INDIA,B ,Q,2076.00,2099.95,2009.55,2009.60,2009.60,2090.15,133,626,1295302.00,
500151,GOLDEN TOB  ,Z ,Q,57.75,58.00,57.25,58.00,58.00,58.60,7,303,17504.00,
500153,GANESH BENZO,B ,Q,170.00,174.45,164.45,167.30,167.30,170.40,2126,98348,16734245.00,
500159,METROGLOBL  ,X ,Q,79.00,84.50,78.20,82.60,84.00,80.00,90,9463,765010.00,
500160,GTL LTD.    ,B ,Q,6.10,6.10,5.72,5.78,5.78,5.97,285,80679,472108.00,
500163,GODFREY PH  ,A ,Q,1732.55,1732.55,1695.00,1703.55,1698.10,1714.30,367,2026,3462682.00,
500164,GODREJ IND  ,A ,Q,411.20,419.95,411.20,419.05,419.00,413.80,358,3399,1418056.00,
500165,KANSAI NERO ,A ,Q,415.90,416.00,409.40,413.70,414.00,411.20,467,4324,1783500.00,
500166,GOODRICKE   ,X ,Q,189.55,190.90,188.65,189.95,189.95,189.60,62,2793,529388.00,
500168,GOODYEAR (I),B ,Q,1051.00,1051.50,1035.75,1038.15,1038.15,1044.15,98,358,373025.00,
500170,GTN INDUS   ,X ,Q,33.80,34.00,32.50,33.85,33.85,33.25,57,15924,536624.00,
500171,GHCL LTD    ,A ,Q,519.75,529.60,515.00,528.10,528.10,516.65,1030,37391,19692652.00,
500173,GFLLIMITED  ,B ,Q,61.75,62.50,61.10,61.95,61.95,61.70,39,1991,122050.00,
500174,GUJ.LEASE   ,B ,Q,2.66,2.88,2.66,2.88,2.88,2.79,4,1002,2665.00,
500179,HCL INFOSYS ,B ,Q,14.30,14.50,14.00,14.15,14.15,14.40,769,93750,1331589.00,
500180,HDFC BANK   ,A ,Q,1637.00,1661.45,1635.00,1646.95,1646.95,1639.80,4314,58177,95910095.00,
500182,HEROMOTOCO  ,A ,Q,2547.95,2567.65,2516.20,2520.50,2521.85,2527.00,821,4000,10122135.00,
500183,HFCL        ,A ,Q,67.00,67.75,66.40,66.65,66.65,67.20,1782,290965,19539557.00,
500184,HSCL        ,A ,Q,88.55,88.90,87.35,87.75,87.75,89.05,1151,68531,6049223.00,
500185,HIND.CONSTN.,A ,Q,14.40,14.80,14.10,14.40,14.40,14.40,1875,1890155,27367776.00,
500186,HIND.OIL EXP,A ,Q,143.05,145.00,140.25,141.55,141.55,144.25,1278,38542,5464294.00,
500187,AGI         ,A ,Q,369.80,372.65,353.00,356.90,359.10,362.30,1397,28562,10464594.00,
500188,HINDUS.ZI   ,A ,Q,321.75,323.00,321.25,321.75,321.75,321.30,1140,20395,6568310.00,
500189,NXTDIGITAL  ,T ,Q,117.50,120.90,117.50,120.00,120.00,116.35,37,18034,2163478.00,
500191,HMT LTD.    ,Z ,Q,28.75,28.75,27.00,27.25,27.00,28.15,36,3863,106007.00,
500192,PRAG BOSIMI ,XT,Q,2.18,2.18,2.00,2.02,2.01,2.08,25,13069,26923.00,
500193,HLVLTD      ,B ,Q,11.00,11.00,10.57,10.58,10.63,10.80,182,34545,369578.00,
500199,I.G.PETRO   ,B ,Q,433.95,440.10,427.90,430.15,430.05,435.75,254,2408,1038229.00,
500201,IND.GLYCOLS ,A ,Q,643.20,656.00,638.05,639.95,639.95,643.20,228,1405,907489.00,
500202,IND.LEAS.DEV,X ,Q,6.14,6.14,6.14,6.14,6.14,6.14,1,3,18.00,
500206,MARGO FIN   ,X ,Q,29.10,33.00,29.10,30.35,30.35,31.15,6,440,13220.00,
500207,INDO RAMA   ,B ,Q,45.50,46.15,45.05,45.60,45.60,45.45,163,10514,479845.00,
500209,INFOSYS LTD ,A ,Q,1599.00,1601.15,1575.90,1579.25,1579.25,1593.25,20092,243750,386815809.00,
500210,INGERSOLL   ,A ,Q,2070.25,2089.95,2066.50,2084.00,2087.00,2075.25,195,452,941368.00,
500213,INTER.TRAVEL,X ,Q,208.00,208.00,203.10,203.30,203.30,207.35,40,645,132024.00,
500214,ION EXCHANGE,A ,Q,3230.00,3427.20,3198.65,3374.90,3355.00,3245.65,2218,10781,36030719.00,
500215,AGRO TECH FO,B ,Q,905.50,911.50,890.00,890.00,890.00,905.15,68,407,365703.00,
500219,JAIN IRRIG  ,A ,Q,28.40,29.30,28.40,29.00,29.00,28.80,661,123953,3596354.00,
500220,JASCH INDUST,X ,Q,145.20,151.25,145.00,146.15,146.05,147.55,104,4288,626738.00,
500223,JCT LTD     ,X ,Q,2.42,2.52,2.38,2.42,2.42,2.36,941,912870,2235048.00,
500227,JINDAL POLYF,A ,Q,650.00,650.00,630.05,632.05,633.10,644.30,1495,8484,5410356.00,
500228,JSWSL       ,A ,Q,724.05,735.90,717.20,720.80,720.80,722.70,1107,32375,23528349.00,
