SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
132977,BAJAJ AUTO  ,A ,Q,8970.00,8970.00,8970.00,8995.80,8970.00,9171.40,1,19,170430.00,
500002,ABB LTD.    ,A ,Q,6748.95,6748.95,6546.05,6559.95,6559.95,6749.40,1999,7649,50629734.00,
500003,AEGIS LOGIS ,A ,Q,470.05,501.00,451.35,487.80,486.00,480.70,9053,296345,143177382.00,
500008,ARE&M       ,A ,Q,868.00,888.30,850.05,870.00,870.60,890.75,2568,68456,59779817.00,
500009,A.SARABHAI  ,X ,Q,48.01,49.25,46.61,48.03,48.01,49.56,490,97759,4688509.00,
500012,ANDHRA PETRO,X ,Q,91.98,91.98,86.00,89.18,89.18,92.79,641,119996,10674838.00,
500013,ANSAL INFRAS,Z ,Q,11.07,11.07,11.07,11.07,11.07,11.65,7,60141,665760.00,
500014,UTIQUE      ,X ,Q,7.76,8.99,7.34,7.77,7.82,7.79,341,69382,544701.00,
500016,ARUNAHTEL   ,XT,Q,12.49,12.54,11.58,11.66,11.80,12.18,150,64604,753835.00,
500020,BOM DYEING  ,A ,Q,163.05,168.40,158.35,166.20,166.75,166.15,2550,118045,19298580.00,
500023,ASIANHOTNR  ,T ,Q,151.00,151.00,151.00,151.00,151.00,153.80,2,100,15100.00,
500027,ATUL LTD.   ,A ,Q,6050.00,6076.95,5890.75,5905.70,5909.25,6155.40,1195,3736,22336713.00,
500028,ATV PROJECTS,XT,Q,18.50,18.97,18.00,18.40,18.40,18.94,112,33695,620501.00,
500031,BAJAJ ELECT.,A ,Q,957.00,968.00,940.15,946.50,950.00,964.45,1385,10431,9929531.00,
500032,BAJAJHIND   ,A ,Q,31.88,31.88,30.39,30.92,30.92,32.54,3556,1217775,37936619.00,
500033,FORCE MOTR  ,A ,Q,8604.00,8667.25,8350.10,8405.30,8405.30,8743.30,2297,8620,73085874.00,
500034,BAJFINANCE  ,A ,Q,7081.50,7198.00,7061.55,7075.00,7075.00,7226.00,2402,15603,111167208.00,
500038,BALRAM.CHINI,A ,Q,371.10,376.80,365.65,367.45,367.80,377.80,4005,116881,43374321.00,
500039,BANCO PROD. ,B ,Q,515.10,607.30,515.10,595.40,599.30,607.75,2488,30876,18403909.00,
500040,CENTURY TEXT,A ,Q,1708.05,1773.45,1691.30,1747.00,1741.50,1798.40,2272,22872,39757550.00,
500041,BANNARI AMAN,B ,Q,2201.05,2618.45,2201.05,2605.65,2605.00,2600.15,81,200,508004.00,
500042,BASF INDIA  ,A ,Q,3680.05,3728.00,3600.60,3625.25,3663.10,3711.90,1180,5014,18390513.00,
500043,BATA INDIA  ,A ,Q,1387.00,1387.00,1340.75,1341.80,1343.95,1387.25,3001,41669,56576081.00,
500048,BEML LTD    ,A ,Q,3351.05,3467.95,3261.75,3424.00,3431.95,3418.85,1622,9359,31596341.00,
500049,BHARAT ELECT,A ,Q,228.85,238.00,225.90,234.40,234.40,233.45,17908,1901982,442571953.00,
500052,BHANSALI ENG,B ,Q,98.64,102.26,98.23,100.15,101.00,103.62,2790,215749,21641667.00,
500058,BIHAR SPONGE,XT,Q,15.93,15.93,15.93,15.93,15.93,16.25,21,17420,277500.00,
500059,BINANI IND. ,T ,Q,15.86,15.86,14.85,15.19,15.48,15.55,29,4414,66195.00,
500060,BIRLACABLE  ,B ,Q,260.00,260.05,246.00,252.70,255.30,261.60,1339,26073,6638448.00,
500067,BLUE STAR   ,A ,Q,1375.00,1382.00,1345.90,1367.25,1364.45,1383.55,1186,9789,13394522.00,
500068,DISA INDIA  ,B ,Q,13850.00,13850.00,13351.55,13655.00,13655.00,13850.00,28,126,1717141.00,
500069,QUESTCAP    ,X ,Q,332.05,350.00,332.05,349.60,349.45,349.95,26,557,193542.00,
500074,BPL LTD.    ,B ,Q,91.61,101.40,91.61,96.07,95.15,98.46,868,51237,4897694.00,
