SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3106.10,3158.05,3064.30,3091.05,3092.00,3125.35,2178,10317,32061730.00,
500003,AEGIS LOGIS ,A ,Q,315.35,321.40,310.90,314.55,314.55,319.75,1805,24993,7862891.00,
500008,AMAR RAJA BA,A ,Q,636.05,642.50,630.55,638.05,638.05,634.05,4867,101801,64870010.00,
500009,A.SARABHAI  ,X ,Q,27.60,27.60,25.50,25.95,25.95,27.55,1225,308953,8182815.00,
500010,HDFC        ,A ,Q,2660.00,2670.10,2643.15,2667.05,2667.05,2659.10,4601,848401,2250295527.00,
500012,ANDHRA PETRO,B ,Q,75.25,76.50,75.00,75.30,75.30,75.70,668,49067,3709967.00,
500013,ANSAL INFRAS,T ,Q,23.95,23.95,23.95,23.95,23.95,25.20,35,6990,167410.00,
500014,UTIQUE      ,XT,Q,7.85,7.85,7.33,7.40,7.33,7.55,166,40534,303887.00,
500016,ARUNAHTEL   ,X ,Q,16.85,16.85,14.85,16.50,16.50,16.45,41,3988,64164.00,
500020,BOM DYEING  ,A ,Q,82.75,82.75,80.30,80.90,80.90,81.85,1144,89671,7267473.00,
500023,ASIANHOTNR  ,B ,Q,89.90,93.75,87.00,91.60,87.65,87.25,7,2151,191977.00,
500027,ATUL LTD.   ,A ,Q,8105.05,8111.55,7930.00,8080.55,8080.55,8091.15,951,1777,14211743.00,
500028,ATV PROJECTS,XT,Q,9.11,9.89,9.11,9.76,9.75,9.42,100,34227,334492.00,
500031,BAJAJ ELECT.,A ,Q,1098.00,1129.15,1098.00,1108.65,1100.10,1111.55,444,2846,3164891.00,
500032,BAJAJHIND   ,A ,Q,10.92,11.00,10.74,10.78,10.78,10.92,1776,804489,8738462.00,
500033,FORCE MOTR  ,A ,Q,1568.00,1570.35,1517.50,1529.15,1529.15,1561.55,762,4420,6830940.00,
500034,BAJFINANCE  ,A ,Q,6892.45,6925.00,6750.00,6786.90,6786.90,6892.45,5272,36471,248668606.00,
