SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1635.30,1660.40,1630.00,1650.40,1653.15,1646.15,1379,6281,10340089.00,
500003,AEGIS LOGIS ,A ,Q,275.20,282.50,271.05,272.95,272.95,277.10,1758,43178,11918715.00,
500008,AMAR RAJA BA,A ,Q,736.40,737.00,716.50,723.30,721.00,728.45,2415,49767,36270547.00,
500009,A.SARABHAI  ,X ,Q,31.30,31.85,29.70,29.85,30.00,31.20,1016,184915,5701627.00,
500010,HDFC        ,A ,Q,2623.20,2678.00,2623.20,2670.90,2670.90,2622.45,4652,59886,159406529.00,
500012,ANDHRA PETRO,XT,Q,186.25,187.00,176.90,176.90,176.90,186.20,1649,184660,32761950.00,
500013,ANSAL INFRAS,B ,Q,9.19,10.02,8.99,9.08,9.00,9.11,265,120622,1166505.00,
500014,UTIQUE      ,X ,Q,3.50,3.77,3.27,3.33,3.47,3.43,189,43760,158154.00,
500016,ARUNAHTEL   ,XT,Q,14.60,14.60,14.60,14.60,14.60,15.35,16,512,7475.00,
500020,BOM DYEING  ,A ,Q,98.25,99.60,90.40,93.00,93.00,98.10,5196,794493,75398528.00,
500023,ASIANHOTNR  ,B ,Q,88.00,88.00,81.15,81.20,81.15,86.40,93,1985,168652.00,
500027,ATUL LTD.   ,A ,Q,9047.55,9125.00,8977.00,9009.15,9009.15,9094.00,1865,21324,193999091.00,
500028,ATV PROJECTS,XT,Q,10.37,10.45,9.81,10.11,10.11,10.07,85,31927,323173.00,
500031,BAJAJ ELECT.,A ,Q,1129.95,1165.10,1092.50,1100.80,1112.00,1126.25,662,3601,4054736.00,
500032,BAJAJHIND   ,T ,Q,16.10,16.35,15.25,15.30,15.30,16.05,5775,1397976,21814580.00,
500033,FORCE MOTR  ,A ,Q,1499.00,1499.00,1314.15,1406.45,1406.45,1475.40,2898,22381,31614022.00,
500034,BAJFINANCE  ,A ,Q,6215.00,6247.00,6145.00,6167.60,6167.60,6190.45,5746,53696,332536026.00,
500038,BALRAM.CHINI,A ,Q,352.00,352.00,337.10,341.70,341.70,353.85,2367,97450,33653947.00,
500039,BANCO PROD. ,B ,Q,165.00,165.00,151.55,155.10,155.10,162.55,2703,61711,9859343.00,
500040,CENTURY TEXT,A ,Q,775.05,792.40,754.20,758.55,761.75,775.05,1721,32179,24939977.00,
500041,BANNARI AMAN,A ,Q,1911.45,1919.05,1756.95,1787.65,1787.65,1908.45,168,436,796855.00,
500042,BASF INDIA  ,A ,Q,3640.00,3880.45,3559.50,3791.35,3791.35,3667.25,9108,53715,201718970.00,
500043,BATA INDIA  ,A ,Q,1676.00,1724.00,1668.70,1693.75,1693.75,1675.20,3348,124722,210287332.00,
500048,BEML LTD    ,A ,Q,1330.10,1337.00,1295.55,1304.10,1302.00,1331.20,838,6267,8248423.00,
500049,BHARAT ELECT,A ,Q,171.20,174.10,167.80,169.25,169.25,171.20,5202,527699,90243910.00,
