SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4718.10,4770.55,4690.00,4761.30,4741.05,4687.70,977,3905,18488548.00,
500003,AEGIS LOGIS ,A ,Q,367.65,369.95,362.00,363.70,364.00,364.25,669,23329,8533888.00,
500008,ARE&M       ,A ,Q,764.25,771.00,756.05,761.60,764.40,762.60,3518,59791,45681823.00,
500009,A.SARABHAI  ,XT,Q,39.50,40.03,39.50,40.03,40.03,39.25,102,71872,2868863.00,
500012,ANDHRA PETRO,X ,Q,80.08,81.95,79.31,79.83,79.55,79.09,483,66565,5352105.00,
500014,UTIQUE      ,X ,Q,6.75,6.75,6.51,6.58,6.57,6.47,157,19446,128270.00,
500016,ARUNAHTEL   ,X ,Q,15.00,15.65,14.61,15.10,15.65,14.98,66,61858,927358.00,
500020,BOM DYEING  ,A ,Q,151.00,153.00,148.80,150.35,150.35,150.35,994,51921,7841281.00,
500023,ASIANHOTNR  ,T ,Q,219.30,234.30,219.30,230.00,230.00,230.80,20,3537,826367.00,
500027,ATUL LTD.   ,A ,Q,6886.00,6999.70,6880.00,6985.65,6990.00,6885.05,178,595,4124290.00,
500028,ATV PROJECTS,XT,Q,13.66,13.66,13.66,13.66,13.66,13.93,63,23433,320094.00,
500031,BAJAJ ELECT.,A ,Q,996.65,1011.75,992.80,1008.15,1008.15,1000.00,859,7189,7202933.00,
500032,BAJAJHIND   ,A ,Q,28.37,28.54,27.60,27.91,27.91,28.09,2358,625230,17527381.00,
500033,FORCE MOTR  ,B ,Q,3689.50,3692.90,3610.20,3627.20,3627.20,3646.50,860,8555,31237486.00,
500034,BAJFINANCE  ,A ,Q,7401.25,7437.55,7243.40,7295.25,7295.25,7369.10,10581,54839,401682744.00,
500038,BALRAM.CHINI,A ,Q,388.95,392.40,386.50,388.80,388.00,386.10,4013,182903,71171582.00,
500039,BANCO PROD. ,B ,Q,578.95,632.10,578.95,621.30,621.30,582.25,2949,65534,39426759.00,
500040,CENTURY TEXT,A ,Q,1245.30,1251.00,1214.45,1229.40,1229.65,1237.00,526,5563,6823325.00,
500041,BANNARI AMAN,B ,Q,2542.00,2542.05,2501.05,2520.60,2537.00,2540.00,47,86,217777.00,
500042,BASF INDIA  ,A ,Q,3055.70,3118.00,3012.00,3034.80,3024.50,3038.85,467,2145,6572954.00,
500043,BATA INDIA  ,A ,Q,1624.95,1638.00,1609.80,1623.45,1621.00,1619.20,583,16065,26040512.00,
500048,BEML LTD    ,A ,Q,2748.30,2819.45,2700.80,2804.50,2790.70,2723.05,5873,53448,148295374.00,
500049,BHARAT ELECT,A ,Q,172.35,175.20,169.45,174.85,174.85,170.60,7141,739853,127666010.00,
500052,BHANSALI ENG,B ,Q,100.69,103.95,100.69,102.87,102.87,100.69,4062,270189,27717066.00,
500058,BIHAR SPONGE,XT,Q,10.25,10.40,9.82,10.20,10.23,10.21,141,39078,398232.00,
500059,BINANI IND. ,T ,Q,14.45,14.80,14.45,14.75,14.75,14.70,8,503,7373.00,
