SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4450.00,4539.00,4417.65,4527.40,4527.40,4433.80,1084,7339,32970222.00,
500003,AEGIS LOGIS ,A ,Q,384.90,384.90,375.65,376.30,376.30,380.80,294,7546,2856882.00,
500008,AMAR RAJA BA,A ,Q,627.05,631.50,623.75,626.60,626.60,626.35,3349,46878,29471834.00,
500009,A.SARABHAI  ,X ,Q,29.61,30.88,29.61,30.01,30.01,29.95,421,189028,5669551.00,
500012,ANDHRA PETRO,X ,Q,62.89,62.89,60.50,60.69,60.80,62.31,614,70299,4299318.00,
500013,ANSAL INFRAS,T ,Q,8.44,8.44,8.15,8.25,8.25,8.35,54,11315,93472.00,
500014,UTIQUE      ,X ,Q,5.15,5.45,5.10,5.40,5.42,5.11,295,103269,545518.00,
500016,ARUNAHTEL   ,XT,Q,20.10,20.39,19.00,19.36,19.16,19.47,73,16921,329435.00,
500020,BOM DYEING  ,A ,Q,113.00,117.80,112.00,115.25,115.25,112.35,2787,221611,25601251.00,
500023,ASIANHOTNR  ,T ,Q,154.00,154.00,154.00,154.00,154.00,153.05,3,157,24178.00,
500027,ATUL LTD.   ,A ,Q,7025.75,7100.95,7020.00,7049.40,7060.00,7087.20,578,1431,10094885.00,
500028,ATV PROJECTS,XT,Q,15.30,15.37,13.91,13.92,13.91,14.64,394,170730,2449407.00,
500030,AUTORID.FIN ,Z ,Q,0.44,0.44,0.44,0.44,0.44,0.44,2,1000,440.00,
500031,BAJAJ ELECT.,A ,Q,1230.50,1251.85,1230.50,1241.10,1239.30,1240.90,203,887,1102152.00,
500032,BAJAJHIND   ,A ,Q,16.52,16.59,16.33,16.46,16.46,16.38,3109,2010337,33123841.00,
500033,FORCE MOTR  ,B ,Q,2706.00,2754.00,2666.45,2730.75,2720.00,2675.55,2032,15020,40923971.00,
500034,BAJFINANCE  ,A ,Q,7145.05,7181.55,7074.05,7116.40,7116.40,7145.05,2555,15496,110278221.00,
500038,BALRAM.CHINI,A ,Q,420.05,422.65,402.00,403.20,403.20,412.85,4905,223171,91814867.00,
500039,BANCO PROD. ,B ,Q,340.00,341.30,327.20,334.40,333.45,340.00,964,16349,5433749.00,
500040,CENTURY TEXT,A ,Q,1017.05,1039.20,1008.90,1017.95,1017.50,1026.75,1617,19047,19495669.00,
500041,BANNARI AMAN,B ,Q,2721.05,2780.00,2710.15,2750.45,2760.00,2719.45,51,148,403589.00,
500042,BASF INDIA  ,A ,Q,2620.45,2637.00,2596.85,2610.35,2596.85,2620.45,313,1103,2889266.00,
500043,BATA INDIA  ,A ,Q,1764.95,1770.10,1744.60,1762.50,1760.75,1757.15,1237,10256,18027515.00,
500048,BEML LTD    ,A ,Q,2008.00,2016.65,1909.70,2002.40,2002.40,2006.00,3825,30223,59238586.00,
500049,BHARAT ELECT,A ,Q,128.80,129.15,126.60,128.40,128.40,127.55,4493,531159,67932099.00,
500052,BHANSALI ENG,B ,Q,84.22,86.21,84.20,84.37,84.20,85.49,309,25304,2151685.00,
500058,BIHAR SPONGE,XT,Q,8.90,8.95,8.55,8.88,8.86,8.78,133,76824,678347.00,
500059,BINANI IND. ,T ,Q,17.40,17.40,17.39,17.39,17.39,17.74,9,1177,20477.00,
500060,BIRLACABLE  ,B ,Q,198.30,225.40,198.30,225.40,225.40,187.85,5828,569987,126750211.00,
500067,BLUE STAR   ,A ,Q,771.05,771.05,718.00,735.25,735.25,762.60,2847,19039,14012992.00,
500068,DISA INDIA  ,B ,Q,12241.75,12244.95,12000.00,12205.25,12228.70,12123.10,72,217,2642961.00,
500069,QUESTCAP    ,X ,Q,278.00,294.90,275.05,280.05,280.00,275.00,35,1339,373567.00,
500074,BPL LTD.    ,B ,Q,70.29,71.11,67.25,69.54,69.75,68.57,831,63948,4437693.00,
500078,OAL         ,B ,Q,437.50,468.70,437.50,445.80,445.80,444.40,272,5377,2435041.00,
500083,CENTURY EXT ,B ,Q,10.15,10.54,10.15,10.42,10.40,10.17,436,82605,858777.00,
500084,CESC LTD.   ,A ,Q,78.85,79.75,77.75,78.27,78.27,78.87,3269,396406,31135376.00,
500085,CHAMBAL FERT,A ,Q,272.00,275.80,270.35,273.60,274.00,271.55,2008,77231,21113100.00,
500086,EXIDE IND.  ,A ,Q,257.05,264.20,257.05,263.10,263.10,256.70,5367,254712,66381024.00,
500087,CIPLA LTD.  ,A ,Q,1190.05,1228.25,1175.10,1223.55,1223.55,1209.55,6922,108762,131420854.00,
500089,DIC INDIA   ,B ,Q,464.15,465.00,450.00,453.65,455.35,485.40,451,6263,2861890.00,
500092,CRISIL LTD  ,A ,Q,3808.20,3867.55,3781.20,3830.35,3862.85,3808.15,437,1201,4574106.00,
500093,CGPOWER     ,A ,Q,403.40,411.75,402.90,404.70,404.70,408.10,1887,49687,20175551.00,
500096,DABUR (I)   ,A ,Q,567.90,567.90,558.10,565.30,565.45,569.65,1657,40844,22995156.00,
500097,DALMIASUG   ,B ,Q,357.35,369.10,357.35,366.00,365.00,364.60,389,7777,2842028.00,
500101,ARVIND Ltd  ,A ,Q,135.55,138.80,134.45,137.60,136.70,136.55,2094,83944,11472962.00,
500103,BHEL        ,A ,Q,95.65,99.45,94.80,96.55,96.55,98.95,16743,3015772,291275523.00,
500104,HIND.PETRO  ,A ,Q,267.30,269.00,263.05,267.90,267.90,266.85,3199,170168,45254867.00,
500106,IFCI LTD    ,A ,Q,14.19,14.75,14.00,14.49,14.49,13.88,4972,6531993,95066218.00,
500108,MAHA.TELE   ,A ,Q,20.48,21.38,20.40,20.72,20.72,20.48,1268,477845,9967646.00,
500109,MRPL        ,A ,Q,83.46,83.46,81.55,81.85,81.85,82.77,1599,178968,14698511.00,
500110,CHENNAI PET.,A ,Q,381.55,385.50,364.05,369.85,370.80,384.75,2528,106974,39779885.00,
500111,REL.CAP.    ,T ,Q,9.73,9.98,9.73,9.73,9.73,10.24,567,477532,4646474.00,
500112,STATE BANK  ,A ,Q,579.75,579.75,566.65,567.85,567.85,573.25,18569,978860,558023910.00,
500113,STEEL AUTH. ,A ,Q,94.27,94.52,93.25,94.04,94.04,93.99,2162,938584,88211283.00,
500114,TITAN       ,A ,Q,2905.00,2916.00,2882.60,2904.95,2904.95,2903.60,1946,12762,36974262.00,
500116,IDBI BANK L ,A ,Q,64.16,66.90,64.05,65.26,65.26,63.89,3061,962173,63001122.00,
500117,DCW LTD.    ,A ,Q,49.48,49.66,48.00,48.53,48.53,49.16,681,106776,5214884.00,
500119,DHAMPUR SUGA,A ,Q,276.30,288.95,276.30,282.50,282.50,279.90,1581,45795,13049093.00,
500120,DIAMINES&CHM,X ,Q,530.00,534.00,491.30,508.30,508.30,531.30,1695,47133,24146243.00,
500123,ELANTAS     ,B ,Q,6899.80,6999.90,6800.20,6929.45,6950.00,6886.10,132,431,2974285.00,
500124,DR.REDDY'S  ,A ,Q,5649.10,5688.00,5620.65,5631.45,5650.00,5648.10,1880,15787,89047167.00,
500125,E.I.D.PAR   ,A ,Q,503.95,503.95,485.20,488.00,488.00,498.30,876,18070,8874449.00,
500126,PGHL        ,A ,Q,5397.60,5412.55,5299.30,5324.25,5326.20,5303.30,127,230,1233202.00,
500128,ELEC.CASTING,A ,Q,62.29,62.80,60.45,61.87,61.87,61.75,1412,296726,18265376.00,
500133,ESAB INDIA  ,A ,Q,4739.00,4773.75,4700.95,4744.05,4747.95,4719.55,69,126,596375.00,
500135,EPL         ,A ,Q,213.95,218.60,213.95,217.75,216.95,217.00,707,25440,5511018.00,
500136,ESTER INDUS.,B ,Q,108.30,109.25,100.75,101.80,101.80,108.40,1777,51041,5276492.00,
500142,FGP LTD.    ,X ,Q,4.80,5.60,4.80,5.60,5.60,4.80,12,1703,9269.00,
500143,P.H.CAPITAL ,X ,Q,56.70,58.90,55.26,55.92,56.00,56.81,19,517,29451.00,
500144,FINOL. CABLE,A ,Q,1028.95,1091.00,1015.75,1077.65,1077.65,1004.60,2533,45271,47952013.00,
500147,COCKERILL   ,X ,Q,2640.00,2673.00,2610.10,2630.35,2645.00,2621.00,179,2588,6844410.00,
500148,UFLEX LTD   ,A ,Q,421.70,428.20,412.10,413.60,413.55,421.55,487,7429,3089308.00,
500150,FOSECO INDIA,B ,Q,3365.50,3500.85,3365.50,3460.05,3472.75,3284.50,283,1015,3509393.00,
500151,GOLDEN TOB  ,Z ,Q,44.50,45.16,44.50,45.16,45.16,43.01,28,5125,229792.00,
500153,GANESH BENZO,B ,Q,152.00,170.00,152.00,168.50,168.50,152.15,4406,192547,31680767.00,
500159,METROGLOBL  ,X ,Q,94.24,96.00,90.06,90.98,90.60,93.98,85,3242,305480.00,
500160,GTL LTD.    ,B ,Q,6.98,7.25,6.98,7.11,7.00,6.96,421,253079,1796633.00,
500163,GODFREY PH  ,A ,Q,2003.50,2149.80,2003.50,2051.50,2062.10,2003.50,3445,22697,47318553.00,
500164,GODREJ IND  ,A ,Q,475.65,478.05,469.00,471.10,471.10,475.60,911,12482,5899012.00,
500165,KANSAI NERO ,A ,Q,331.00,332.40,326.40,328.20,329.05,327.05,668,18738,6159083.00,
500166,GOODRICKE   ,X ,Q,183.00,186.50,180.50,181.35,181.10,183.95,101,5697,1037825.00,
500168,GOODYEAR (I),B ,Q,1386.05,1415.00,1371.10,1379.10,1371.10,1397.15,1770,12678,17675768.00,
500170,GTN INDUS   ,XT,Q,35.29,35.49,33.40,34.46,34.88,34.83,68,9431,325267.00,
500171,GHCL LTD    ,A ,Q,543.00,560.00,530.00,543.45,542.30,544.30,3205,734385,399669549.00,
500173,GFLLIMITED  ,B ,Q,61.00,63.50,59.75,62.90,63.10,59.12,850,85289,5242892.00,
500174,GUJ.LEASE   ,B ,Q,2.61,2.99,2.61,2.99,2.99,2.85,7,130,350.00,
500179,HCL INFOSYS ,B ,Q,20.35,20.80,18.75,19.31,19.31,20.35,1810,653277,12953773.00,
500180,HDFC BANK   ,A ,Q,1660.00,1663.50,1647.55,1651.55,1651.55,1652.80,11849,194272,321330067.00,
500182,HEROMOTOCO  ,A ,Q,2948.40,2963.45,2930.00,2952.75,2952.75,2944.25,1474,10296,30363945.00,
500183,HFCL        ,A ,Q,68.20,75.10,68.20,73.16,73.16,65.50,30067,6921252,499715438.00,
500184,HSCL        ,A ,Q,141.85,154.50,141.85,152.85,152.85,141.80,12150,1208872,181379909.00,
500185,HIND.CONSTN.,A ,Q,20.79,20.88,20.19,20.56,20.56,20.57,4773,6524519,133736934.00,
500186,HIND.OIL EXP,A ,Q,229.90,239.60,227.85,231.40,231.40,226.75,2235,87754,20514418.00,
500187,AGI         ,A ,Q,656.25,672.70,645.10,649.75,651.00,656.20,497,5167,3399564.00,
500188,HINDUS.ZI   ,A ,Q,319.30,320.45,316.00,316.75,316.75,318.25,2858,64410,20472631.00,
500189,NDLVENTURE  ,T ,Q,139.00,140.20,139.00,140.10,140.20,133.55,37,6758,946748.00,
500191,HMT LTD.    ,Z ,Q,27.50,28.50,26.25,28.20,28.20,27.50,25,3296,88634.00,
500192,PRAG BOSIMI ,XT,Q,2.61,2.61,2.38,2.38,2.38,2.50,71,31456,76805.00,
500193,HLVLTD      ,B ,Q,14.06,14.25,13.85,13.94,13.93,14.06,288,68635,962606.00,
500199,I.G.PETRO   ,B ,Q,465.00,465.00,426.60,434.25,434.25,466.85,927,10535,4706280.00,
500201,IND.GLYCOLS ,A ,Q,640.00,653.55,635.10,636.55,637.00,638.05,738,7834,5054479.00,
500202,IND.LEAS.DEV,X ,Q,7.31,7.65,7.31,7.65,7.65,7.29,9,1991,14854.00,
500206,MARGO FIN   ,X ,Q,30.60,31.45,30.00,31.45,31.45,31.46,12,526,16141.00,
500207,INDO RAMA   ,B ,Q,46.01,48.50,46.00,47.42,47.16,46.00,192,15103,716935.00,
500209,INFOSYS LTD ,A ,Q,1380.05,1394.00,1376.50,1392.75,1392.75,1378.40,18531,364823,505216632.00,
500210,INGERSOLL   ,A ,Q,2938.35,3019.00,2938.35,2977.50,2977.50,2938.35,555,1931,5763033.00,
500213,INTER.TRAVEL,X ,Q,332.25,338.00,326.80,330.05,330.05,324.45,246,11434,3810553.00,
500214,ION EXCHANGE,A ,Q,498.10,503.20,470.10,476.75,476.75,495.40,1135,16315,7901940.00,
500215,AGRO TECH FO,B ,Q,910.00,910.00,869.25,882.70,886.25,894.30,210,730,643726.00,
500219,JAIN IRRIG  ,A ,Q,48.35,49.55,47.62,47.79,47.79,47.92,2976,1046267,50455435.00,
500220,JASCH INDUST,X ,Q,207.80,208.00,202.05,206.90,205.50,203.55,396,29043,5989775.00,
500223,JCT LTD     ,X ,Q,2.02,2.07,1.99,2.01,2.01,2.01,752,1715075,3488263.00,
500227,JINDAL POLYF,A ,Q,631.55,646.65,630.00,634.75,631.10,642.00,572,5585,3570234.00,
500228,JSWSL       ,A ,Q,807.00,816.15,804.45,812.85,813.00,805.65,1497,31541,25555666.00,
500231,UMANG DAIR  ,B ,Q,64.30,64.30,62.15,62.88,62.68,66.26,148,6681,422554.00,
500233,KAJARIA CER.,A ,Q,1455.30,1476.00,1437.55,1445.60,1446.50,1448.90,1283,8592,12505658.00,
500234,KAKATIYA CEM,B ,Q,200.10,207.90,200.00,204.00,203.15,205.25,350,5176,1050748.00,
500235,KALYANI STEL,B ,Q,426.00,434.50,426.00,432.50,432.35,423.40,824,14921,6445143.00,
