SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934848,1050TCFS14A ,F ,D,1448.01,1448.01,1447.60,1447.60,1447.60,1447.56,3,80,115836.00,
934841,1300MFL14   ,F ,D,1018.00,1021.00,1018.00,1021.00,1021.00,1021.01,5,102,104055.00,
934842,1325MFL15   ,F ,D,1022.10,1025.10,1021.10,1025.04,1025.00,1020.00,7,145,148305.00,
533022,20 MICRONS  ,B ,Q,117.50,120.00,116.00,118.80,118.80,116.50,769,95557,11331358.00,
532628,3I INFOTECH ,T ,Q,7.83,8.00,7.66,7.74,7.72,7.82,650,271141,2100793.00,
523395,3M INDIA LTD,B ,Q,4060.00,4060.00,4056.95,4058.10,4060.00,4038.15,4,39,158276.00,
961743,793REC22    ,F ,B,1063.00,1063.00,1059.00,1059.00,1059.00,1058.00,2,30,31850.00,
590116,7SEAS TECH  ,B ,Q,18.30,19.25,18.25,18.80,18.80,18.55,106,21950,415016.00,
961732,810IRFC2327 ,F ,B,1070.51,1071.00,1069.00,1069.00,1069.00,1070.00,19,1280,1370431.00,
961744,812REC27    ,F ,B,1044.99,1044.99,1040.00,1040.78,1043.80,1041.10,25,2196,2289649.00,
961727,820NHAI22   ,F ,B,1091.85,1093.00,1091.85,1092.14,1092.14,1094.00,18,1025,1119444.00,
961729,820PFC2022  ,F ,B,1078.12,1081.00,1078.10,1081.00,1081.00,1079.00,16,550,593627.00,
961728,830NHAI27   ,F ,B,1100.50,1101.00,1100.50,1101.00,1101.00,1101.00,28,17706,19490045.00,
961730,830PFC2027  ,F ,B,1095.00,1095.00,1095.00,1095.00,1095.00,1094.89,2,200,219000.00,
961731,8IRFC230222 ,F ,B,1060.00,1060.00,1060.00,1060.00,1060.00,1062.50,1,10,10600.00,
512161,8KMILES     ,B ,Q,19.00,19.00,17.65,17.65,17.65,18.55,16,1613,29438.00,
530499,A.K.CAPITAL ,B ,Q,154.80,155.00,150.50,151.85,152.00,150.50,38,3543,539069.00,
500009,A.SARABHAI  ,T ,Q,3.75,4.05,3.73,4.05,4.05,3.92,11,1729,6936.00,
533292,A2ZMES      ,B ,Q,60.00,61.45,59.35,60.30,60.30,59.55,4954,476838,28884317.00,
531611,AADHAARVEN  ,B ,Q,0.49,0.49,0.48,0.49,0.49,0.47,44,129896,63596.00,
530027,AADI INDUS L,T ,Q,3.19,3.22,3.13,3.13,3.13,3.19,19,19634,62961.00,
533412,AANJANEYA   ,B ,Q,691.00,691.00,573.00,591.75,601.50,601.80,635,80300,48915505.00,
524412,AAREY DRUGS ,B ,Q,35.50,36.80,35.50,36.15,35.95,37.35,263,250573,8983178.00,
524348,AARTI DRUGS ,B ,Q,161.00,168.80,151.25,153.10,153.10,156.90,3686,166158,26341635.00,
524208,AARTI INDUST,B ,Q,76.50,78.00,75.40,75.90,75.90,75.65,596,41545,3180467.00,
514274,AARVEE DENIM,B ,Q,36.70,37.50,36.70,37.50,37.50,36.70,22,101,3707.00,
531731,AARYAGLOBL  ,B ,Q,4.02,4.03,3.76,3.76,3.76,4.01,34,29977,118960.00,
519319,AASHEE      ,T ,Q,13.94,13.94,13.94,13.94,13.94,14.22,1,10,139.00,
523204,ABAN OFFSHO ,B ,Q,394.05,425.50,391.10,422.35,422.35,393.05,11202,376915,155892236.00,
700099,ABANOFFSH   ,B ,P,665.00,752.00,665.00,752.00,752.00,627.00,4,20,14160.00,
500002,ABB LTD.    ,A ,Q,718.00,724.15,714.70,722.35,722.35,720.30,271,4509,3244252.00,
500488,ABBOTT (I)  ,B ,Q,1600.00,1635.00,1595.00,1615.05,1618.95,1597.75,252,2721,4408689.00,
520123,ABC INDIA   ,B ,Q,119.80,119.80,103.10,104.50,104.50,104.50,7,4070,455780.00,
500057,ABCIL       ,B ,Q,79.35,80.00,79.10,79.25,79.25,78.55,28,573,45371.00,
520155,ABG INFRALOG,B ,Q,133.00,133.00,126.45,127.10,126.75,129.25,11,525,67375.00,
532682,ABG SHIPYARD,B ,Q,347.00,347.00,335.65,339.30,339.30,342.45,152,1394,473897.00,
532831,ABHI CORP LT,B ,Q,7.45,7.45,7.45,7.45,7.45,7.35,1,1,7.00,
511756,ABIRAMI FIN.,B ,Q,9.90,9.90,9.90,9.90,9.90,9.43,1,1,9.00,
526955,ABL BIO-TECH,B ,Q,4.82,5.32,4.82,5.07,5.07,5.07,8,2394,12038.00,
531161,ABM KNOWLEDG,B ,Q,50.25,54.00,50.25,53.95,53.95,51.85,9,723,39000.00,
532974,ABML        ,B ,Q,11.30,11.35,11.30,11.32,11.30,11.50,5,198,2239.00,
500410,ACC LTD     ,A ,Q,1308.00,1308.00,1296.00,1302.15,1300.05,1308.35,465,8039,10458583.00,
532774,ACCEL FRONTL,B ,Q,31.45,32.40,30.75,32.40,32.40,31.00,4,4,127.00,
517494,ACCEL TRANS ,B ,Q,8.05,8.80,8.01,8.77,8.77,8.43,19,2316,18995.00,
531897,ACCENT TECH ,B ,Q,65.05,66.65,63.90,64.20,63.90,65.05,88,8939,582387.00,
526347,ACCLAIM IND ,T ,Q,46.90,47.00,45.00,46.10,46.00,46.00,64,49174,2271855.00,
530513,ACCURATE TRA,T ,Q,38.00,40.00,38.00,40.00,40.00,38.10,13,5000,199305.00,
530093,ACE INDIA LT,T ,Q,33.10,34.70,33.10,34.00,34.00,33.85,12,15510,527341.00,
517356,ACI INFOCOM ,B ,Q,124.00,124.00,122.00,122.00,122.00,126.80,13,2075,253275.00,
530901,ACIL        ,B ,Q,0.14,0.14,0.14,0.14,0.14,0.13,38,203922,28549.00,
530043,ACKNIT IND  ,B ,Q,26.45,26.50,26.45,26.45,26.45,27.80,13,749,19816.00,
533330,ACROPET TEC ,B ,Q,14.61,16.05,14.61,15.58,15.58,14.77,946,148752,2310516.00,
524091,ACRYCIL LTD.,B ,Q,122.05,123.50,119.10,121.00,120.50,122.25,28,755,91548.00,
532762,ACTION CONST,B ,Q,18.40,19.00,18.35,18.80,18.95,18.35,91,7717,144798.00,
511706,ACTION FIN. ,B ,Q,30.60,30.60,30.60,30.60,30.60,29.15,2,11,336.00,
512599,ADANI ENTER ,A ,Q,157.50,158.95,152.75,157.95,157.95,157.10,8380,453592,70655319.00,
532921,ADANI PORTS ,A ,Q,117.00,117.00,114.40,116.30,116.30,115.90,1598,63014,7296780.00,
533096,ADANI POWER ,A ,Q,40.25,41.60,39.85,41.45,41.45,40.20,2172,338136,13807434.00,
526711,ADARSH PLANT,B ,Q,5.93,5.93,5.93,5.93,5.93,5.65,2,550,3261.00,
523411,ADCINDIA    ,B ,Q,127.95,127.95,124.00,126.95,127.00,127.50,9,455,56746.00,
519183,ADF FOODS LT,B ,Q,47.00,48.80,46.50,48.45,48.45,47.20,43,3698,179109.00,
514113,ADHINATH TEX,T ,Q,9.90,9.90,9.90,9.90,9.90,1.00,3,102,1009.00,
532727,ADHUNIK MET ,B ,Q,27.65,28.70,27.55,27.65,27.60,28.15,201,23724,661345.00,
500303,ADI BIR NUVO,A ,Q,745.00,762.00,745.00,759.85,757.10,743.45,404,4404,3317457.00,
530117,ADIFINCHM   ,B ,Q,68.00,70.05,68.00,69.75,69.75,72.00,16,2301,159140.00,
590088,ADINATH BIO ,B ,Q,0.70,0.75,0.66,0.69,0.69,0.68,20,11300,7743.00,
513513,ADITYA ISPAT,B ,Q,5.87,5.88,5.70,5.70,5.70,5.60,8,3562,20806.00,
530431,ADOR FONTECH,B ,Q,80.10,82.00,80.10,82.00,82.00,81.00,22,2294,185878.00,
523120,ADOR MULTI. ,T ,Q,16.95,17.65,16.95,17.55,17.65,16.95,8,520,8955.00,
517041,ADORWELDING ,B ,Q,127.30,127.40,122.00,124.60,124.25,126.55,105,5038,627226.00,
531047,ADV POWER   ,T ,Q,5.24,5.24,5.24,5.24,5.24,5.51,1,10,52.00,
512149,ADVANCE TECH,B ,Q,0.18,0.18,0.16,0.16,0.16,0.17,134,2936208,476134.00,
517552,ADVANCED MIC,B ,Q,39.30,39.35,39.25,39.35,39.35,41.40,3,181,7113.00,
523269,ADVANI HOTEL,B ,Q,25.05,25.10,25.00,25.00,25.00,25.50,4,1001,25027.00,
532840,ADVANTA     ,B ,Q,608.70,628.40,593.05,599.70,599.70,608.70,5193,96303,58968412.00,
531429,ADVENT COMP.,B ,Q,3.00,3.00,2.73,2.98,2.98,2.87,12,48,142.00,
531686,ADVIK LABORS,T ,Q,6.31,6.31,6.10,6.23,6.10,6.15,12,2860,17828.00,
500003,AEGIS LOGIS ,B ,Q,117.60,118.95,117.15,117.30,117.30,119.65,114,2646,311212.00,
503655,AEONIAN PUB ,B ,Q,105.00,109.00,104.00,104.25,109.00,109.90,3,26,2710.00,
