SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3210.00,3256.20,3175.05,3227.75,3227.75,3202.05,1330,9149,29376042.00,
500003,AEGIS LOGIS ,A ,Q,384.95,390.65,381.50,387.00,386.00,382.30,1578,46408,17952881.00,
500008,AMAR RAJA BA,A ,Q,576.85,578.80,567.00,570.30,570.30,576.85,2029,30471,17368390.00,
500009,A.SARABHAI  ,X ,Q,23.38,23.38,22.51,22.83,22.81,22.99,170,38310,876261.00,
500010,HDFC        ,A ,Q,2770.00,2792.20,2766.00,2787.80,2786.65,2768.95,1260,11409,31702617.00,
500012,ANDHRA PETRO,X ,Q,65.16,66.50,64.16,65.25,65.25,65.16,526,88225,5798714.00,
500014,UTIQUE      ,X ,Q,4.64,4.71,4.45,4.56,4.55,4.54,126,38068,174013.00,
500016,ARUNAHTEL   ,X ,Q,13.75,13.75,12.26,13.01,13.01,12.73,29,4236,53466.00,
500020,BOM DYEING  ,B ,Q,79.75,80.80,76.50,77.62,77.62,79.20,2650,209408,16455538.00,
500023,ASIANHOTNR  ,T ,Q,175.10,175.10,158.50,160.00,160.00,166.80,233,28792,4776322.00,
500027,ATUL LTD.   ,A ,Q,7085.35,7149.95,6999.95,7046.95,7064.00,7072.40,445,1645,11676354.00,
500028,ATV PROJECTS,XT,Q,8.85,8.85,8.21,8.26,8.25,8.46,39,7114,59218.00,
500031,BAJAJ ELECT.,A ,Q,1040.05,1048.20,1035.65,1044.45,1042.10,1043.90,364,1647,1715732.00,
500032,BAJAJHIND   ,A ,Q,14.12,14.12,13.70,13.79,13.83,14.03,1246,841778,11668337.00,
500033,FORCE MOTR  ,B ,Q,1299.65,1310.00,1242.00,1253.95,1255.35,1299.90,417,1899,2390624.00,
500034,BAJFINANCE  ,A ,Q,5852.30,5936.00,5851.40,5900.90,5900.90,5852.30,3547,22244,130989688.00,
500038,BALRAM.CHINI,A ,Q,414.80,414.80,398.75,403.60,403.60,412.60,1737,79484,32218480.00,
500039,BANCO PROD. ,B ,Q,226.90,227.75,224.10,224.90,224.90,225.90,211,1718,387378.00,
