SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3030.05,3041.95,2974.20,2999.00,2999.00,3008.50,2063,7802,23429661.00,
500003,AEGIS LOGIS ,A ,Q,264.50,268.40,261.45,263.20,264.10,261.20,1814,34761,9199535.00,
500008,AMAR RAJA BA,A ,Q,490.00,493.60,481.00,482.85,482.85,486.00,3247,40448,19642510.00,
500009,A.SARABHAI  ,X ,Q,29.05,29.10,28.55,28.65,28.65,28.80,229,34993,1007748.00,
500010,HDFC        ,A ,Q,2263.00,2273.65,2231.00,2238.60,2238.40,2243.95,2614,26136,58957726.00,
500012,ANDHRA PETRO,B ,Q,90.90,90.90,88.00,88.50,88.90,88.65,635,42283,3772094.00,
500013,ANSAL INFRAS,T ,Q,22.00,22.15,21.10,21.70,21.70,21.70,48,11698,252615.00,
500014,UTIQUE      ,XT,Q,8.40,8.63,8.11,8.23,8.21,8.23,175,58942,493373.00,
500016,ARUNAHTEL   ,X ,Q,17.15,17.39,16.00,16.50,16.50,16.80,18,4964,81736.00,
500020,BOM DYEING  ,A ,Q,95.25,97.00,94.65,95.90,95.90,94.85,1053,108559,10409163.00,
500023,ASIANHOTNR  ,B ,Q,83.05,85.70,81.50,84.65,84.65,82.95,30,1527,126300.00,
500027,ATUL LTD.   ,A ,Q,8949.20,8949.20,8747.90,8895.65,8917.30,8822.65,656,1213,10755835.00,
500028,ATV PROJECTS,XT,Q,9.99,9.99,9.18,9.60,9.60,9.58,44,5907,56139.00,
500031,BAJAJ ELECT.,A ,Q,1090.10,1149.55,1090.10,1137.25,1149.55,1091.35,2174,13995,15759353.00,
500032,BAJAJHIND   ,A ,Q,10.32,10.47,10.06,10.24,10.24,10.26,1920,973447,10010819.00,
500033,FORCE MOTR  ,A ,Q,1262.90,1262.90,1217.00,1226.10,1231.00,1223.05,856,3837,4746716.00,
500034,BAJFINANCE  ,A ,Q,7300.00,7315.95,7090.00,7104.20,7104.20,7202.15,4336,25785,185117404.00,
500038,BALRAM.CHINI,A ,Q,344.05,350.90,339.30,341.45,341.45,344.00,2795,58140,20066369.00,
500039,BANCO PROD. ,B ,Q,185.35,187.00,182.75,183.25,182.75,182.90,813,26205,4851240.00,
500040,CENTURY TEXT,A ,Q,828.05,838.00,818.85,823.45,818.85,824.75,587,5293,4387534.00,
500041,BANNARI AMAN,B ,Q,2830.00,2833.05,2830.00,2833.05,2833.05,2813.95,2,2,5663.00,
500042,BASF INDIA  ,A ,Q,2941.20,3010.00,2941.20,2987.65,2999.90,2929.15,675,2238,6666619.00,
500043,BATA INDIA  ,A ,Q,1798.25,1805.95,1756.95,1786.55,1782.80,1782.35,1756,11291,20076792.00,
500048,BEML LTD    ,A ,Q,1456.15,1495.05,1456.15,1481.60,1487.65,1453.00,570,2895,4279702.00,
500049,BHARAT ELECT,A ,Q,99.60,100.70,98.30,99.10,99.10,99.05,5427,438863,43625912.00,
500052,BHANSALI ENG,A ,Q,118.55,118.55,114.30,114.95,114.95,115.25,788,21846,2532969.00,
500058,BIHAR SPONGE,XT,Q,8.51,9.05,8.51,8.76,8.88,8.86,50,5549,48965.00,
500060,BIRLACABLE  ,B ,Q,126.10,131.00,126.10,127.00,127.25,126.60,191,2531,326261.00,
500067,BLUE STAR   ,A ,Q,1095.05,1109.70,1087.95,1096.75,1091.00,1090.80,1625,21556,23622725.00,
500068,DISA INDIA  ,X ,Q,7431.05,7574.90,7325.00,7381.40,7500.00,7430.70,29,349,2623432.00,
500069,QUESTCAP    ,X ,Q,224.40,236.85,224.40,227.00,227.00,231.80,8,74,16950.00,
500074,BPL LTD.    ,B ,Q,69.15,70.40,66.50,66.90,67.30,67.60,251,15911,1081722.00,
500078,OAL         ,B ,Q,507.15,512.05,495.00,495.70,497.45,501.90,294,1604,805403.00,
500083,CENTURY EXT ,T ,Q,11.50,12.25,11.25,11.65,11.65,11.70,78,15603,178961.00,
500084,CESC LTD.   ,A ,Q,77.15,78.55,77.15,78.15,78.15,76.95,976,62411,4867175.00,
500085,CHAMBAL FERT,A ,Q,309.85,313.00,303.30,308.65,312.00,303.25,3274,84558,26005841.00,
500086,EXIDE IND.  ,A ,Q,156.05,157.55,153.65,154.40,154.40,155.80,3803,121093,18799316.00,
500087,CIPLA LTD.  ,A ,Q,1095.55,1121.00,1087.95,1117.65,1119.45,1096.60,3334,38016,42193827.00,
500092,CRISIL LTD  ,A ,Q,3065.05,3201.15,3065.05,3154.20,3157.40,3074.00,477,1188,3700284.00,
500093,CGPOWER     ,A ,Q,235.15,238.95,231.95,236.70,237.70,234.40,3125,111244,26171547.00,
500096,DABUR (I)   ,A ,Q,563.05,577.90,563.05,575.50,575.50,564.30,4045,57823,33036812.00,
500097,DALMIASUG   ,A ,Q,316.25,323.70,316.25,320.40,318.90,315.80,778,10221,3285149.00,
500101,ARVIND Ltd  ,A ,Q,96.00,98.95,95.45,95.95,95.95,94.75,1672,104566,10160427.00,
500103,BHEL        ,A ,Q,57.75,58.75,57.40,58.50,58.50,57.10,6081,2002866,116365147.00,
500104,HIND.PETRO  ,A ,Q,219.25,220.90,214.35,216.45,216.45,219.30,5609,182552,39599884.00,
500106,IFCI LTD    ,A ,Q,9.89,9.89,9.46,9.51,9.51,9.59,450,272953,2626442.00,
500108,MAHA.TELE   ,A ,Q,21.75,22.15,20.60,21.00,21.00,21.40,1231,258943,5558810.00,
500109,MRPL        ,A ,Q,59.45,60.35,59.00,59.10,59.20,58.70,1957,184990,11024312.00,
500110,CHENNAI PET.,B ,Q,234.65,237.90,227.50,230.65,230.65,228.80,1321,41159,9558314.00,
500112,STATE BANK  ,A ,Q,528.00,535.55,519.65,521.95,521.95,525.30,18599,1020982,539073462.00,
500113,STEEL AUTH. ,A ,Q,75.00,75.60,73.60,73.95,73.95,73.75,7781,1332038,99326172.00,
500114,TITAN       ,A ,Q,2585.45,2606.35,2518.45,2531.85,2531.85,2575.30,4197,29735,75830236.00,
500116,IDBI BANK L ,A ,Q,40.40,40.75,39.90,40.15,40.15,40.05,1162,259544,10450121.00,
500117,DCW LTD.    ,B ,Q,50.90,51.75,49.95,50.85,50.85,49.75,3160,420418,21425650.00,
500119,DHAMPUR SUGA,A ,Q,212.70,216.35,208.00,209.60,210.65,209.55,1031,28057,5917409.00,
500120,DIAMINES&CHM,X ,Q,514.00,520.00,492.00,497.15,497.15,499.00,324,10381,5237576.00,
500123,ELANTAS     ,B ,Q,4131.50,4200.00,4044.65,4070.70,4060.00,4094.90,47,322,1314468.00,
500124,DR.REDDY'S  ,A ,Q,4261.40,4403.65,4261.40,4359.20,4359.20,4267.20,3785,31883,138930968.00,
500125,E.I.D.PAR   ,A ,Q,560.05,598.55,560.05,576.20,576.20,561.40,4045,69117,40546049.00,
500126,PGHL        ,A ,Q,4029.95,4043.00,3921.65,4006.00,4043.00,3968.40,347,485,1925699.00,
500128,ELEC.CASTING,B ,Q,36.05,36.65,35.30,36.10,36.40,35.40,898,123047,4421561.00,
