SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3478.00,3662.25,3463.20,3646.50,3646.50,3455.40,4547,44531,160483974.00,
500003,AEGIS LOGIS ,A ,Q,394.35,394.35,390.50,392.60,392.45,391.10,446,14095,5528170.00,
500008,AMAR RAJA BA,A ,Q,588.00,598.65,588.00,595.00,595.10,592.75,450,10301,6125522.00,
500009,A.SARABHAI  ,X ,Q,22.75,22.75,22.01,22.10,22.04,22.48,242,41142,915011.00,
500010,HDFC        ,A ,Q,2789.00,2867.00,2784.25,2862.35,2862.35,2788.70,5920,67288,190702706.00,
500012,ANDHRA PETRO,X ,Q,63.95,64.43,63.05,63.91,63.91,63.43,363,40727,2602597.00,
500013,ANSAL INFRAS,T ,Q,10.39,10.75,10.39,10.75,10.75,10.24,61,32381,347388.00,
500014,UTIQUE      ,X ,Q,4.99,4.99,4.88,4.93,4.90,4.91,108,39383,195333.00,
500016,ARUNAHTEL   ,X ,Q,17.14,19.25,17.14,19.22,19.22,17.50,468,457418,8493832.00,
500020,BOM DYEING  ,B ,Q,88.00,88.75,85.50,86.16,86.16,88.09,1073,146836,12796183.00,
500023,ASIANHOTNR  ,T ,Q,156.70,156.70,147.00,149.20,149.20,152.85,11,240,36415.00,
500027,ATUL LTD.   ,A ,Q,6570.05,6780.00,6570.05,6748.45,6760.00,6579.65,572,1650,11052108.00,
500028,ATV PROJECTS,XT,Q,8.21,8.21,7.47,7.81,7.80,7.86,72,13852,108141.00,
500031,BAJAJ ELECT.,A ,Q,1183.85,1197.55,1174.00,1183.65,1183.65,1195.25,202,1629,1933900.00,
500032,BAJAJHIND   ,A ,Q,14.54,15.40,14.54,14.76,14.76,14.54,2419,2511845,37593098.00,
500033,FORCE MOTR  ,B ,Q,1349.00,1359.00,1321.55,1328.55,1328.00,1341.40,145,1236,1647809.00,
500034,BAJFINANCE  ,A ,Q,6207.95,6398.00,6185.45,6390.15,6390.15,6178.20,4389,33072,208898380.00,
500038,BALRAM.CHINI,A ,Q,418.35,422.50,415.70,419.70,419.00,418.35,1681,59628,24995962.00,
500039,BANCO PROD. ,B ,Q,257.00,264.75,256.80,260.60,260.45,255.60,518,19967,5217331.00,
500040,CENTURY TEXT,A ,Q,690.90,711.40,686.40,708.75,711.00,689.65,820,14490,10170537.00,
500041,BANNARI AMAN,B ,Q,2865.00,2929.05,2857.25,2883.00,2883.00,2864.20,15,17,49335.00,
500042,BASF INDIA  ,A ,Q,2391.65,2412.25,2375.00,2393.65,2393.65,2388.65,248,1371,3291734.00,
500043,BATA INDIA  ,A ,Q,1509.15,1510.55,1496.70,1505.15,1506.00,1505.25,395,3015,4535281.00,
500048,BEML LTD    ,A ,Q,1286.95,1427.00,1279.05,1388.95,1387.00,1268.55,7138,68893,95817043.00,
500049,BHARAT ELECT,A ,Q,107.00,108.20,106.35,107.10,106.90,106.35,8260,1098996,117952509.00,
500052,BHANSALI ENG,A ,Q,113.80,116.45,113.00,114.70,114.70,113.00,1743,122403,14043819.00,
500058,BIHAR SPONGE,XT,Q,8.74,8.95,8.70,8.75,8.95,8.80,38,5277,46395.00,
500059,BINANI IND. ,B ,Q,19.65,20.90,19.65,20.90,20.90,19.91,50,5638,116784.00,
500060,BIRLACABLE  ,B ,Q,151.45,151.45,144.90,148.25,148.25,149.00,935,41050,6064485.00,
500067,BLUE STAR   ,A ,Q,1450.00,1450.50,1428.00,1437.60,1437.60,1438.60,664,7060,10159133.00,
500068,DISA INDIA  ,B ,Q,8085.00,8099.00,8000.25,8014.70,8063.00,8000.15,14,57,458346.00,
500069,QUESTCAP    ,X ,Q,236.00,243.00,230.50,237.00,237.00,235.60,25,2726,645756.00,
500074,BPL LTD.    ,B ,Q,62.00,62.20,61.05,61.21,61.25,61.99,81,8215,504879.00,
500078,OAL         ,B ,Q,403.95,405.90,394.65,396.40,400.00,401.90,99,903,360220.00,
500083,CENTURY EXT ,B ,Q,10.24,10.47,10.18,10.21,10.20,10.24,189,35945,370727.00,
500084,CESC LTD.   ,A ,Q,68.19,69.49,67.61,69.16,69.16,67.55,3609,428284,29429766.00,
500085,CHAMBAL FERT,A ,Q,299.85,303.45,296.30,301.60,301.45,293.55,2253,114747,34410914.00,
500086,EXIDE IND.  ,A ,Q,192.15,194.50,191.50,192.85,192.85,192.70,1746,275284,53113402.00,
500087,CIPLA LTD.  ,A ,Q,920.65,935.70,920.65,933.95,933.95,921.00,10302,227022,211248050.00,
500089,DIC INDIA   ,B ,Q,440.95,440.95,419.10,425.70,419.10,425.70,47,257,110267.00,
500092,CRISIL LTD  ,A ,Q,3622.10,3622.10,3580.00,3597.95,3598.00,3622.10,335,28889,103937543.00,
500093,CGPOWER     ,A ,Q,311.25,315.65,309.10,311.25,311.25,312.10,1084,63531,19853810.00,
500096,DABUR (I)   ,A ,Q,538.80,541.00,528.25,530.50,530.50,537.90,2078,51899,27671323.00,
500097,DALMIASUG   ,A ,Q,361.00,381.50,361.00,373.75,375.40,365.35,349,7078,2673890.00,
500101,ARVIND Ltd  ,A ,Q,113.85,113.90,111.30,112.15,112.15,113.15,1460,128955,14437385.00,
500102,BALARPUR IND,Z ,Q,0.70,0.74,0.68,0.68,0.68,0.71,273,1263758,890164.00,
500103,BHEL        ,A ,Q,87.38,87.90,84.82,86.01,86.01,86.96,10621,2552758,220525518.00,
500104,HIND.PETRO  ,A ,Q,258.60,266.00,256.40,258.20,258.20,256.50,4642,211880,55632871.00,
500106,IFCI LTD    ,A ,Q,12.61,13.06,12.15,12.21,12.21,12.50,2730,2140350,26979442.00,
500108,MAHA.TELE   ,B ,Q,20.20,21.30,20.20,20.89,20.85,20.18,1880,982916,20500316.00,
500109,MRPL        ,A ,Q,61.50,62.70,61.50,61.83,61.68,61.44,1202,305281,18956347.00,
500110,CHENNAI PET.,A ,Q,300.70,306.20,300.00,303.70,303.70,296.50,2631,129986,39469532.00,
500111,REL.CAP.    ,T ,Q,9.57,9.85,9.40,9.50,9.59,9.76,412,153072,1461339.00,
500112,STATE BANK  ,A ,Q,571.50,581.00,569.00,580.00,580.00,570.20,7170,443304,255597833.00,
500113,STEEL AUTH. ,A ,Q,85.00,86.59,85.00,85.65,85.65,85.20,5233,1295068,111339063.00,
500114,TITAN       ,A ,Q,2675.10,2693.00,2656.60,2669.70,2669.70,2654.35,5609,70220,187896073.00,
500116,IDBI BANK L ,A ,Q,53.72,54.14,53.49,53.87,53.74,53.73,1073,360279,19405441.00,
500117,DCW LTD.    ,B ,Q,46.50,47.40,46.30,46.77,46.77,46.08,772,123490,5779450.00,
500119,DHAMPUR SUGA,A ,Q,252.80,263.00,252.80,260.60,260.60,252.75,1986,81447,21122339.00,
500120,DIAMINES&CHM,X ,Q,539.10,539.75,528.00,533.70,533.70,532.80,209,5226,2788665.00,
500123,ELANTAS     ,B ,Q,6149.00,6149.00,5751.55,5865.70,5865.70,6094.60,1023,1767,10386754.00,
500124,DR.REDDY'S  ,A ,Q,4917.10,4975.00,4917.10,4969.60,4959.90,4951.55,690,8742,43409611.00,
500125,E.I.D.PAR   ,A ,Q,522.95,522.95,514.25,517.85,516.15,513.20,657,15060,7802600.00,
500126,PGHL        ,A ,Q,4724.95,4736.60,4686.00,4687.35,4688.05,4700.15,157,514,2424494.00,
500128,ELEC.CASTING,B ,Q,39.10,40.84,39.10,40.67,40.67,39.22,569,107378,4318872.00,
500133,ESAB INDIA  ,A ,Q,3439.55,3455.95,3423.00,3442.90,3440.00,3443.25,108,268,922081.00,
500135,EPL         ,A ,Q,170.50,176.50,169.90,174.35,174.00,169.80,339,8747,1523955.00,
500136,ESTER INDUS.,B ,Q,122.40,124.05,121.00,121.35,121.35,122.85,364,12291,1513579.00,
500142,FGP LTD.    ,X ,Q,6.32,6.32,5.85,5.85,5.85,5.95,11,280,1677.00,
500143,P.H.CAPITAL ,X ,Q,66.40,70.90,66.06,67.04,67.04,68.00,10,167,11515.00,
500144,FINOL. CABLE,A ,Q,909.95,911.85,884.00,892.80,892.80,910.50,1515,23782,21351725.00,
500147,COCKERILL   ,X ,Q,1665.00,1680.00,1610.00,1653.30,1645.00,1636.80,174,2449,4066884.00,
500148,UFLEX LTD   ,A ,Q,414.70,421.70,413.30,417.90,416.55,413.20,231,4552,1897683.00,
500150,FOSECO INDIA,B ,Q,2425.05,2472.00,2410.00,2431.70,2432.05,2419.30,186,1316,3205705.00,
500153,GANESH BENZO,B ,Q,167.95,172.70,166.10,166.50,166.10,167.40,348,12912,2160749.00,
500159,METROGLOBL  ,X ,Q,85.40,86.38,83.10,85.01,85.00,83.94,66,5675,483017.00,
500160,GTL LTD.    ,B ,Q,5.55,5.55,5.41,5.44,5.45,5.43,93,47908,260937.00,
500163,GODFREY PH  ,A ,Q,1694.95,1711.90,1691.00,1709.00,1709.75,1678.50,258,3936,6704968.00,
500164,GODREJ IND  ,A ,Q,451.25,455.00,442.00,446.90,446.15,448.45,294,3175,1427875.00,
500165,KANSAI NERO ,A ,Q,386.45,397.20,386.45,394.10,394.10,390.40,1108,21379,8414485.00,
500166,GOODRICKE   ,X ,Q,190.80,193.00,188.10,189.65,189.60,187.70,42,1523,289619.00,
500168,GOODYEAR (I),B ,Q,1170.00,1189.85,1148.30,1150.70,1154.55,1163.70,297,3009,3529123.00,
500170,GTN INDUS   ,X ,Q,37.45,37.50,33.02,34.78,34.78,34.98,108,9269,317734.00,
500171,GHCL LTD    ,A ,Q,494.90,498.25,489.65,496.95,496.95,489.10,260,5690,2818781.00,
