SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4240.05,4277.00,4221.00,4261.50,4261.50,4235.40,844,3287,13977705.00,
500003,AEGIS LOGIS ,A ,Q,332.25,332.25,321.30,326.50,326.50,328.90,1756,43541,14166936.00,
500008,ARE&M       ,A ,Q,654.95,670.00,646.15,667.00,667.00,650.85,8095,177717,117322517.00,
500009,A.SARABHAI  ,XT,Q,45.16,45.16,45.16,45.16,45.16,46.08,80,57804,2610428.00,
500012,ANDHRA PETRO,X ,Q,78.36,79.95,78.36,79.62,79.89,78.20,343,47728,3780496.00,
500014,UTIQUE      ,X ,Q,6.74,6.80,6.40,6.54,6.61,6.66,119,29599,192425.00,
500016,ARUNAHTEL   ,X ,Q,15.50,15.50,14.50,15.37,15.50,14.94,138,54107,814510.00,
500020,BOM DYEING  ,A ,Q,169.05,184.30,163.55,164.50,164.40,168.80,2096,452524,79421033.00,
500023,ASIANHOTNR  ,T ,Q,199.90,208.10,199.10,207.55,208.10,199.90,30,415,83921.00,
500027,ATUL LTD.   ,A ,Q,6500.30,6625.00,6500.30,6614.05,6619.95,6510.85,144,657,4333189.00,
500028,ATV PROJECTS,XT,Q,16.37,16.37,16.15,16.15,16.15,16.05,51,27456,447541.00,
500031,BAJAJ ELECT.,A ,Q,1000.00,1006.15,993.00,1001.80,1001.80,990.35,348,2337,2339861.00,
500032,BAJAJHIND   ,A ,Q,31.89,33.25,31.61,33.02,33.02,31.92,6346,3063514,100690316.00,
500033,FORCE MOTR  ,B ,Q,4065.00,4115.00,3985.00,4014.70,4014.70,4040.25,2918,18535,74948518.00,
500034,BAJFINANCE  ,A ,Q,7145.00,7161.00,7058.00,7072.25,7075.05,7125.90,2771,13933,98998180.00,
500038,BALRAM.CHINI,A ,Q,462.55,473.65,458.00,469.90,469.90,461.80,5359,231094,107882073.00,
500039,BANCO PROD. ,B ,Q,570.20,592.65,566.00,574.50,574.50,569.35,1991,57142,33075752.00,
500040,CENTURY TEXT,A ,Q,1225.55,1238.65,1190.25,1194.75,1195.85,1235.15,975,10503,12757877.00,
500041,BANNARI AMAN,B ,Q,2540.00,2624.00,2540.00,2608.75,2620.00,2545.80,98,233,603383.00,
500042,BASF INDIA  ,A ,Q,2964.20,2997.00,2946.50,2979.35,2977.80,2961.95,286,881,2620674.00,
500043,BATA INDIA  ,A ,Q,1636.95,1636.95,1601.80,1605.15,1606.00,1621.35,814,6584,10645754.00,
500048,BEML LTD    ,A ,Q,2440.00,2447.15,2384.50,2399.70,2399.70,2436.10,1945,14960,36001373.00,
500049,BHARAT ELECT,A ,Q,141.85,142.50,139.20,139.45,139.45,141.85,6547,437740,61378386.00,
500052,BHANSALI ENG,B ,Q,97.44,100.00,97.18,97.90,97.90,96.69,2389,192790,19046959.00,
500058,BIHAR SPONGE,XT,Q,10.08,10.50,9.62,10.32,10.50,10.08,122,31973,325100.00,
500059,BINANI IND. ,T ,Q,16.47,17.10,16.47,17.10,17.10,16.80,8,1664,28036.00,
500060,BIRLACABLE  ,B ,Q,277.80,277.80,270.20,271.25,270.55,271.95,176,2429,661359.00,
500067,BLUE STAR   ,A ,Q,984.50,984.55,972.85,977.00,979.00,974.20,568,4061,3968262.00,
500068,DISA INDIA  ,B ,Q,12805.00,13099.95,12800.00,12995.85,13000.00,12800.05,17,58,748328.00,
500069,QUESTCAP    ,X ,Q,267.00,267.00,262.00,267.00,267.00,265.20,10,282,74779.00,
500074,BPL LTD.    ,T ,Q,87.60,87.60,87.60,87.60,87.60,89.26,108,24190,2119044.00,
500078,OAL         ,B ,Q,350.25,355.90,342.20,344.10,344.05,348.15,203,867,303114.00,
500083,CENTURY EXT ,T ,Q,18.70,18.70,17.72,18.41,18.47,17.91,266,58274,1064293.00,
500084,CESC LTD.   ,A ,Q,100.69,100.80,98.50,99.01,99.01,99.88,4469,466921,46602739.00,
500085,CHAMBAL FERT,A ,Q,314.95,318.75,309.80,310.85,310.85,312.30,4391,267477,84144805.00,
500086,EXIDE IND.  ,A ,Q,284.25,287.40,282.85,283.60,283.60,283.20,3878,183073,52142803.00,
500087,CIPLA LTD.  ,A ,Q,1272.95,1272.95,1165.10,1168.60,1168.60,1271.65,18260,282749,337322848.00,
500089,DIC INDIA   ,B ,Q,430.30,435.05,426.25,427.65,427.65,429.70,72,332,142032.00,
500092,CRISIL LTD  ,A ,Q,4278.80,4386.45,4260.00,4312.35,4312.40,4326.70,522,1984,8567307.00,
500093,CGPOWER     ,A ,Q,499.95,501.75,454.65,459.20,459.20,469.00,17586,1004972,476609655.00,
500096,DABUR (I)   ,A ,Q,538.05,542.00,535.60,539.90,539.90,540.80,594,10797,5817062.00,
500097,DALMIASUG   ,B ,Q,439.85,481.95,431.05,479.10,479.10,436.60,5374,104885,49025705.00,
500101,ARVIND Ltd  ,A ,Q,224.00,226.00,220.05,221.00,221.00,224.65,1998,81312,18018402.00,
500103,BHEL        ,A ,Q,141.50,144.20,141.05,142.75,142.75,141.20,14423,2046679,292241424.00,
500104,HIND.PETRO  ,A ,Q,307.05,329.55,306.05,326.30,326.30,305.15,6741,486930,154604941.00,
500106,IFCI LTD    ,A ,Q,24.23,24.59,24.00,24.20,24.20,24.11,4667,3323826,80754911.00,
500108,MAHA.TELE   ,A ,Q,27.60,28.42,27.33,27.70,27.83,27.51,1519,530125,14757073.00,
500109,MRPL        ,A ,Q,113.90,115.95,112.10,114.20,114.20,113.10,2732,275978,31403871.00,
500110,CHENNAI PET.,A ,Q,595.05,612.00,593.90,600.75,600.75,594.65,3418,111205,66979324.00,
500112,STATE BANK  ,A ,Q,560.50,563.45,558.35,559.95,559.95,559.10,12825,434822,243796778.00,
