SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2235.15,2314.80,2186.45,2278.75,2278.75,2228.55,3705,31831,71694872.00,
500003,AEGIS LOGIS ,A ,Q,206.50,212.35,204.55,205.50,206.00,202.50,1822,55756,11602214.00,
500008,AMAR RAJA BA,A ,Q,608.00,621.25,603.65,614.50,614.50,598.95,1656,32492,20004575.00,
500009,A.SARABHAI  ,X ,Q,43.45,44.60,42.00,42.80,42.80,42.55,1756,486857,21121850.00,
500010,HDFC        ,A ,Q,2522.00,2556.00,2489.90,2518.50,2518.50,2503.90,7125,65778,166608222.00,
500012,ANDHRA PETRO,B ,Q,113.00,115.80,113.00,114.70,114.70,111.35,1320,138289,15879771.00,
500013,ANSAL INFRAS,B ,Q,15.26,16.59,15.01,15.15,15.01,15.80,270,79545,1251748.00,
500014,UTIQUE      ,XT,Q,6.47,6.47,6.47,6.47,6.47,6.17,118,33242,215075.00,
500016,ARUNAHTEL   ,XT,Q,9.01,9.50,9.01,9.39,9.30,9.22,70,34362,322264.00,
500020,BOM DYEING  ,A ,Q,107.00,113.90,105.35,110.55,110.55,105.35,4826,476096,52997483.00,
500023,ASIANHOTNR  ,B ,Q,79.50,79.60,78.25,78.85,78.85,78.15,21,498,39547.00,
500027,ATUL LTD.   ,A ,Q,9411.00,10194.60,9411.00,9864.70,9944.80,9403.60,2858,4995,49139336.00,
500028,ATV PROJECTS,XT,Q,16.00,16.65,15.51,15.87,15.99,16.13,179,32084,516132.00,
500031,BAJAJ ELECT.,A ,Q,1143.95,1167.85,1120.60,1144.95,1145.50,1119.30,2386,14095,16170940.00,
500032,BAJAJHIND   ,A ,Q,16.70,17.00,16.70,17.00,17.00,16.20,4864,4320865,73340465.00,
500033,FORCE MOTR  ,A ,Q,1236.00,1239.20,1171.50,1182.55,1182.55,1220.30,1186,6114,7392686.00,
500034,BAJFINANCE  ,A ,Q,6950.00,7044.00,6850.00,6870.50,6870.50,6839.10,14055,64131,446377044.00,
500038,BALRAM.CHINI,A ,Q,422.45,434.50,419.25,421.85,421.85,415.45,4354,151649,64668544.00,
500039,BANCO PROD. ,B ,Q,177.80,180.60,176.00,177.85,178.20,175.30,299,6000,1069823.00,
500040,CENTURY TEXT,A ,Q,869.00,886.95,847.05,855.30,850.65,858.50,2079,23657,20607641.00,
500041,BANNARI AMAN,A ,Q,2862.00,2894.85,2823.25,2844.95,2844.95,2822.60,39,84,241145.00,
500042,BASF INDIA  ,A ,Q,3151.40,3175.10,3095.00,3105.35,3101.00,3100.45,535,1890,5925001.00,
500043,BATA INDIA  ,A ,Q,1954.95,2089.30,1954.95,2072.85,2075.25,1955.60,3220,51968,107413078.00,
500048,BEML LTD    ,A ,Q,1795.00,1882.15,1787.40,1797.60,1793.70,1786.35,3510,18193,33525598.00,
500049,BHARAT ELECT,A ,Q,205.50,211.00,205.30,207.05,207.05,204.85,4444,370380,77205310.00,
500052,BHANSALI ENG,A ,Q,138.05,142.00,136.40,137.00,138.00,137.45,1322,63231,8820848.00,
500058,BIHAR SPONGE,XT,Q,13.10,13.40,12.36,12.63,13.08,12.82,179,23816,310109.00,
500060,BIRLACABLE  ,B ,Q,96.40,100.00,96.40,98.90,99.20,95.85,176,6265,622460.00,
500067,BLUE STAR   ,A ,Q,882.00,897.15,866.40,870.00,873.80,881.40,1079,4569,4024066.00,
500068,DISA INDIA  ,X ,Q,6775.00,6798.00,6600.00,6693.50,6693.50,6832.85,181,2016,13487032.00,
500069,BNK CAPITAL ,X ,Q,286.95,287.00,274.55,279.10,279.85,281.15,46,537,150603.00,
500074,BPL LTD.    ,B ,Q,67.90,67.90,65.00,65.25,65.15,66.15,237,10077,664096.00,
500078,OAL         ,B ,Q,745.25,745.25,715.00,720.60,719.95,729.55,105,389,283660.00,
500083,CENTURY EXT ,B ,Q,13.09,13.10,12.85,13.09,12.88,12.48,293,155299,2030604.00,
500084,CESC LTD.   ,A ,Q,84.30,85.60,84.30,84.60,84.60,84.10,2740,182829,15556862.00,
500085,CHAMBAL FERT,A ,Q,458.00,468.95,427.75,431.70,431.70,453.90,6943,243974,108956601.00,
500086,EXIDE IND.  ,A ,Q,175.00,178.80,174.70,175.30,175.30,173.60,2503,190912,33820140.00,
500087,CIPLA LTD.  ,A ,Q,925.00,941.95,916.70,932.15,932.15,927.85,9112,162322,151864696.00,
500089,DIC INDIA   ,B ,Q,438.10,443.00,424.80,440.80,443.00,431.60,58,292,127645.00,
500092,CRISIL LTD  ,A ,Q,2755.40,2786.15,2732.45,2770.45,2766.45,2746.85,412,940,2592762.00,
500093,CGPOWER     ,B ,Q,187.45,188.10,179.00,180.85,179.00,184.90,4234,278282,50786439.00,
500096,DABUR (I)   ,A ,Q,530.75,542.35,530.75,533.90,533.90,529.50,3312,48311,26004713.00,
500097,DALMIASUG   ,A ,Q,449.00,453.20,439.55,446.35,442.30,439.55,1752,18429,8226170.00,
500101,ARVIND Ltd  ,A ,Q,138.00,158.65,136.90,143.55,143.55,137.90,11708,875398,130741464.00,
500103,BHEL        ,A ,Q,61.50,61.70,57.50,57.80,57.80,59.35,12746,4336743,256190339.00,
500104,HIND.PETRO  ,A ,Q,311.25,322.60,310.05,313.10,313.60,308.50,3602,161562,51041849.00,
500106,IFCI LTD    ,A ,Q,16.00,16.10,15.25,15.35,15.35,15.70,1633,612879,9578142.00,
500108,MAHA.TELE   ,A ,Q,28.80,29.40,27.40,27.60,27.60,28.70,1617,335790,9572192.00,
500109,MRPL        ,A ,Q,43.85,47.00,43.80,46.50,46.50,43.40,3860,652594,30061687.00,
500110,CHENNAI PET.,A ,Q,108.00,113.50,107.80,108.55,108.40,108.05,2379,114027,12673976.00,
