SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,8450.25,9143.95,8450.25,9021.85,9021.85,8443.00,5569,36714,328331261.00,
500003,AEGIS LOGIS ,A ,Q,839.00,839.00,815.00,816.85,816.85,839.60,2310,20513,16882413.00,
500008,ARE&M       ,A ,Q,1343.25,1357.00,1320.35,1341.60,1341.60,1339.80,3734,60831,81454363.00,
500009,A.SARABHAI  ,X ,Q,45.25,46.49,44.00,44.42,44.42,44.99,639,246450,11040465.00,
500012,ANDHRA PETRO,X ,Q,119.80,121.00,116.00,117.65,117.65,119.80,4025,614787,72645558.00,
500013,ANSAL INFRAS,Z ,Q,9.60,9.75,9.40,9.40,9.40,9.89,83,31745,298913.00,
500014,UTIQUE      ,X ,Q,8.50,8.51,8.31,8.40,8.44,8.36,299,78640,660275.00,
500016,ARUNAHTEL   ,XT,Q,11.66,11.66,10.73,11.30,11.30,11.28,44,7736,87992.00,
500020,BOM DYEING  ,A ,Q,179.60,182.50,177.00,177.80,177.60,178.20,2953,180612,32330714.00,
500023,ASIANHOTNR  ,T ,Q,142.00,142.00,142.00,142.00,142.00,144.60,7,367,52114.00,
500027,ATUL LTD.   ,A ,Q,6238.95,6276.00,6194.55,6255.70,6239.95,6202.85,490,1347,8400526.00,
500028,ATV PROJECTS,XT,Q,24.80,25.13,24.08,25.13,25.13,23.94,205,66915,1668956.00,
500031,BAJAJ ELECT.,A ,Q,1020.00,1043.45,1018.00,1039.85,1040.00,1021.85,1256,8019,8273349.00,
500032,BAJAJHIND   ,A ,Q,42.18,43.49,41.07,41.51,41.51,41.72,17289,5590869,234853070.00,
500033,FORCE MOTR  ,A ,Q,8975.40,9350.00,8943.10,9137.60,9116.10,9026.35,1908,5217,47684323.00,
500034,BAJFINANCE  ,A ,Q,7280.25,7368.15,7248.65,7340.75,7340.75,7292.05,3851,18602,136184005.00,
500038,BALRAM.CHINI,A ,Q,444.35,446.00,427.00,429.95,429.95,439.30,12427,587787,255711419.00,
500039,BANCO PROD. ,B ,Q,621.60,629.00,612.95,614.65,615.35,617.60,513,4268,2660634.00,
500040,CENTURY TEXT,A ,Q,2207.90,2290.00,2179.00,2246.45,2252.50,2180.10,2709,19726,44207961.00,
500041,BANNARI AMAN,B ,Q,2769.20,3037.50,2769.20,2964.05,2975.00,2751.55,464,2011,5837478.00,
500042,BASF INDIA  ,A ,Q,4910.00,4981.70,4879.95,4953.15,4957.30,4899.80,959,2936,14528884.00,
500043,BATA INDIA  ,A ,Q,1473.00,1473.50,1445.15,1452.15,1450.10,1466.35,984,9639,14070417.00,
500048,BEML LTD    ,A ,Q,4058.60,4779.55,4001.10,4722.20,4722.20,4028.20,19923,141530,637184444.00,
500049,BHARAT ELECT,A ,Q,305.00,310.50,301.35,309.55,309.55,300.95,67058,6440354,1979049091.00,
500052,BHANSALI ENG,B ,Q,105.00,105.45,102.01,103.01,103.22,103.52,1685,159227,16467271.00,
500058,BIHAR SPONGE,XT,Q,14.20,14.20,14.20,14.20,14.20,13.93,58,29110,413362.00,
500059,BINANI IND. ,T ,Q,16.71,16.71,16.22,16.23,16.23,16.38,5,1410,23155.00,
500060,BIRLACABLE  ,B ,Q,251.15,258.60,251.15,252.50,252.50,254.10,299,4067,1035351.00,
500067,BLUE STAR   ,A ,Q,1703.00,1758.95,1690.60,1736.35,1736.35,1687.95,3348,29008,50317207.00,
500068,DISA INDIA  ,B ,Q,16200.00,16300.00,15341.55,16197.20,16280.00,16184.90,82,275,4367259.00,
500069,QUESTCAP    ,X ,Q,408.00,408.00,390.00,392.85,395.00,380.10,58,8059,3181716.00,
500074,BPL LTD.    ,B ,Q,103.00,108.00,102.83,105.06,105.02,102.63,698,33345,3537709.00,
500078,OAL         ,B ,Q,360.05,388.00,355.10,376.80,375.20,359.00,1149,13285,5034862.00,
500083,CENTURY EXT ,B ,Q,22.72,22.72,21.65,21.74,21.65,22.27,276,32922,724827.00,
500084,CESC LTD.   ,A ,Q,150.70,150.70,148.55,149.60,149.60,150.05,2252,131912,19755599.00,
500085,CHAMBAL FERT,A ,Q,438.95,438.95,426.20,426.60,426.30,434.80,1288,43378,18701488.00,
500086,EXIDE IND.  ,A ,Q,545.80,547.70,539.05,542.20,542.60,542.25,4024,249415,135635783.00,
500087,CIPLA LTD.  ,A ,Q,1540.30,1571.15,1537.20,1565.30,1565.50,1543.45,2912,36181,56364890.00,
500089,DIC INDIA   ,B ,Q,475.15,515.00,474.85,498.20,495.15,477.40,322,4560,2284871.00,
500092,CRISIL LTD  ,A ,Q,4161.45,4165.55,4098.00,4107.25,4108.00,4152.50,659,2463,10152731.00,
500093,CGPOWER     ,A ,Q,667.55,694.45,663.65,688.90,688.50,667.50,4318,105361,71152000.00,
500096,DABUR (I)   ,A ,Q,610.20,618.20,607.40,608.60,609.05,609.60,1108,28133,17231930.00,
500097,DALMIASUG   ,B ,Q,437.50,442.80,422.60,424.55,426.30,431.15,2924,65582,28396809.00,
500101,ARVIND Ltd  ,A ,Q,382.75,382.75,374.40,377.80,377.70,379.45,1260,23217,8762855.00,
