SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3238.00,3265.30,3203.00,3218.65,3219.35,3224.25,1196,7555,24396216.00,
500003,AEGIS LOGIS ,A ,Q,302.85,307.15,297.95,303.90,303.00,305.95,1891,57319,17378694.00,
500008,AMAR RAJA BA,A ,Q,548.00,579.75,543.05,569.40,569.40,519.80,27556,1066499,608536369.00,
500009,A.SARABHAI  ,X ,Q,30.65,30.80,29.80,30.15,30.20,30.65,217,55877,1690760.00,
500010,HDFC        ,A ,Q,2484.65,2511.90,2468.95,2489.35,2489.35,2497.25,5934,115916,288299372.00,
500012,ANDHRA PETRO,B ,Q,86.65,87.95,85.00,86.95,87.40,86.65,996,97616,8410910.00,
500013,ANSAL INFRAS,T ,Q,29.70,30.15,28.60,29.95,29.95,28.75,224,186278,5594895.00,
500014,UTIQUE      ,XT,Q,7.95,8.43,7.90,8.24,8.27,8.03,125,13447,109875.00,
500016,ARUNAHTEL   ,X ,Q,17.95,17.95,14.00,16.00,16.00,15.50,96,15660,248814.00,
500020,BOM DYEING  ,A ,Q,83.35,84.20,82.45,83.60,83.60,83.35,1812,203312,16923945.00,
500023,ASIANHOTNR  ,B ,Q,94.00,94.00,90.45,90.45,90.45,91.05,9,925,86527.00,
500027,ATUL LTD.   ,A ,Q,8450.05,8500.00,8331.00,8448.20,8448.20,8446.45,644,1342,11247647.00,
500028,ATV PROJECTS,XT,Q,10.11,10.11,9.51,9.75,9.75,9.68,43,5967,57803.00,
500031,BAJAJ ELECT.,A ,Q,1161.45,1169.95,1151.00,1153.15,1154.10,1160.35,887,4786,5545353.00,
500032,BAJAJHIND   ,A ,Q,10.56,10.70,10.46,10.56,10.56,10.63,1952,1143713,12123542.00,
500033,FORCE MOTR  ,A ,Q,1368.00,1406.35,1361.20,1372.40,1374.00,1357.35,915,6149,8526403.00,
500034,BAJFINANCE  ,A ,Q,7121.60,7223.00,7121.60,7210.00,7210.00,7121.60,2851,20188,145091249.00,
500038,BALRAM.CHINI,A ,Q,338.10,340.35,336.20,337.50,337.50,338.00,2285,65861,22271278.00,
500039,BANCO PROD. ,B ,Q,192.05,198.35,191.25,195.05,195.05,192.60,1146,27619,5403942.00,
500040,CENTURY TEXT,A ,Q,834.30,838.10,820.00,821.60,821.60,830.25,900,6017,4975266.00,
500041,BANNARI AMAN,B ,Q,2851.35,2853.00,2819.00,2821.90,2819.00,2819.15,36,59,167160.00,
500042,BASF INDIA  ,A ,Q,2872.95,2878.75,2733.75,2749.80,2758.00,2848.90,1406,3888,10814994.00,
500043,BATA INDIA  ,A ,Q,1860.05,1860.05,1801.00,1812.10,1810.90,1831.05,778,5266,9542317.00,
500048,BEML LTD    ,A ,Q,1526.00,1565.15,1526.00,1549.15,1550.40,1521.90,589,2971,4606568.00,
500049,BHARAT ELECT,A ,Q,110.65,111.40,108.65,108.90,109.00,109.90,4269,552413,60533672.00,
500052,BHANSALI ENG,A ,Q,109.15,110.40,109.15,109.45,109.45,109.15,289,5840,640540.00,
500058,BIHAR SPONGE,XT,Q,8.65,8.85,8.39,8.57,8.74,8.83,130,32549,275268.00,
500060,BIRLACABLE  ,B ,Q,147.00,151.00,143.80,149.80,149.80,146.75,706,17826,2648392.00,
500067,BLUE STAR   ,A ,Q,1229.50,1240.15,1202.85,1221.70,1218.40,1222.20,888,5559,6798129.00,
500068,DISA INDIA  ,X ,Q,7810.00,8020.10,7800.60,7981.65,8020.10,7800.10,29,105,830243.00,
500069,QUESTCAP    ,X ,Q,223.10,228.30,222.50,227.95,227.00,224.00,39,2061,466199.00,
500074,BPL LTD.    ,B ,Q,69.60,69.95,60.00,68.75,69.05,69.55,219,13618,920326.00,
500078,OAL         ,B ,Q,498.70,499.15,485.00,486.45,485.35,495.65,108,789,385178.00,
500083,CENTURY EXT ,T ,Q,10.90,10.95,10.56,10.83,10.85,10.83,53,7768,83666.00,
500084,CESC LTD.   ,A ,Q,75.60,76.75,75.60,75.95,76.00,76.10,1313,96036,7307497.00,
500085,CHAMBAL FERT,A ,Q,312.00,312.20,306.60,307.55,307.20,310.35,3082,78068,24106351.00,
500086,EXIDE IND.  ,A ,Q,166.50,177.65,166.50,175.55,175.55,164.80,7984,710769,124089724.00,
500087,CIPLA LTD.  ,A ,Q,1165.20,1175.10,1141.25,1146.35,1148.90,1159.95,4519,68219,79063683.00,
500092,CRISIL LTD  ,A ,Q,2957.00,2965.25,2912.45,2927.35,2939.90,2958.40,916,3071,9011445.00,
500093,CGPOWER     ,A ,Q,251.95,254.70,249.50,253.50,251.40,251.05,1049,31918,8037874.00,
500096,DABUR (I)   ,A ,Q,555.05,560.20,554.40,557.35,557.95,555.75,589,8166,4542225.00,
