SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4539.95,4558.90,4487.45,4526.55,4523.05,4505.55,1204,6555,29676850.00,
500003,AEGIS LOGIS ,A ,Q,365.05,374.35,365.05,371.10,369.70,369.50,738,13148,4872189.00,
500008,AMAR RAJA BA,A ,Q,622.55,623.75,607.50,617.65,617.65,623.85,2744,42739,26256649.00,
500009,A.SARABHAI  ,X ,Q,28.40,28.40,27.01,27.68,27.68,29.00,954,317223,8782728.00,
500012,ANDHRA PETRO,X ,Q,61.15,62.00,60.50,60.71,60.55,61.42,517,68184,4162256.00,
500013,ANSAL INFRAS,T ,Q,8.15,8.45,8.10,8.16,8.15,8.30,66,38737,321185.00,
500014,UTIQUE      ,X ,Q,5.50,5.56,5.35,5.49,5.51,5.46,155,41852,228718.00,
500016,ARUNAHTEL   ,XT,Q,18.00,18.87,17.63,17.98,17.90,18.06,66,15022,270272.00,
500020,BOM DYEING  ,A ,Q,116.45,124.85,115.40,122.45,122.45,116.45,10263,969994,117816125.00,
500023,ASIANHOTNR  ,T ,Q,154.00,154.00,148.00,149.00,149.00,151.10,4,157,23265.00,
500027,ATUL LTD.   ,A ,Q,6890.05,6921.35,6778.00,6797.60,6780.00,6848.95,768,2069,14168521.00,
500028,ATV PROJECTS,XT,Q,14.52,14.52,13.84,14.52,14.52,13.83,245,68448,990513.00,
500031,BAJAJ ELECT.,A ,Q,1207.15,1214.10,1179.85,1184.00,1184.00,1217.10,705,5474,6521588.00,
500032,BAJAJHIND   ,A ,Q,20.08,20.95,20.00,20.75,20.75,19.74,5766,4925556,101019983.00,
500033,FORCE MOTR  ,B ,Q,3342.70,3342.70,3237.00,3342.65,3342.65,3038.85,3454,38529,127033297.00,
500034,BAJFINANCE  ,A ,Q,7120.05,7153.50,7031.00,7063.60,7063.60,7155.85,6159,27713,196742525.00,
500038,BALRAM.CHINI,A ,Q,394.80,396.15,389.90,390.95,391.25,394.80,967,35305,13852909.00,
500039,BANCO PROD. ,B ,Q,438.55,443.20,430.20,432.05,432.05,432.90,3341,122726,53621001.00,
500040,CENTURY TEXT,A ,Q,1010.00,1025.75,1010.00,1015.35,1012.25,1006.45,551,6934,7052248.00,
500041,BANNARI AMAN,B ,Q,2714.05,2757.95,2704.00,2714.85,2704.00,2746.80,27,47,127793.00,
500042,BASF INDIA  ,A ,Q,2553.35,2585.00,2533.10,2541.65,2541.65,2553.55,369,1282,3273545.00,
500043,BATA INDIA  ,A ,Q,1648.90,1664.10,1637.45,1649.15,1646.10,1648.90,1985,15476,25549625.00,
500048,BEML LTD    ,A ,Q,1985.10,2053.00,1918.45,1961.00,1957.10,1983.45,5039,45642,90395030.00,
500049,BHARAT ELECT,A ,Q,130.35,133.25,129.50,132.00,132.00,129.40,9295,925874,122419636.00,
500052,BHANSALI ENG,B ,Q,92.87,94.75,91.17,91.61,91.61,91.21,2451,228505,21142088.00,
500058,BIHAR SPONGE,XT,Q,9.45,9.45,9.00,9.07,9.22,9.19,122,73394,677015.00,
500059,BINANI IND. ,T ,Q,16.06,16.06,16.06,16.06,16.06,16.38,7,361,5797.00,
500060,BIRLACABLE  ,B ,Q,233.05,251.00,230.00,231.65,230.00,238.40,2005,45990,10922433.00,
500067,BLUE STAR   ,A ,Q,749.30,752.40,739.50,743.00,742.30,749.95,631,4641,3462414.00,
500068,DISA INDIA  ,B ,Q,14700.00,15444.00,13651.55,14486.40,14486.40,14686.35,497,1887,27517159.00,
500069,QUESTCAP    ,X ,Q,281.00,281.00,280.00,280.05,280.00,281.00,19,659,184538.00,
500074,BPL LTD.    ,B ,Q,67.99,68.30,64.65,65.60,65.60,67.40,315,23972,1599318.00,
500078,OAL         ,B ,Q,407.80,407.80,380.20,383.70,383.00,415.80,957,16150,6284918.00,
500083,CENTURY EXT ,B ,Q,10.90,11.58,10.90,11.12,11.12,10.86,504,30377,340831.00,
