SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3324.95,3334.25,3288.75,3321.80,3312.15,3312.30,2018,10138,33562228.00,
500003,AEGIS LOGIS ,A ,Q,363.15,374.40,360.25,362.70,361.70,365.20,1885,39009,14424582.00,
500008,AMAR RAJA BA,A ,Q,571.75,577.95,568.25,573.90,569.75,568.05,794,15450,8855432.00,
500009,A.SARABHAI  ,X ,Q,23.55,24.29,23.55,23.66,23.70,23.97,129,45353,1083296.00,
500010,HDFC        ,A ,Q,2599.05,2624.75,2595.75,2602.35,2609.50,2618.10,2951,25760,67190593.00,
500012,ANDHRA PETRO,X ,Q,60.00,61.50,59.00,60.64,60.64,59.28,422,61847,3720443.00,
500013,ANSAL INFRAS,T ,Q,9.50,9.95,9.50,9.95,9.95,9.48,59,36841,366205.00,
500014,UTIQUE      ,X ,Q,4.98,4.98,4.82,4.95,4.95,4.94,109,24982,123788.00,
500016,ARUNAHTEL   ,X ,Q,13.74,13.74,12.80,13.00,13.00,13.12,15,1038,13302.00,
500020,BOM DYEING  ,B ,Q,66.90,67.24,65.50,65.60,65.60,66.92,728,67243,4454036.00,
500023,ASIANHOTNR  ,B ,Q,71.10,73.95,71.00,71.24,71.25,73.45,51,2189,158221.00,
500027,ATUL LTD.   ,A ,Q,7145.45,7145.45,6990.00,7009.40,7009.40,7120.25,461,1117,7837970.00,
500028,ATV PROJECTS,XT,Q,8.10,8.49,8.00,8.20,8.05,8.10,53,7462,62183.00,
500031,BAJAJ ELECT.,A ,Q,1102.60,1111.45,1100.55,1105.95,1111.45,1102.05,121,930,1027330.00,
500032,BAJAJHIND   ,A ,Q,13.14,13.25,12.86,12.92,12.92,13.12,6469,1615440,21034775.00,
500033,FORCE MOTR  ,B ,Q,1245.60,1261.60,1230.95,1234.60,1246.50,1246.55,236,1246,1550129.00,
500034,BAJFINANCE  ,A ,Q,6156.80,6207.25,6071.05,6083.35,6083.35,6156.80,5649,24191,147907968.00,
500038,BALRAM.CHINI,A ,Q,355.15,365.30,355.15,362.10,362.10,362.15,478,9900,3587352.00,
500039,BANCO PROD. ,B ,Q,225.20,232.30,225.20,229.50,229.50,229.10,1060,21331,4923258.00,
500040,CENTURY TEXT,A ,Q,617.45,617.45,606.60,608.85,611.00,618.55,257,1402,857434.00,
500041,BANNARI AMAN,B ,Q,2798.85,2798.85,2749.00,2749.00,2749.00,2769.80,6,10,27856.00,
500042,BASF INDIA  ,A ,Q,2321.90,2326.45,2295.10,2300.00,2298.00,2317.95,125,3357,7724340.00,
500043,BATA INDIA  ,A ,Q,1415.05,1417.15,1385.15,1387.20,1409.95,1417.10,905,5778,8069221.00,
500048,BEML LTD    ,A ,Q,1226.95,1238.00,1206.10,1210.95,1210.95,1219.15,596,4553,5549453.00,
500049,BHARAT ELECT,A ,Q,97.94,97.94,96.20,96.70,96.70,96.99,2068,346203,33497241.00,
500052,BHANSALI ENG,A ,Q,104.50,104.60,103.15,103.50,103.50,103.75,702,53284,5513615.00,
500058,BIHAR SPONGE,XT,Q,9.44,9.89,9.10,9.17,9.47,9.44,132,20875,196324.00,
500059,BINANI IND. ,B ,Q,14.59,14.59,14.59,14.59,14.59,13.90,16,3841,56040.00,
500060,BIRLACABLE  ,B ,Q,138.60,138.60,130.05,130.50,130.05,131.20,267,5138,674710.00,
500067,BLUE STAR   ,A ,Q,1461.95,1461.95,1413.45,1429.00,1436.45,1436.60,536,3074,4406041.00,
500068,DISA INDIA  ,X ,Q,8098.95,8098.95,8000.00,8042.65,8000.05,8030.00,19,60,480716.00,
500069,QUESTCAP    ,X ,Q,194.45,194.45,190.00,190.00,190.00,183.00,2,48,9124.00,
500074,BPL LTD.    ,B ,Q,60.20,60.20,58.30,58.90,59.00,60.18,172,4952,294021.00,
500078,OAL         ,B ,Q,350.00,354.95,346.05,347.60,350.00,350.75,86,9103,3164699.00,
500083,CENTURY EXT ,B ,Q,8.95,9.17,8.93,9.12,9.12,8.99,98,6401,57991.00,
500084,CESC LTD.   ,A ,Q,69.60,70.23,69.45,69.96,69.96,69.60,2466,187171,13046881.00,
500085,CHAMBAL FERT,A ,Q,280.05,284.55,277.90,279.85,279.85,281.80,1967,57707,16166233.00,
500086,EXIDE IND.  ,A ,Q,178.95,181.00,177.00,179.70,179.70,178.95,1737,156876,28034434.00,
500087,CIPLA LTD.  ,A ,Q,900.55,903.20,883.60,886.70,886.70,899.85,7840,73594,65439301.00,
500089,DIC INDIA   ,B ,Q,386.00,405.95,386.00,395.00,395.00,380.00,41,98,39142.00,
500092,CRISIL LTD  ,A ,Q,3430.00,3490.00,3406.50,3475.45,3473.10,3427.05,367,1520,5260771.00,
500093,CGPOWER     ,A ,Q,306.10,309.80,291.05,300.15,300.15,307.40,9374,325099,97475441.00,
500096,DABUR (I)   ,A ,Q,527.85,530.90,525.45,530.15,530.60,527.45,1673,21189,11188911.00,
500097,DALMIASUG   ,A ,Q,318.80,327.00,317.00,318.25,317.90,317.60,458,8108,2625029.00,
500101,ARVIND Ltd  ,A ,Q,81.56,83.89,81.56,83.15,83.53,82.40,388,36026,2996275.00,
500102,BALARPUR IND,Z ,Q,0.81,0.81,0.81,0.81,0.81,0.78,80,527237,427061.00,
500103,BHEL        ,A ,Q,73.20,75.73,72.70,74.75,74.75,72.76,5515,1590562,119265695.00,
500104,HIND.PETRO  ,A ,Q,215.25,219.25,214.10,218.15,218.25,215.15,1114,85678,18637677.00,
500106,IFCI LTD    ,A ,Q,11.33,11.59,11.07,11.14,11.10,11.33,4062,2016817,22884763.00,
500108,MAHA.TELE   ,B ,Q,20.50,20.57,20.18,20.34,20.26,20.40,1020,219426,4481716.00,
500109,MRPL        ,A ,Q,51.01,51.53,50.80,50.97,50.97,51.36,1299,163765,8370066.00,
500110,CHENNAI PET.,A ,Q,237.00,239.95,232.35,235.15,234.60,237.05,1322,58210,13714991.00,
500111,REL.CAP.    ,T ,Q,8.65,9.10,8.65,9.10,9.10,8.67,573,236053,2109118.00,
500112,STATE BANK  ,A ,Q,536.00,539.95,532.45,533.80,533.80,536.80,12293,480134,257141875.00,
500113,STEEL AUTH. ,A ,Q,85.05,86.40,85.00,86.26,86.26,85.28,6599,2296413,197122269.00,
500114,TITAN       ,A ,Q,2375.10,2391.55,2352.00,2359.60,2359.60,2382.20,1846,8998,21282417.00,
500116,IDBI BANK L ,A ,Q,48.95,49.54,48.60,48.74,48.74,49.08,4975,712446,34953488.00,
500117,DCW LTD.    ,B ,Q,47.60,48.18,47.43,47.67,47.67,47.72,621,41262,1976414.00,
500119,DHAMPUR SUGA,A ,Q,213.70,220.95,212.55,213.35,213.00,215.25,490,12005,2584673.00,
