SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3033.65,3075.15,3014.90,3026.15,3026.15,3022.55,1732,8297,25237865.00,
500003,AEGIS LOGIS ,A ,Q,313.85,325.50,313.85,323.15,323.15,313.85,2436,37136,11871554.00,
500008,AMAR RAJA BA,A ,Q,621.00,629.00,617.80,626.75,626.75,622.15,3921,95510,59640194.00,
500009,A.SARABHAI  ,X ,Q,28.05,28.80,28.05,28.50,28.50,28.40,295,48272,1371367.00,
500010,HDFC        ,A ,Q,2662.35,2680.45,2639.25,2676.70,2674.00,2661.50,2664,175519,467156843.00,
500012,ANDHRA PETRO,B ,Q,77.90,77.90,75.95,76.25,76.65,76.50,1037,81676,6254161.00,
500013,ANSAL INFRAS,T ,Q,27.00,27.50,26.10,27.40,27.40,26.55,108,24734,666399.00,
500014,UTIQUE      ,XT,Q,7.95,8.29,7.76,7.76,7.76,8.16,233,82622,644153.00,
500016,ARUNAHTEL   ,X ,Q,15.00,15.00,14.50,14.95,15.00,15.00,33,1757,26179.00,
500020,BOM DYEING  ,A ,Q,84.00,85.00,83.30,84.15,84.05,84.75,1036,70247,5906037.00,
500023,ASIANHOTNR  ,B ,Q,89.55,89.55,88.05,88.50,88.40,89.55,15,408,36037.00,
500027,ATUL LTD.   ,A ,Q,8347.00,8354.85,8251.10,8302.40,8289.95,8338.60,303,415,3444530.00,
500028,ATV PROJECTS,XT,Q,10.17,10.36,9.39,9.40,9.66,9.88,91,26601,253301.00,
500031,BAJAJ ELECT.,A ,Q,1158.95,1158.95,1131.05,1136.45,1137.65,1141.05,499,3587,4087964.00,
500032,BAJAJHIND   ,A ,Q,10.60,10.79,10.57,10.71,10.71,10.61,1803,866913,9289927.00,
500033,FORCE MOTR  ,A ,Q,1468.75,1590.00,1448.95,1562.55,1562.55,1455.60,3358,30453,46612877.00,
500034,BAJFINANCE  ,A ,Q,7030.00,7058.65,6982.00,7024.45,7033.10,7023.30,2490,50505,354516566.00,
500038,BALRAM.CHINI,A ,Q,341.00,348.00,337.00,347.20,347.20,341.45,5709,147680,50815093.00,
500039,BANCO PROD. ,B ,Q,197.25,205.40,195.50,202.45,202.45,196.05,1888,37806,7647272.00,
500040,CENTURY TEXT,A ,Q,797.15,798.25,785.50,789.15,789.15,794.50,690,8074,6384170.00,
500041,BANNARI AMAN,B ,Q,3046.15,3046.25,2950.00,3012.85,3008.00,3027.75,98,346,1034745.00,
500042,BASF INDIA  ,A ,Q,2692.40,2692.95,2627.80,2654.20,2652.00,2694.90,327,1061,2813454.00,
500043,BATA INDIA  ,A ,Q,1739.25,1749.30,1686.00,1705.35,1705.35,1739.25,2015,12828,21878934.00,
500048,BEML LTD    ,A ,Q,1485.05,1534.00,1485.05,1498.80,1499.90,1525.65,382,2401,3618671.00,
500049,BHARAT ELECT,A ,Q,106.50,107.40,105.45,107.05,107.05,106.65,4138,722481,76940320.00,
500052,BHANSALI ENG,A ,Q,109.55,110.65,109.15,109.95,109.90,109.60,829,21184,2327379.00,
500058,BIHAR SPONGE,XT,Q,9.96,9.96,9.30,9.96,9.96,9.49,225,116404,1150969.00,
500060,BIRLACABLE  ,B ,Q,144.05,150.00,144.05,146.75,147.65,145.40,987,22950,3385728.00,
