SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4430.45,4445.00,4376.00,4386.70,4386.70,4420.70,1529,7877,34670249.00,
500003,AEGIS LOGIS ,A ,Q,373.00,375.45,365.95,369.45,369.45,371.80,1567,55416,20523588.00,
500008,ARE&M       ,A ,Q,715.45,799.00,715.25,768.65,768.65,709.60,8611,265013,202383008.00,
500009,A.SARABHAI  ,XT,Q,41.56,41.60,41.55,41.60,41.60,42.24,164,90354,3758009.00,
500012,ANDHRA PETRO,X ,Q,80.48,80.95,78.00,79.06,79.06,80.09,620,70223,5566931.00,
500013,ANSAL INFRAS,Z ,Q,10.02,10.31,9.52,9.65,10.20,10.02,275,182697,1767947.00,
500014,UTIQUE      ,X ,Q,6.42,6.61,6.42,6.48,6.50,6.47,158,37236,241581.00,
500016,ARUNAHTEL   ,X ,Q,16.50,16.50,15.80,16.13,16.11,16.00,43,21380,344479.00,
500020,BOM DYEING  ,A ,Q,155.10,159.40,150.50,152.85,152.90,154.55,2299,135776,21018486.00,
500023,ASIANHOTNR  ,T ,Q,232.15,234.90,227.10,234.90,234.90,232.15,13,930,215616.00,
500027,ATUL LTD.   ,A ,Q,6646.30,6677.65,6609.40,6651.00,6633.75,6590.65,197,542,3601341.00,
500028,ATV PROJECTS,XT,Q,14.65,14.65,14.65,14.65,14.65,14.94,56,23437,343352.00,
500031,BAJAJ ELECT.,A ,Q,1006.95,1006.95,992.95,997.10,996.00,994.55,361,1940,1937352.00,
500032,BAJAJHIND   ,A ,Q,31.71,31.89,31.10,31.36,31.36,31.57,2100,593644,18740978.00,
500033,FORCE MOTR  ,B ,Q,4165.00,4194.00,4070.00,4087.55,4087.55,4157.75,2226,21100,87190911.00,
500034,BAJFINANCE  ,A ,Q,7155.00,7281.00,7142.55,7256.15,7256.15,7124.90,11865,69458,501557410.00,
500038,BALRAM.CHINI,A ,Q,474.95,476.35,469.05,471.40,469.35,473.25,2559,65982,31143914.00,
500039,BANCO PROD. ,B ,Q,565.60,571.80,546.65,559.40,558.00,565.25,1571,39304,21944011.00,
500040,CENTURY TEXT,A ,Q,1265.70,1295.00,1260.00,1274.50,1270.00,1262.45,809,8527,10910618.00,
500041,BANNARI AMAN,B ,Q,2504.55,2509.00,2480.00,2503.35,2500.00,2474.50,51,239,597220.00,
500042,BASF INDIA  ,A ,Q,2942.55,2985.00,2942.05,2949.85,2943.50,2936.15,471,1867,5544857.00,
500043,BATA INDIA  ,A ,Q,1622.50,1633.00,1613.40,1616.85,1613.75,1618.10,828,5609,9099101.00,
500048,BEML LTD    ,A ,Q,2480.00,2514.30,2439.60,2460.30,2460.30,2466.70,767,5484,13593431.00,
