SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1675.35,1723.10,1665.75,1716.30,1716.30,1675.55,1687,9132,15572884.00,
500003,AEGIS LOGIS ,A ,Q,264.80,289.90,263.75,284.00,285.00,262.40,1811,58357,16073924.00,
500008,AMAR RAJA BA,A ,Q,721.00,732.50,720.05,729.45,729.45,719.70,3491,59599,43369169.00,
500009,A.SARABHAI  ,X ,Q,31.35,31.35,31.35,31.35,31.35,29.90,218,94157,2951821.00,
500010,HDFC        ,A ,Q,2669.00,2674.95,2646.55,2668.75,2668.75,2658.05,1441,16003,42587883.00,
500012,ANDHRA PETRO,XT,Q,159.70,176.50,159.70,176.50,176.50,168.10,1957,221524,38029203.00,
500013,ANSAL INFRAS,B ,Q,9.16,9.81,9.01,9.20,9.20,9.01,217,44631,422101.00,
500014,UTIQUE      ,X ,Q,3.24,3.30,2.75,3.26,3.28,3.00,119,35935,115179.00,
500016,ARUNAHTEL   ,XT,Q,13.25,14.55,13.25,14.55,14.55,13.90,57,5674,75667.00,
500020,BOM DYEING  ,A ,Q,91.80,97.45,91.25,96.50,96.50,91.30,5875,1228289,115476759.00,
500023,ASIANHOTNR  ,B ,Q,82.50,84.70,82.10,83.80,83.55,78.40,16,151,12679.00,
500027,ATUL LTD.   ,A ,Q,8860.00,8989.25,8856.00,8900.25,8900.00,8856.95,555,22693,201665177.00,
500028,ATV PROJECTS,XT,Q,10.20,10.45,9.60,9.88,10.45,9.99,68,22785,228515.00,
500031,BAJAJ ELECT.,A ,Q,1061.40,1081.15,1040.90,1047.65,1053.90,1061.40,1513,11643,12252631.00,
500032,BAJAJHIND   ,T ,Q,16.00,16.85,15.60,16.80,16.80,16.05,3501,1046581,17354153.00,
500033,FORCE MOTR  ,A ,Q,1435.00,1460.00,1403.15,1416.30,1422.00,1388.45,1301,8848,12640972.00,
500034,BAJFINANCE  ,A ,Q,6209.00,6254.85,6152.75,6198.10,6198.10,6162.80,5847,58490,362893204.00,
500038,BALRAM.CHINI,A ,Q,349.90,356.30,347.25,353.60,353.60,346.40,1806,66710,23515751.00,
500039,BANCO PROD. ,B ,Q,154.35,162.00,154.35,160.95,160.85,152.80,2634,53614,8540040.00,
500040,CENTURY TEXT,A ,Q,744.55,776.60,744.55,765.90,765.90,766.25,1373,23572,18139518.00,
500041,BANNARI AMAN,A ,Q,1796.80,1836.55,1791.00,1822.30,1836.55,1789.30,27,45,81460.00,
500042,BASF INDIA  ,A ,Q,3858.95,3871.60,3719.40,3763.95,3779.30,3823.80,1122,6068,22885929.00,
500043,BATA INDIA  ,A ,Q,1650.00,1754.80,1650.00,1675.00,1675.00,1666.15,13007,222586,378649956.00,
500048,BEML LTD    ,A ,Q,1299.50,1322.55,1294.55,1318.10,1318.00,1293.20,494,3238,4246409.00,
500049,BHARAT ELECT,A ,Q,173.10,174.10,170.10,173.85,173.85,172.15,2421,633286,109223654.00,
500052,BHANSALI ENG,A ,Q,189.80,194.85,186.60,193.15,193.80,186.20,1525,115101,21962286.00,
500055,TATASTLBSL  ,T ,Q,95.00,96.00,94.00,94.35,94.35,94.75,1753,183146,17316318.00,
500058,BIHAR SPONGE,XT,Q,8.21,9.07,8.21,8.21,8.21,8.64,172,61799,525252.00,
500060,BIRLACABLE  ,T ,Q,89.10,95.00,89.10,92.95,93.00,93.70,202,12634,1161657.00,
500067,BLUE STAR   ,A ,Q,805.05,819.00,791.10,810.80,815.95,807.25,844,5798,4683239.00,
500068,DISA INDIA  ,X ,Q,5400.00,5525.00,5310.05,5403.65,5400.00,5330.25,90,529,2858857.00,
