SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1455.90,1513.00,1455.90,1479.55,1479.55,1489.50,849,7682,11369266.00,
500003,AEGIS LOGIS ,A ,Q,317.85,326.95,305.30,308.00,308.00,314.30,2456,48284,15413570.00,
500008,AMAR RAJA BA,A ,Q,903.00,908.45,880.00,887.45,887.05,902.90,3422,44821,39950010.00,
500009,A.SARABHAI  ,X ,Q,19.05,19.45,18.90,19.00,18.95,19.05,153,29778,569335.00,
500010,HDFC        ,A ,Q,2514.00,2584.60,2514.00,2577.20,2577.20,2509.95,3046,42505,108627464.00,
500012,ANDHRA PETRO,X ,Q,69.20,69.65,67.80,68.35,68.35,66.35,1667,526556,36469598.00,
500013,ANSAL INFRAS,B ,Q,8.02,8.28,7.84,8.00,8.00,8.25,119,21087,168010.00,
500014,UTIQUE      ,X ,Q,2.33,2.34,2.12,2.12,2.12,2.23,26,62684,144468.00,
500016,ARUNAHTEL   ,XT,Q,5.55,5.55,5.55,5.55,5.55,5.74,1,50,277.00,
500020,BOM DYEING  ,A ,Q,85.00,85.00,80.00,81.65,81.65,82.90,1894,271633,22318611.00,
500023,ASIANHOTNR  ,B ,Q,72.60,76.05,72.00,72.05,72.10,72.15,172,3503,261184.00,
500027,ATUL LTD.   ,A ,Q,6700.00,6780.00,6672.85,6738.70,6760.00,6738.05,331,889,5973813.00,
500028,ATV PROJECTS,XT,Q,4.88,4.88,4.42,4.85,4.88,4.65,44,22559,103589.00,
500029,AUTOLITE(I) ,Z ,Q,29.30,30.00,29.05,29.05,29.05,29.30,11,477,14017.00,
500031,BAJAJ ELECT.,A ,Q,1044.70,1044.70,992.90,1009.35,1024.95,1009.05,542,6597,6691478.00,
500032,BAJAJHIND   ,A ,Q,7.76,8.00,7.45,7.52,7.52,7.92,2002,1191343,9159036.00,
500033,FORCE MOTR  ,A ,Q,1339.00,1339.00,1297.50,1302.75,1302.75,1317.70,331,1729,2264288.00,
500034,BAJFINANCE  ,A ,Q,5361.10,5445.40,5335.00,5414.70,5414.70,5323.40,9096,92008,496962272.00,
500038,BALRAM.CHINI,A ,Q,217.80,224.75,214.60,217.95,218.90,213.20,3153,243338,53464786.00,
500039,BANCO PROD. ,B ,Q,155.60,156.00,151.50,153.55,153.90,153.10,3631,109236,16842485.00,
500040,CENTURY TEXT,A ,Q,504.00,518.95,486.00,488.40,488.95,508.55,1747,72797,37043867.00,
500041,BANNARI AMAN,A ,Q,1741.00,1800.80,1741.00,1788.40,1788.40,1795.15,86,195,348313.00,
500042,BASF INDIA  ,A ,Q,2261.95,2365.30,2247.45,2285.15,2285.15,2231.40,1711,7815,18074445.00,
500043,BATA INDIA  ,A ,Q,1502.00,1513.35,1496.25,1504.25,1508.00,1499.90,1692,23908,35948195.00,
500048,BEML LTD    ,A ,Q,1528.00,1544.25,1325.65,1344.35,1344.35,1406.25,15593,300604,428712784.00,
500049,BHARAT ELECT,A ,Q,146.70,147.50,139.50,139.95,139.95,145.10,7991,655370,93397292.00,
500052,BHANSALI ENG,A ,Q,138.10,144.50,138.10,140.70,140.10,139.00,442,32804,4645984.00,
500055,TATASTLBSL  ,B ,Q,47.95,48.30,45.05,45.40,45.65,47.45,1604,633803,29686761.00,
500060,BIRLACABLE  ,B ,Q,67.00,68.65,64.40,64.95,64.95,66.75,441,30726,2041715.00,
500067,BLUE STAR   ,A ,Q,949.00,962.65,901.65,931.35,931.95,948.60,1605,22397,21023383.00,
500068,DISA INDIA  ,X ,Q,4799.00,4850.00,4750.00,4844.90,4839.00,4850.00,55,557,2688927.00,
500069,BNK CAPITAL ,X ,Q,140.00,147.40,135.00,136.95,136.90,140.00,56,21377,2995738.00,
500074,BPL LTD.    ,B ,Q,28.80,28.80,26.85,27.10,27.20,27.85,331,59802,1666566.00,
