SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4375.05,4431.75,4335.75,4342.25,4335.75,4345.90,1394,8281,36184814.00,
500003,AEGIS LOGIS ,A ,Q,317.95,318.75,312.10,312.65,313.00,316.35,1188,25820,8094900.00,
500008,ARE&M       ,A ,Q,640.55,658.70,640.55,654.85,654.85,640.50,1732,30740,20008342.00,
500009,A.SARABHAI  ,XT,Q,47.47,48.00,45.10,47.02,47.00,46.58,880,296627,13972876.00,
500012,ANDHRA PETRO,X ,Q,80.51,81.29,79.05,79.34,79.34,80.06,377,51669,4116622.00,
500014,UTIQUE      ,X ,Q,6.69,6.69,6.41,6.52,6.59,6.68,148,41157,268933.00,
500016,ARUNAHTEL   ,X ,Q,14.96,14.96,13.15,14.19,14.19,14.22,185,49287,695319.00,
500020,BOM DYEING  ,A ,Q,161.50,165.40,161.45,163.80,163.80,161.50,1909,192842,31510436.00,
500023,ASIANHOTNR  ,T ,Q,210.30,210.30,200.00,200.05,200.00,210.40,11,119,24028.00,
500027,ATUL LTD.   ,A ,Q,6560.05,6650.00,6551.00,6559.70,6559.70,6548.50,299,848,5593124.00,
500028,ATV PROJECTS,XT,Q,16.59,16.64,15.35,16.30,16.35,15.90,263,103177,1693143.00,
500031,BAJAJ ELECT.,A ,Q,987.70,1002.85,978.15,983.15,984.00,987.60,492,3496,3456084.00,
500032,BAJAJHIND   ,A ,Q,33.02,33.20,32.08,32.41,32.41,32.90,4930,1457768,47383358.00,
500033,FORCE MOTR  ,B ,Q,4105.00,4164.90,4056.00,4079.10,4079.10,4092.40,3065,22706,93363430.00,
500034,BAJFINANCE  ,A ,Q,7098.65,7129.30,7031.15,7104.15,7104.15,7067.30,3005,23951,169848168.00,
