SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3141.05,3170.80,3131.25,3141.55,3142.80,3139.90,1072,4606,14523316.00,
500003,AEGIS LOGIS ,A ,Q,356.50,358.95,351.45,355.10,355.50,350.40,1283,21354,7576367.00,
500008,AMAR RAJA BA,A ,Q,569.35,579.10,569.00,573.00,573.00,570.80,1878,31059,17837010.00,
500009,A.SARABHAI  ,X ,Q,25.10,25.60,24.00,24.50,24.50,24.60,245,90327,2249682.00,
500010,HDFC        ,A ,Q,2619.90,2619.90,2570.00,2576.90,2576.90,2600.75,3634,31969,82642431.00,
500012,ANDHRA PETRO,X ,Q,60.75,60.75,59.10,59.60,59.50,59.85,429,32905,1964205.00,
500013,ANSAL INFRAS,T ,Q,9.40,9.48,9.02,9.02,9.02,9.49,119,99871,904895.00,
500014,UTIQUE      ,X ,Q,5.29,5.29,4.91,5.15,5.15,5.15,133,17571,89728.00,
500016,ARUNAHTEL   ,X ,Q,12.64,14.08,12.64,12.69,12.69,13.20,44,2560,33735.00,
500020,BOM DYEING  ,B ,Q,68.15,68.50,66.45,67.50,67.65,67.30,752,47801,3229050.00,
500023,ASIANHOTNR  ,B ,Q,77.40,77.40,72.25,72.25,72.25,72.00,7,950,70955.00,
500027,ATUL LTD.   ,A ,Q,7158.00,7300.00,7134.90,7145.75,7137.15,7158.25,563,1089,7854594.00,
500028,ATV PROJECTS,XT,Q,8.15,8.30,7.90,8.22,8.30,7.98,51,7072,56323.00,
500031,BAJAJ ELECT.,A ,Q,1110.05,1126.40,1110.05,1120.45,1121.60,1117.25,320,1653,1852106.00,
500032,BAJAJHIND   ,A ,Q,12.60,12.90,12.58,12.66,12.66,12.50,1862,1151951,14668289.00,
500033,FORCE MOTR  ,B ,Q,1268.65,1273.95,1235.05,1239.45,1237.00,1260.85,589,3072,3843336.00,
500034,BAJFINANCE  ,A ,Q,6260.00,6282.90,6201.00,6234.55,6234.55,6207.40,7594,50545,315545085.00,
500038,BALRAM.CHINI,A ,Q,365.00,368.00,357.10,360.05,360.25,362.20,1362,114297,41661532.00,
500039,BANCO PROD. ,B ,Q,224.00,234.00,223.60,228.20,228.20,232.30,1266,22888,5209284.00,
500040,CENTURY TEXT,A ,Q,617.05,622.25,604.50,607.25,606.55,614.75,751,6528,3994801.00,
500041,BANNARI AMAN,B ,Q,2761.00,2771.75,2736.25,2748.70,2746.00,2763.50,26,88,242010.00,
500042,BASF INDIA  ,A ,Q,2328.00,2390.25,2313.65,2329.80,2333.15,2326.80,543,1349,3164799.00,
500043,BATA INDIA  ,A ,Q,1418.20,1432.60,1418.10,1421.60,1422.35,1418.20,1429,10826,15424685.00,
500048,BEML LTD    ,A ,Q,1373.25,1381.85,1350.00,1355.65,1355.65,1366.75,380,1757,2388902.00,
500049,BHARAT ELECT,A ,Q,95.95,95.95,94.95,95.35,95.35,95.45,3829,463216,44166988.00,
500052,BHANSALI ENG,A ,Q,103.05,106.15,103.05,104.10,104.10,105.35,700,44144,4614615.00,
500058,BIHAR SPONGE,XT,Q,9.00,9.45,8.62,9.03,8.85,9.00,123,24668,218642.00,
500059,BINANI IND. ,T ,Q,12.01,12.01,12.01,12.01,12.01,11.44,18,1585,19035.00,
500060,BIRLACABLE  ,B ,Q,132.20,133.70,130.05,131.60,132.30,132.25,946,16360,2164436.00,
500067,BLUE STAR   ,A ,Q,1448.85,1467.65,1429.85,1459.50,1458.60,1421.85,657,2805,4060893.00,
500068,DISA INDIA  ,X ,Q,8000.00,8029.95,7989.00,8000.00,8000.00,8062.50,26,778,6220167.00,
500069,QUESTCAP    ,X ,Q,184.00,184.00,184.00,184.00,184.00,185.00,6,111,20424.00,
500074,BPL LTD.    ,B ,Q,62.40,62.40,60.40,60.80,60.75,60.45,132,10038,610880.00,
500078,OAL         ,B ,Q,367.00,371.05,351.90,355.25,351.90,367.50,80,538,192960.00,
500083,CENTURY EXT ,B ,Q,8.90,9.30,8.90,8.95,9.02,9.14,196,14512,131034.00,
500084,CESC LTD.   ,A ,Q,72.70,73.05,72.00,72.20,72.20,77.50,3036,281229,20383175.00,
500085,CHAMBAL FERT,A ,Q,279.95,280.65,272.05,274.30,273.80,277.35,1473,41370,11446347.00,
500086,EXIDE IND.  ,A ,Q,172.80,176.05,172.40,175.70,175.70,173.25,2078,283714,49304186.00,
500087,CIPLA LTD.  ,A ,Q,960.00,966.80,955.00,963.20,965.50,960.50,3506,48408,46465491.00,
500089,DIC INDIA   ,B ,Q,382.20,382.20,375.55,379.00,376.70,384.40,83,1408,534304.00,
500092,CRISIL LTD  ,A ,Q,3141.95,3233.00,3141.95,3218.90,3233.00,3200.90,227,622,1996600.00,
500093,CGPOWER     ,A ,Q,315.65,319.80,313.00,315.95,315.95,314.55,4570,262830,83098291.00,
500096,DABUR (I)   ,A ,Q,540.05,541.30,533.85,534.90,535.35,539.65,1187,21783,11701928.00,
500097,DALMIASUG   ,A ,Q,319.00,327.45,319.00,319.80,320.25,318.15,789,10998,3549678.00,
500101,ARVIND Ltd  ,A ,Q,81.05,81.85,79.30,79.95,79.60,81.45,519,33134,2661350.00,
500102,BALARPUR IND,Z ,Q,0.75,0.80,0.75,0.80,0.80,0.77,43,274744,218785.00,
500103,BHEL        ,A ,Q,69.45,69.75,68.20,68.40,68.40,68.95,4135,899360,62023501.00,
500104,HIND.PETRO  ,A ,Q,222.90,223.45,216.65,217.00,217.00,222.20,3298,119684,26256592.00,
500106,IFCI LTD    ,A ,Q,10.96,11.19,10.91,11.02,11.02,10.91,933,1060193,11712089.00,
500108,MAHA.TELE   ,B ,Q,20.00,20.50,19.90,20.20,20.20,20.00,1290,279439,5634436.00,
500109,MRPL        ,A ,Q,51.75,52.05,50.90,51.00,51.00,51.65,1651,159298,8172773.00,
500110,CHENNAI PET.,A ,Q,232.05,240.05,228.35,230.80,230.00,234.50,1840,55279,12912460.00,
500112,STATE BANK  ,A ,Q,526.75,527.60,517.40,520.95,520.95,520.80,7422,351252,183453782.00,
500113,STEEL AUTH. ,A ,Q,85.15,85.65,82.85,82.95,82.95,84.95,7530,1704946,142473692.00,
500114,TITAN       ,A ,Q,2395.05,2414.00,2378.00,2399.65,2399.65,2394.60,3951,23794,56888612.00,
500116,IDBI BANK L ,A ,Q,49.20,49.65,48.60,48.75,48.75,49.10,2879,359189,17612956.00,
500117,DCW LTD.    ,B ,Q,49.05,49.45,48.10,48.55,48.40,48.85,825,63106,3082639.00,
500119,DHAMPUR SUGA,A ,Q,208.60,217.20,208.60,214.30,214.45,212.55,581,9413,2025879.00,
500120,DIAMINES&CHM,X ,Q,399.50,402.00,395.00,396.30,395.55,396.40,89,3231,1281672.00,
500123,ELANTAS     ,B ,Q,4705.15,5102.00,4705.15,5000.40,4980.00,4807.05,689,7204,35676887.00,
500124,DR.REDDY'S  ,A ,Q,4529.95,4529.95,4442.60,4499.35,4489.10,4451.95,985,8419,37828955.00,
500125,E.I.D.PAR   ,A ,Q,500.85,512.95,496.85,498.90,506.00,500.50,761,7227,3636633.00,
500126,PGHL        ,A ,Q,4500.25,4698.00,4500.25,4662.75,4649.60,4555.10,329,739,3442408.00,
500128,ELEC.CASTING,B ,Q,33.70,34.65,33.40,33.70,33.85,33.30,1078,151862,5131127.00,
500133,ESAB INDIA  ,A ,Q,4097.00,4103.25,3931.10,3967.05,3948.00,4075.35,101,144,579372.00,
500135,EPL         ,A ,Q,162.95,163.60,159.75,160.35,160.05,163.10,1322,45079,7308795.00,
500136,ESTER INDUS.,B ,Q,92.00,96.50,91.80,95.05,95.05,93.10,318,9790,930955.00,
500142,FGP LTD.    ,X ,Q,6.00,6.01,6.00,6.01,6.01,6.40,4,62,372.00,
500143,P.H.CAPITAL ,X ,Q,74.00,74.00,70.00,71.65,73.30,72.45,15,718,51282.00,
500144,FINOL. CABLE,A ,Q,719.90,729.00,706.30,721.80,721.80,712.80,2702,62233,44659406.00,
500147,COCKERILL   ,X ,Q,1440.00,1490.00,1421.05,1450.00,1450.00,1444.25,34,154,222297.00,
500148,UFLEX LTD   ,A ,Q,438.00,441.80,426.00,428.55,427.60,440.05,1206,16163,6991558.00,
500150,FOSECO INDIA,B ,Q,2033.40,2060.00,2010.00,2020.00,2020.00,2040.70,65,231,468612.00,
500151,GOLDEN TOB  ,Z ,Q,56.95,56.95,55.00,55.90,55.90,57.55,11,188,10505.00,
500153,GANESH BENZO,B ,Q,160.80,167.40,160.75,165.15,165.15,159.75,1280,42380,6953354.00,
500159,METROGLOBL  ,X ,Q,79.75,85.70,79.50,80.05,80.00,80.25,45,827,66707.00,
500160,GTL LTD.    ,B ,Q,5.62,5.80,5.60,5.66,5.66,5.70,205,77554,440395.00,
500163,GODFREY PH  ,A ,Q,1732.05,1767.00,1716.10,1732.55,1727.15,1725.45,868,4401,7669455.00,
500164,GODREJ IND  ,A ,Q,421.20,422.05,418.35,419.45,420.00,420.30,423,3438,1445841.00,
500165,KANSAI NERO ,A ,Q,414.95,420.00,412.00,418.75,419.65,414.10,639,10204,4265563.00,
500166,GOODRICKE   ,X ,Q,194.40,194.40,188.00,188.25,188.00,188.95,59,2138,403246.00,
500168,GOODYEAR (I),B ,Q,1043.95,1043.95,1034.15,1040.45,1041.85,1041.85,71,419,435712.00,
500170,GTN INDUS   ,X ,Q,34.20,34.25,31.35,31.55,31.45,33.00,74,5500,173982.00,
500171,GHCL LTD    ,A ,Q,522.35,523.05,511.30,517.40,518.70,519.65,1172,14059,7254652.00,
500173,GFLLIMITED  ,B ,Q,62.80,62.80,60.20,60.75,60.75,60.70,67,3379,205495.00,
500179,HCL INFOSYS ,B ,Q,13.65,14.00,13.55,13.70,13.70,13.75,652,88928,1227099.00,
500180,HDFC BANK   ,A ,Q,1619.35,1619.35,1585.25,1588.45,1588.45,1603.35,9957,99482,158713627.00,
500182,HEROMOTOCO  ,A ,Q,2505.85,2505.90,2482.05,2485.75,2485.75,2495.90,1591,7985,19883287.00,
500183,HFCL        ,A ,Q,64.50,66.00,63.75,64.80,64.95,64.40,5333,937329,60552652.00,
500184,HSCL        ,A ,Q,84.25,86.60,83.80,84.40,84.40,85.00,1980,137939,11787079.00,
500185,HIND.CONSTN.,A ,Q,14.15,14.60,13.90,14.00,14.00,13.80,1994,1845480,26123085.00,
500186,HIND.OIL EXP,A ,Q,138.10,142.80,137.70,140.75,140.75,137.25,1369,27083,3788512.00,
500187,AGI         ,A ,Q,350.30,363.25,346.25,348.10,348.95,356.00,989,16198,5737068.00,
500188,HINDUS.ZI   ,A ,Q,317.00,320.80,315.65,319.75,319.75,315.65,873,10409,3314175.00,
500189,NXTDIGITAL  ,T ,Q,119.95,122.90,119.95,120.10,120.00,120.00,23,7505,900864.00,
500191,HMT LTD.    ,Z ,Q,28.80,28.80,27.00,27.20,27.00,28.35,25,4737,130106.00,
500192,PRAG BOSIMI ,XT,Q,1.94,2.03,1.90,1.98,1.98,1.94,18,9291,18005.00,
500193,HLVLTD      ,B ,Q,10.55,10.55,10.20,10.29,10.30,10.24,131,25561,265681.00,
500199,I.G.PETRO   ,B ,Q,416.60,426.65,413.95,422.20,424.85,420.35,307,2704,1135028.00,
500201,IND.GLYCOLS ,A ,Q,649.00,649.00,631.90,634.05,631.90,637.80,189,2985,1899496.00,
500206,MARGO FIN   ,X ,Q,34.85,34.85,30.80,32.90,32.90,32.20,12,4022,125357.00,
500207,INDO RAMA   ,B ,Q,45.65,47.25,44.95,45.25,44.95,45.60,198,7153,329919.00,
500209,INFOSYS LTD ,A ,Q,1555.05,1569.00,1546.70,1551.45,1551.45,1551.50,10112,327566,508587332.00,
500210,INGERSOLL   ,A ,Q,2134.05,2160.95,2125.75,2150.20,2150.20,2140.45,318,826,1770751.00,
500213,INTER.TRAVEL,X ,Q,200.70,208.50,193.00,195.35,194.25,199.20,90,3140,617588.00,
500214,ION EXCHANGE,A ,Q,3305.45,3360.25,3263.05,3352.20,3330.00,3288.95,1290,3448,11451102.00,
500215,AGRO TECH FO,B ,Q,901.60,904.30,887.05,888.55,887.05,896.40,58,93,83431.00,
500219,JAIN IRRIG  ,A ,Q,28.35,28.35,27.50,27.70,27.70,27.80,882,431707,12021568.00,
500220,JASCH INDUST,X ,Q,138.10,146.85,136.50,137.80,137.80,144.25,149,7786,1089194.00,
500223,JCT LTD     ,X ,Q,2.38,2.47,2.33,2.37,2.37,2.38,659,403480,959272.00,
500227,JINDAL POLYF,A ,Q,608.70,621.70,603.00,605.85,605.85,606.05,811,5352,3274713.00,
500228,JSWSL       ,A ,Q,713.10,713.10,677.35,685.10,685.00,701.25,2292,45710,31397758.00,
500231,UMANG DAIR  ,B ,Q,59.10,59.75,58.00,58.95,59.00,58.70,136,2774,162528.00,
500233,KAJARIA CER.,A ,Q,1046.40,1061.40,1041.10,1059.45,1051.70,1047.50,511,2270,2390952.00,
500234,KAKATIYA CEM,B ,Q,187.65,189.30,186.75,189.30,189.30,186.95,35,145,27226.00,
500235,KALYANI STEL,B ,Q,315.75,316.00,305.80,308.05,306.90,315.30,201,1540,479051.00,
500236,KANELIND    ,XT,Q,2.25,2.25,2.09,2.09,2.09,2.19,22,7075,15121.00,
500238,WHIRLPOOL   ,A ,Q,1283.20,1325.95,1271.80,1322.10,1318.85,1269.45,1284,10514,13804458.00,
500239,KG DENIM    ,X ,Q,29.90,29.90,26.10,26.55,27.45,27.75,30,2172,57229.00,
500240,KINETIC ENG.,X ,Q,96.25,99.80,94.50,95.75,96.00,96.25,132,5999,576618.00,
500241,KIRL.BROS.  ,B ,Q,354.00,366.95,354.00,360.00,362.00,356.95,649,8234,2983882.00,
500243,KIRL INDUS  ,B ,Q,2190.00,2248.95,2190.00,2201.90,2200.00,2204.05,495,5122,11330712.00,
500245,KIRL.FERROUS,A ,Q,417.95,423.35,403.65,420.70,420.70,415.30,1582,29557,12234182.00,
500246,ENVAIN ELECT,X ,Q,62.10,67.25,62.10,63.00,63.00,64.05,5,5,322.00,
500247,KOTAK MAH.BK,A ,Q,1709.00,1723.50,1694.70,1697.30,1698.80,1707.05,1700,14923,25484229.00,
500248,KRIFILIND   ,X ,Q,2.99,2.99,2.90,2.90,2.90,2.85,7,628,1847.00,
500249,KSB         ,A ,Q,1930.05,2016.70,1863.00,1884.75,1875.00,1851.10,2987,14935,29116745.00,
500250,L.G.BALKRISH,A ,Q,674.00,674.50,650.25,652.80,652.90,674.60,992,8418,5573891.00,
500251,TRENT LTD.  ,A ,Q,1328.35,1341.05,1299.70,1305.10,1305.10,1328.35,2399,17429,22909121.00,
500252,LAXMIMACH   ,A ,Q,10877.80,10950.00,10500.00,10684.10,10500.00,10847.75,284,396,4276231.00,
500253,LIC HOUS.FIN,A ,Q,353.95,356.00,348.40,350.55,350.55,352.60,2372,109337,38391393.00,
500257,LUPIN LTD.  ,A ,Q,655.05,665.15,651.40,659.25,657.85,658.50,1712,22239,14633847.00,
500259,LYKA LABS   ,B ,Q,119.50,121.00,118.50,118.75,118.50,119.90,165,6474,777253.00,
500260,RAMCOCEM    ,A ,Q,724.05,737.10,717.40,720.50,719.00,723.50,724,8002,5802038.00,
500262,HYBRIDFIN   ,T ,Q,10.48,11.00,10.46,11.00,11.00,11.00,8,3398,35601.00,
500264,MAFATLAL IND,X ,Q,48.75,48.75,45.50,45.85,46.50,45.65,122,14296,665760.00,
500265,MAH.SEAMLESS,A ,Q,310.40,315.00,310.00,312.25,313.70,310.35,430,4616,1442614.00,
500266,MAH.SCOOTER ,A ,Q,4554.10,4592.45,4369.20,4504.65,4497.20,4501.65,116,499,2235902.00,
500267,MAJESTIC AUT,X ,Q,150.20,158.00,137.20,145.80,145.80,159.55,333,19599,2862375.00,
500268,MANALI PETRO,A ,Q,67.10,68.25,66.50,67.40,67.45,68.35,1259,47906,3233348.00,
500270,BARODA RAYON,XT,Q,240.00,245.85,236.50,239.75,240.00,236.45,258,4411,1058361.00,
