SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1810.00,1815.60,1772.85,1788.75,1793.40,1809.80,891,5557,9964893.00,
500003,AEGIS LOGIS ,A ,Q,350.95,356.95,343.30,344.65,344.65,349.15,1256,37088,12939972.00,
500008,AMAR RAJA BA,A ,Q,751.30,754.80,745.00,745.80,745.80,751.30,5062,72454,54297722.00,
500009,A.SARABHAI  ,X ,Q,34.80,35.40,33.70,34.45,34.45,34.80,2243,414347,14179964.00,
500010,HDFC        ,A ,Q,2513.95,2513.95,2477.65,2500.15,2500.15,2494.90,2565,31874,79492579.00,
500012,ANDHRA PETRO,X ,Q,115.50,121.10,115.00,120.85,120.85,110.10,5738,1243760,147252657.00,
500013,ANSAL INFRAS,T ,Q,8.25,8.30,7.80,8.16,8.20,8.02,132,29903,243043.00,
500014,UTIQUE      ,X ,Q,3.62,3.62,3.62,3.62,3.62,3.69,25,4557,16496.00,
500016,ARUNAHTEL   ,XT,Q,14.34,14.34,14.34,14.34,14.34,14.06,5,812,11644.00,
500020,BOM DYEING  ,A ,Q,89.50,90.00,87.10,87.75,87.75,91.20,3176,446748,39569967.00,
500023,ASIANHOTNR  ,B ,Q,90.00,90.00,88.60,89.10,90.00,89.35,131,3833,342307.00,
500027,ATUL LTD.   ,A ,Q,8941.00,9021.55,8847.15,8889.20,8868.00,8940.80,504,1133,10102018.00,
500028,ATV PROJECTS,XT,Q,8.45,8.46,8.45,8.46,8.46,8.06,78,43712,369801.00,
500031,BAJAJ ELECT.,A ,Q,1042.95,1043.45,1022.65,1028.70,1033.25,1035.00,1183,5973,6166523.00,
500032,BAJAJHIND   ,A ,Q,19.49,19.49,19.49,19.49,19.49,18.57,1249,2229027,43443736.00,
500033,FORCE MOTR  ,A ,Q,1263.00,1263.00,1227.40,1235.80,1237.00,1229.45,1159,14498,17934206.00,
500034,BAJFINANCE  ,A ,Q,6055.00,6134.00,6005.00,6052.85,6052.85,6035.25,7240,68005,413301254.00,
500038,BALRAM.CHINI,A ,Q,365.00,370.00,359.05,364.65,364.65,361.25,2710,119718,43602857.00,
