SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,8080.75,8132.05,7965.00,8082.15,8066.00,8081.95,6423,25190,202810732.00,
500003,AEGIS LOGIS ,A ,Q,609.85,610.00,586.70,593.30,593.30,599.25,1578,32411,19407209.00,
500008,ARE&M       ,A ,Q,1103.95,1139.00,1096.45,1122.90,1122.90,1090.85,5042,101993,113797888.00,
500009,A.SARABHAI  ,X ,Q,44.72,46.24,44.72,45.11,45.11,45.22,260,40095,1819153.00,
500012,ANDHRA PETRO,X ,Q,91.21,91.99,89.30,90.38,90.10,90.30,354,67724,6155819.00,
500014,UTIQUE      ,X ,Q,9.85,10.10,9.73,9.90,9.93,9.71,289,60191,598991.00,
500016,ARUNAHTEL   ,XT,Q,11.11,11.24,10.42,10.50,10.50,10.89,118,28152,299226.00,
500020,BOM DYEING  ,A ,Q,167.25,189.10,167.25,185.05,185.05,166.55,7270,693064,127116563.00,
500023,ASIANHOTNR  ,T ,Q,142.15,142.15,138.15,138.15,138.15,135.40,2,125,17368.00,
500027,ATUL LTD.   ,A ,Q,5956.15,5972.00,5871.00,5878.90,5880.00,5939.95,620,1285,7582890.00,
500028,ATV PROJECTS,X ,Q,23.91,23.91,23.22,23.91,23.91,22.78,240,130619,3105373.00,
500031,BAJAJ ELECT.,A ,Q,930.20,945.05,924.05,932.50,934.95,952.05,841,8245,7712913.00,
500032,BAJAJHIND   ,A ,Q,32.70,32.94,32.12,32.33,32.33,32.53,2256,697930,22647242.00,
500033,FORCE MOTR  ,A ,Q,9249.95,9360.00,9109.95,9158.70,9145.00,9211.50,1253,3688,34015535.00,
500034,BAJFINANCE  ,A ,Q,6723.95,6730.00,6646.35,6680.75,6680.75,6676.95,11056,66610,444533825.00,
500038,BALRAM.CHINI,A ,Q,377.00,381.50,376.75,376.95,377.05,378.35,869,15931,6030539.00,
500039,BANCO PROD. ,B ,Q,587.00,595.10,585.30,589.10,589.55,583.20,751,6129,3612308.00,
500040,CENTURY TEXT,A ,Q,2009.70,2123.00,2009.70,2047.55,2047.15,1995.40,5476,33315,69119059.00,
500041,BANNARI AMAN,B ,Q,2563.25,2563.25,2450.00,2490.10,2490.10,2477.80,10,10,24975.00,
