SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2902.55,2960.65,2755.90,2793.50,2794.90,2826.55,2777,14434,41307393.00,
500003,AEGIS LOGIS ,A ,Q,384.70,384.70,353.15,359.00,359.00,381.75,3366,87605,32232512.00,
500008,AMAR RAJA BA,A ,Q,568.05,599.75,568.05,593.65,593.65,567.25,10368,163883,96947040.00,
500009,A.SARABHAI  ,X ,Q,24.15,24.60,23.80,23.95,23.95,24.20,243,44578,1077674.00,
500010,HDFC        ,A ,Q,2631.50,2726.15,2622.00,2662.00,2662.00,2624.10,7861,114419,305459182.00,
500012,ANDHRA PETRO,X ,Q,71.80,73.00,70.00,70.85,70.85,71.80,441,69758,5011117.00,
500013,ANSAL INFRAS,T ,Q,13.28,13.28,12.30,13.20,13.28,12.65,181,232598,3081302.00,
500014,UTIQUE      ,X ,Q,5.65,5.75,5.36,5.45,5.70,5.56,214,90097,487466.00,
500016,ARUNAHTEL   ,X ,Q,13.30,13.60,12.27,13.00,13.00,13.00,23,3199,42124.00,
500020,BOM DYEING  ,B ,Q,73.65,74.75,70.20,71.15,71.15,73.15,1576,102795,7489221.00,
500023,ASIANHOTNR  ,B ,Q,76.10,81.40,75.80,77.85,79.00,76.90,155,22063,1720805.00,
500027,ATUL LTD.   ,A ,Q,7161.30,7313.45,7137.65,7164.85,7160.00,7129.25,851,1454,10509970.00,
500028,ATV PROJECTS,XT,Q,9.47,9.64,8.90,9.46,9.46,9.28,37,4646,42606.00,
500031,BAJAJ ELECT.,A ,Q,1079.55,1161.30,1079.50,1149.75,1149.85,1074.30,1179,5155,5844230.00,
500032,BAJAJHIND   ,A ,Q,15.10,15.35,14.21,14.36,14.36,14.95,4104,1668038,24832337.00,
500033,FORCE MOTR  ,B ,Q,1453.55,1474.50,1384.40,1412.50,1418.00,1446.20,971,3814,5494139.00,
500034,BAJFINANCE  ,A ,Q,5950.00,5981.50,5720.00,5817.45,5817.45,5885.60,6945,38381,225644939.00,
500038,BALRAM.CHINI,A ,Q,377.15,382.55,363.75,367.50,369.50,377.70,2495,79928,30088207.00,
500039,BANCO PROD. ,B ,Q,204.75,207.00,199.15,201.35,201.35,200.50,487,7561,1541150.00,
500040,CENTURY TEXT,A ,Q,696.05,712.90,680.10,690.40,689.80,702.95,2018,15220,10610272.00,
500041,BANNARI AMAN,B ,Q,2756.25,2847.00,2745.05,2790.95,2833.10,2759.00,57,78,218255.00,
500042,BASF INDIA  ,A ,Q,2435.05,2497.25,2363.05,2441.15,2446.30,2436.20,1037,2797,6773496.00,
500043,BATA INDIA  ,A ,Q,1548.95,1548.95,1483.00,1500.65,1503.40,1529.00,1046,7119,10810283.00,
500048,BEML LTD    ,A ,Q,1539.40,1579.75,1378.90,1395.60,1395.60,1539.40,4586,20165,29515289.00,
500049,BHARAT ELECT,A ,Q,96.50,97.10,89.05,90.90,90.90,94.95,20453,2379652,221994356.00,
500052,BHANSALI ENG,A ,Q,108.10,109.30,104.45,105.10,105.00,107.25,1034,45317,4864872.00,
500058,BIHAR SPONGE,XT,Q,10.80,11.07,10.12,10.22,10.32,10.61,123,29540,307868.00,
