SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
526987,URJA GLOBAL,T ,Q,75.35,75.35,72.35,75.35,75.35,71.80,122,30354,2284629.00,
533022,20 MICRONS  ,B ,Q,48.00,49.00,45.55,46.30,46.30,48.75,382,35147,1661629.00,
526921,21ST CEN.MGM,T ,Q,29.00,29.90,27.50,27.55,27.55,28.80,61,11453,328181.00,
532628,3I INFOTECH ,B ,Q,83.50,84.50,81.00,81.35,81.35,82.30,2729,330403,27364349.00,
523395,3M INDIA LTD,B ,Q,1850.00,1870.00,1806.50,1846.40,1827.00,1825.00,32,2052,3774785.00,
530499,A.K.CAPITAL ,B ,Q,256.40,265.80,253.00,259.05,259.00,250.25,63,2192,565345.00,
500009,A.SARABHAI  ,B ,Q,12.64,12.85,12.25,12.27,12.27,12.42,135,43321,542233.00,
530027,AADI INDUS L,T ,Q,27.30,28.35,27.30,27.30,27.30,27.20,3,176,4805.00,
524412,AAREY DRUGS ,B ,Q,43.40,43.40,41.05,41.90,41.90,41.90,472,58186,2441878.00,
524348,AARTI DRUGS ,B ,Q,102.80,102.80,95.00,95.75,95.75,101.55,393,25166,2459730.00,
524208,AARTI INDUST,B ,Q,47.90,47.95,46.15,46.40,46.40,47.65,245,16112,761593.00,
514274,AARVEE DENIM,B ,Q,62.60,63.35,60.05,61.70,61.50,63.75,20,950,59107.00,
523204,ABAN OFFSHO ,A ,Q,1198.50,1224.90,1171.50,1177.80,1177.80,1199.35,27511,712643,854448411.00,
500002,ABB LTD.    ,A ,Q,809.00,812.00,786.20,793.20,793.20,809.60,1605,47596,38088839.00,
500488,ABBOTT (I)  ,B ,Q,771.15,779.00,768.00,771.75,771.75,778.15,78,1707,1320316.00,
520123,ABC INDIA   ,TS,Q,54.80,55.00,53.40,53.50,53.50,53.20,8,1210,65899.00,
532937,ABC PAPER   ,B ,Q,73.00,75.35,72.00,72.25,72.50,73.95,76,4247,309440.00,
500057,ABCIL       ,B ,Q,77.85,77.85,75.60,75.90,76.05,77.10,153,13240,1013879.00,
520155,ABG INFRALOG,B ,Q,194.00,194.00,179.70,181.70,181.70,184.00,156,9804,1810551.00,
532682,ABG SHIPYARD,B ,Q,340.00,346.00,326.30,329.80,329.80,336.40,8592,586687,198272609.00,
532831,ABHI CORP LT,T ,Q,17.95,18.00,16.75,16.95,17.25,17.60,68,19606,338142.00,
532057,ABHINAV CAP ,B ,Q,49.75,52.15,49.75,52.15,52.15,52.20,2,4000,203800.00,
521064,ABHISHEK IND,B ,Q,15.70,16.35,15.25,15.35,15.35,15.95,667,268347,4246930.00,
526955,ABL BIO-TECH,T ,Q,27.25,28.25,26.60,26.80,26.60,27.95,37,17201,464688.00,
531161,ABM KNOWLEDG,T ,Q,49.45,49.45,47.50,47.70,47.50,47.30,15,826,40188.00,
532974,ABML        ,TS,Q,52.20,54.45,52.20,52.85,52.85,53.60,24,3544,188728.00,
500410,ACC LTD     ,A ,Q,890.00,890.00,849.00,856.75,856.75,882.35,4162,147893,129220573.00,
532774,ACCEL FRONTL,T ,Q,48.00,48.10,47.55,47.65,47.60,48.50,33,4124,196982.00,
517494,ACCEL TRANS ,B ,Q,13.05,15.01,13.05,13.66,13.65,13.70,65,8272,120042.00,
531897,ACCENT TECH ,S ,Q,233.00,233.85,222.45,222.55,222.55,234.15,276,36266,8209537.00,
530513,ACCURATE TRA,B ,Q,72.50,75.00,72.50,74.00,75.00,74.10,16,3335,245223.00,
530093,ACE INDIA LT,B ,Q,7.25,7.25,6.60,7.00,7.05,6.75,14,1644,11273.00,
531525,ACE SOFTWARE,S ,Q,14.69,14.69,14.69,14.69,14.69,14.00,1,1,14.00,
517356,ACI INFOCOM ,B ,Q,16.48,16.48,16.00,16.48,16.48,15.70,15,4244,69917.00,
532799,ACKRUTI     ,A ,Q,506.80,506.80,491.10,492.40,492.40,503.15,630,119818,59549387.00,
513149,ACROW INDIA ,B ,Q,170.00,170.00,154.00,155.10,155.10,167.10,46,4761,780039.00,
524091,ACRYCIL LTD.,B ,Q,126.50,127.00,122.15,123.25,122.15,127.10,74,4885,607163.00,
532762,ACTION CONST,B ,Q,39.60,40.95,38.70,39.00,39.25,40.45,423,70656,2824719.00,
511706,ACTION FIN. ,B ,Q,19.60,20.00,19.15,19.40,19.15,20.00,22,32714,652975.00,
512599,ADANI ENTER ,A ,Q,486.00,487.95,473.00,478.95,478.95,485.90,1165,48650,23332177.00,
533096,ADANI POWER ,B ,Q,105.00,106.40,104.25,104.95,104.95,104.40,10684,3509128,369933702.00,
526711,ADARSH PLANT,B ,Q,11.50,13.20,11.11,12.19,12.20,12.29,25,2981,35034.00,
507852,ADDI IND.   ,TS,Q,5.00,5.40,5.00,5.30,5.30,5.15,6,3457,17449.00,
530901,ADESHWAR COT,B ,Q,15.00,15.05,14.90,15.05,15.05,14.35,23,8820,132604.00,
519183,ADF FOODS LT,S ,Q,65.95,65.95,62.00,62.50,62.00,63.50,75,10550,666861.00,
532727,ADHUNIK MET ,B ,Q,115.70,115.70,112.80,113.35,113.35,114.80,1158,62981,7173484.00,
500303,ADI BIR NUVO,A ,Q,875.00,875.00,850.20,853.50,853.50,859.30,1022,26766,23097441.00,
590088,ADINATH BIO ,T ,Q,3.80,3.97,3.80,3.90,3.90,3.86,45,35901,140913.00,
522150,ADITYA FORGE,T ,Q,8.79,8.82,8.02,8.82,8.82,8.40,21,15500,135481.00,
513513,ADITYA ISPAT,B ,Q,8.20,8.47,8.02,8.25,8.25,8.46,19,4665,38716.00,
511359,AD-MANUM FIN,B ,Q,25.25,25.25,25.25,25.25,25.25,26.35,1,100,2525.00,
