SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3973.30,4086.45,3973.30,4010.00,4013.70,3957.95,812,3167,12778510.00,
500003,AEGIS LOGIS ,A ,Q,290.20,301.55,289.40,299.50,299.50,287.10,2746,53759,16056816.00,
500008,ARE&M       ,A ,Q,618.75,623.50,611.75,621.35,621.35,604.85,5422,58655,36344211.00,
500009,A.SARABHAI  ,XT,Q,38.35,39.81,38.35,39.81,39.81,39.03,213,256473,10051755.00,
500012,ANDHRA PETRO,X ,Q,75.65,80.47,75.65,78.74,78.95,75.47,583,64045,5066504.00,
500014,UTIQUE      ,X ,Q,6.11,6.38,5.90,6.11,6.12,6.22,180,80881,494672.00,
500016,ARUNAHTEL   ,X ,Q,15.28,16.14,14.00,15.89,16.14,15.15,150,28420,439672.00,
500020,BOM DYEING  ,A ,Q,148.75,153.95,148.75,149.65,149.65,147.75,3253,267883,40435903.00,
500023,ASIANHOTNR  ,B ,Q,141.50,153.80,141.50,151.55,151.55,148.10,55,575,85617.00,
500027,ATUL LTD.   ,A ,Q,6289.95,6310.45,6140.00,6242.65,6250.00,6240.25,1010,2653,16523405.00,
500028,ATV PROJECTS,XT,Q,13.68,13.68,13.20,13.20,13.20,13.42,21,4516,61075.00,
500031,BAJAJ ELECT.,A ,Q,1012.05,1048.95,1012.05,1043.80,1039.75,1011.80,336,1804,1861156.00,
500032,BAJAJHIND   ,A ,Q,26.01,26.40,25.22,25.78,25.78,25.38,6705,3252077,83834097.00,
500033,FORCE MOTR  ,B ,Q,3498.00,3595.25,3465.00,3530.05,3530.05,3443.70,2869,20825,73602996.00,
500034,BAJFINANCE  ,A ,Q,7500.00,7548.95,7421.00,7506.20,7506.20,7421.15,6779,39715,297860126.00,
500038,BALRAM.CHINI,A ,Q,408.20,416.20,402.45,413.40,413.30,403.40,1281,39984,16337783.00,
500039,BANCO PROD. ,B ,Q,459.95,462.00,449.10,455.50,456.30,443.50,896,10323,4702187.00,
500040,CENTURY TEXT,A ,Q,1087.00,1101.95,1083.55,1097.70,1094.10,1082.00,524,7433,8143969.00,
