SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,5898.55,5898.55,5690.20,5714.75,5697.05,5826.05,1283,7326,42348097.00,
500003,AEGIS LOGIS ,A ,Q,411.45,411.45,393.60,399.30,399.30,403.85,2666,60909,24428205.00,
500008,ARE&M       ,A ,Q,884.05,887.80,837.95,841.95,840.40,884.20,7431,87179,74360361.00,
500009,A.SARABHAI  ,X ,Q,47.20,52.20,45.60,46.37,46.37,47.65,1044,358714,17203558.00,
500012,ANDHRA PETRO,X ,Q,86.32,86.95,82.60,83.28,83.28,86.32,668,127032,10772283.00,
500014,UTIQUE      ,X ,Q,8.02,8.02,7.53,7.88,7.87,7.95,295,92568,723051.00,
500016,ARUNAHTEL   ,XT,Q,16.50,16.75,15.46,15.81,15.99,16.17,70,18510,297977.00,
500020,BOM DYEING  ,A ,Q,167.00,167.00,157.15,158.80,158.80,164.70,1790,119834,19255652.00,
500023,ASIANHOTNR  ,T ,Q,120.00,120.00,117.00,117.05,117.05,123.15,24,1225,143682.00,
500027,ATUL LTD.   ,A ,Q,6089.65,6089.65,5977.75,6059.00,6054.00,6019.25,704,2078,12528248.00,
500028,ATV PROJECTS,XT,Q,17.15,18.80,17.15,17.15,17.15,18.05,140,21576,372491.00,
500031,BAJAJ ELECT.,A ,Q,980.50,987.10,943.00,953.30,972.00,983.75,604,4988,4833402.00,
500032,BAJAJHIND   ,A ,Q,31.11,31.65,30.05,30.70,30.70,31.22,6926,2939378,90717139.00,
500033,FORCE MOTR  ,A ,Q,6746.95,6768.30,6423.55,6459.15,6459.15,6757.10,3113,11203,73476039.00,
500034,BAJFINANCE  ,A ,Q,6412.00,6483.25,6343.20,6434.10,6434.10,6456.20,7331,44397,285425629.00,
500038,BALRAM.CHINI,A ,Q,379.05,379.05,360.60,363.90,363.90,374.20,1645,48665,17771880.00,
500039,BANCO PROD. ,B ,Q,613.35,627.00,577.15,580.95,580.95,614.15,3495,60105,35699834.00,
500040,CENTURY TEXT,A ,Q,1468.10,1478.25,1416.60,1432.75,1426.80,1466.75,762,6727,9707869.00,
500041,BANNARI AMAN,B ,Q,2506.10,2506.10,2415.00,2431.55,2457.00,2509.05,76,328,803997.00,
500042,BASF INDIA  ,A ,Q,3196.60,3273.05,3160.75,3252.30,3235.40,3226.25,570,1919,6170265.00,
500043,BATA INDIA  ,A ,Q,1459.95,1460.00,1419.10,1427.60,1420.00,1445.95,1248,14874,21483082.00,
500048,BEML LTD    ,A ,Q,3181.05,3189.95,3035.05,3088.50,3088.50,3200.20,3792,25032,77268938.00,
