SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4766.00,4836.50,4684.90,4745.45,4727.80,4742.00,1172,5884,28100618.00,
500003,AEGIS LOGIS ,A ,Q,378.05,379.50,373.15,377.85,377.85,375.65,1703,51875,19522528.00,
500008,ARE&M       ,A ,Q,770.80,771.15,749.45,752.00,752.00,763.45,2091,29561,22358767.00,
500009,A.SARABHAI  ,XT,Q,40.77,40.82,40.77,40.81,40.81,41.60,128,113646,4637121.00,
500012,ANDHRA PETRO,X ,Q,82.60,83.50,81.00,81.45,81.45,82.15,728,173430,14269516.00,
500013,ANSAL INFRAS,Z ,Q,12.29,12.29,12.29,12.29,12.29,11.71,5,4912,60368.00,
500014,UTIQUE      ,X ,Q,6.55,6.76,6.32,6.50,6.55,6.40,165,55436,360811.00,
500016,ARUNAHTEL   ,X ,Q,17.00,17.00,16.30,16.34,16.35,16.98,79,22387,371970.00,
500020,BOM DYEING  ,A ,Q,156.65,161.50,154.55,156.35,156.35,156.20,3577,248189,39086610.00,
500023,ASIANHOTNR  ,T ,Q,225.20,225.20,220.00,223.40,220.00,227.20,6,223,49858.00,
500027,ATUL LTD.   ,A ,Q,6910.00,6920.00,6705.70,6751.30,6855.00,6871.75,481,1731,11752848.00,
500028,ATV PROJECTS,XT,Q,15.09,15.09,14.80,14.80,14.80,14.80,44,17226,258427.00,
500031,BAJAJ ELECT.,A ,Q,1027.95,1034.15,1012.50,1016.40,1015.95,1020.15,329,2091,2140045.00,
500032,BAJAJHIND   ,A ,Q,26.71,28.37,26.55,26.92,26.92,29.15,20727,10785297,295594696.00,
500033,FORCE MOTR  ,B ,Q,3965.00,3965.00,3765.00,3808.25,3808.25,3881.00,2741,22904,88423695.00,
500034,BAJFINANCE  ,A ,Q,7395.00,7397.95,7275.00,7306.85,7306.85,7394.30,10115,54962,401918137.00,
500038,BALRAM.CHINI,A ,Q,399.05,410.15,384.10,392.65,392.65,408.40,9395,431133,172192551.00,
500039,BANCO PROD. ,B ,Q,564.95,564.95,548.25,550.65,550.65,561.15,1479,42459,23671184.00,
500040,CENTURY TEXT,A ,Q,1339.90,1363.05,1291.25,1304.75,1302.35,1331.25,1068,11233,14911294.00,
500041,BANNARI AMAN,B ,Q,2482.00,2517.95,2482.00,2498.15,2500.00,2502.30,96,516,1289945.00,
500042,BASF INDIA  ,A ,Q,3014.95,3041.25,2991.40,3004.65,2991.40,3007.35,480,1368,4117601.00,
500043,BATA INDIA  ,A ,Q,1644.05,1671.05,1630.00,1664.95,1647.05,1658.75,720,4307,7109702.00,
500048,BEML LTD    ,A ,Q,2471.40,2488.85,2424.80,2455.90,2454.00,2470.95,506,3254,7989674.00,
500049,BHARAT ELECT,A ,Q,161.85,162.30,157.35,158.70,158.70,160.30,9137,1017906,162315405.00,
500052,BHANSALI ENG,B ,Q,96.62,98.40,93.50,94.54,94.54,95.97,2344,125211,12062538.00,
500058,BIHAR SPONGE,XT,Q,10.35,10.55,10.01,10.15,10.15,10.29,145,42553,435126.00,
500059,BINANI IND. ,T ,Q,15.85,16.20,15.80,15.80,15.80,16.06,9,1860,29990.00,
500060,BIRLACABLE  ,B ,Q,264.70,268.00,263.00,267.05,267.05,262.50,984,27002,7193104.00,
500067,BLUE STAR   ,A ,Q,1012.00,1012.75,997.35,1004.75,1000.55,1011.55,453,4164,4180222.00,
500068,DISA INDIA  ,B ,Q,14399.00,14599.00,14399.00,14414.00,14425.00,14399.60,27,65,942023.00,
500069,QUESTCAP    ,X ,Q,281.05,291.90,280.00,287.80,289.95,285.00,20,594,170590.00,
500074,BPL LTD.    ,T ,Q,81.10,81.50,81.10,81.25,81.25,81.90,79,15588,1266381.00,
500078,OAL         ,B ,Q,345.05,355.40,345.05,347.75,346.00,348.00,60,413,144712.00,
500083,CENTURY EXT ,T ,Q,17.70,18.30,17.50,18.00,18.00,17.70,363,89651,1609043.00,
500084,CESC LTD.   ,A ,Q,122.99,122.99,118.25,119.99,119.99,122.01,5659,804741,96840493.00,
500085,CHAMBAL FERT,A ,Q,349.20,351.20,338.45,341.75,341.75,349.15,1864,94153,32440039.00,
500086,EXIDE IND.  ,A ,Q,297.95,298.25,287.45,289.85,289.85,294.80,3006,159019,46359962.00,
500087,CIPLA LTD.  ,A ,Q,1222.95,1230.90,1204.50,1219.35,1218.85,1222.90,3128,35803,43611784.00,
500089,DIC INDIA   ,B ,Q,509.00,509.00,490.95,495.80,500.00,511.90,250,979,488465.00,
500092,CRISIL LTD  ,A ,Q,4257.20,4263.40,4224.00,4237.75,4224.00,4253.95,318,1544,6556348.00,
500093,CGPOWER     ,A ,Q,463.10,463.10,446.95,454.80,459.50,456.10,2167,57459,25981102.00,
500096,DABUR (I)   ,A ,Q,549.55,556.20,545.85,547.55,548.00,545.70,2305,40050,22016743.00,
500097,DALMIASUG   ,B ,Q,405.00,412.35,390.55,392.40,392.40,408.60,3902,89853,35951190.00,
500101,ARVIND Ltd  ,A ,Q,229.10,231.20,221.55,225.10,225.10,227.80,2121,120496,27327403.00,
500103,BHEL        ,A ,Q,184.90,184.90,173.40,176.75,176.75,183.20,16550,2282668,406083860.00,
500104,HIND.PETRO  ,A ,Q,384.00,387.00,373.40,377.45,377.45,383.05,3330,284679,108487115.00,
500106,IFCI LTD    ,A ,Q,27.56,28.00,26.90,27.15,27.15,27.44,5045,3969917,108909235.00,
500108,MAHA.TELE   ,A ,Q,30.85,31.22,29.99,30.44,30.41,30.95,2053,683021,20856665.00,
500109,MRPL        ,A ,Q,130.05,131.55,125.90,128.05,128.05,129.95,4101,378890,48899577.00,
500110,CHENNAI PET.,A ,Q,690.60,704.00,672.30,679.95,679.95,681.70,2436,67662,46566825.00,
500112,STATE BANK  ,A ,Q,610.90,616.60,605.30,614.00,614.00,611.85,33559,1453429,887604712.00,
500113,STEEL AUTH. ,A ,Q,99.08,100.30,96.36,98.12,98.12,98.88,5719,1574808,155527973.00,
500114,TITAN       ,A ,Q,3578.50,3646.75,3573.90,3634.70,3634.70,3585.65,10244,61918,224192818.00,
500116,IDBI BANK L ,A ,Q,67.63,67.63,65.73,66.01,66.01,67.12,5611,1427399,94922399.00,
500117,DCW LTD.    ,A ,Q,56.01,57.41,54.70,54.87,54.87,55.93,2041,326785,18243698.00,
500119,DHAMPUR SUGA,A ,Q,247.65,249.35,238.50,240.25,240.25,251.70,2230,83463,20282768.00,
500120,DIAMINES&CHM,B ,Q,514.45,517.00,501.20,506.05,506.05,514.20,516,4324,2196853.00,
500123,ELANTAS     ,B ,Q,7850.00,7860.00,7800.05,7852.40,7860.00,7850.05,73,277,2170549.00,
500124,DR.REDDY'S  ,A ,Q,5780.15,5781.60,5712.00,5763.50,5763.50,5784.05,1084,6492,37342211.00,
500125,E.I.D.PAR   ,A ,Q,519.00,545.50,517.05,531.90,532.75,531.40,4569,152037,80905502.00,
500126,PGHL        ,A ,Q,5013.35,5034.80,4937.50,4961.05,5007.00,5005.40,371,934,4649677.00,
500128,ELEC.CASTING,A ,Q,109.00,111.00,107.90,110.40,111.00,108.85,2151,196206,21419071.00,
500133,ESAB INDIA  ,A ,Q,5875.90,5882.00,5761.60,5791.45,5765.00,5883.55,269,627,3654611.00,
500135,EPL         ,A ,Q,202.70,202.70,196.55,198.20,197.35,201.50,842,32811,6522013.00,
500136,ESTER INDUS.,B ,Q,91.29,93.75,89.45,91.22,91.04,89.93,722,39707,3654733.00,
500142,FGP LTD.    ,X ,Q,6.39,6.39,5.98,6.02,6.02,6.08,31,1604,9850.00,
500143,P.H.CAPITAL ,X ,Q,94.00,99.00,92.00,96.26,96.99,94.48,42,2851,273172.00,
500144,FINOL. CABLE,A ,Q,1058.95,1059.40,1027.05,1031.75,1031.75,1045.05,1610,23921,24793263.00,
500147,COCKERILL   ,B ,Q,3026.25,3150.35,2975.00,3099.55,3099.55,2995.00,397,4041,12361473.00,
500148,UFLEX LTD   ,A ,Q,470.00,477.60,465.25,471.60,474.20,471.20,756,12604,5953050.00,
500150,FOSECO INDIA,B ,Q,3643.95,3643.95,3482.85,3501.65,3500.00,3588.25,86,293,1038089.00,
500151,GOLDEN TOB  ,Z ,Q,51.24,53.79,50.50,50.50,50.50,51.24,16,2400,124490.00,
