SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
533022,20 MICRONS  ,B ,Q,60.70,60.70,57.75,58.45,57.75,58.00,479,134306,7887426.00,
526921,21ST CEN.MGM,B ,Q,7.36,7.79,7.36,7.57,7.65,7.76,8,1375,10342.00,
532628,3I INFOTECH ,B ,Q,18.10,18.20,17.20,17.55,17.55,17.90,1344,420108,7406655.00,
523395,3M INDIA LTD,B ,Q,3630.00,3700.00,3605.00,3605.00,3605.00,3611.75,12,41,148647.00,
512161,8KMILES     ,T ,Q,44.25,44.50,44.25,44.50,44.50,46.55,2,10,444.00,
530499,A.K.CAPITAL ,B ,Q,190.00,190.00,185.15,187.70,190.00,189.50,11,101,18985.00,
500009,A.SARABHAI  ,T ,Q,4.07,4.15,4.07,4.10,4.15,4.09,6,575,2359.00,
531190,A.V.COTTEX  ,B ,Q,20.80,20.80,20.80,20.80,20.80,20.70,1,50,1040.00,
533292,A2ZMES      ,B ,Q,127.40,128.15,116.55,117.70,117.70,125.75,1727,103711,12583291.00,
530027,AADI INDUS L,T ,Q,12.59,12.65,11.45,12.65,12.65,12.05,452,312466,3890980.00,
533412,AANJANEYA   ,B ,Q,446.80,455.00,440.00,442.60,442.60,445.10,325,3855,1725238.00,
524412,AAREY DRUGS ,B ,Q,18.90,18.90,18.05,18.10,18.05,18.30,27,1126,20497.00,
524348,AARTI DRUGS ,B ,Q,79.75,79.90,78.55,78.60,78.55,78.75,55,1923,152012.00,
524208,AARTI INDUST,B ,Q,49.50,49.50,47.70,47.90,48.00,48.95,78,11003,533242.00,
514274,AARVEE DENIM,B ,Q,34.95,34.95,31.20,32.65,31.20,33.55,48,347,11613.00,
523204,ABAN OFFSHO ,B ,Q,359.50,364.15,349.50,350.90,350.90,358.10,3764,114999,40875578.00,
700099,ABANOFFSH   ,B ,P,191.66,191.66,191.66,191.66,191.66,159.72,1,5,958.00,
500002,ABB LTD.    ,A ,Q,610.00,610.00,585.00,586.70,586.70,606.10,757,9522,5664423.00,
500488,ABBOTT (I)  ,B ,Q,1469.00,1487.00,1469.00,1479.40,1479.40,1465.55,85,1171,1733376.00,
520123,ABC INDIA   ,B ,Q,107.80,108.00,105.00,107.15,105.00,106.75,30,4629,496347.00,
532937,ABC PAPER   ,B ,Q,24.55,24.65,24.55,24.65,24.65,26.95,2,99,2435.00,
500057,ABCIL       ,B ,Q,79.00,81.80,74.50,75.00,74.50,78.60,59,1550,118246.00,
520155,ABG INFRALOG,T ,Q,218.90,218.90,206.00,208.40,206.00,208.50,12,359,75367.00,
532682,ABG SHIPYARD,B ,Q,422.00,424.70,415.10,418.00,418.00,422.15,217,3040,1273282.00,
532831,ABHI CORP LT,B ,Q,7.35,7.35,7.35,7.35,7.35,7.46,1,50,367.00,
526955,ABL BIO-TECH,T ,Q,6.36,6.36,5.81,5.81,5.81,6.06,2,300,1798.00,
531161,ABM KNOWLEDG,B ,Q,72.50,73.95,72.00,73.90,73.90,72.00,25,2670,194178.00,
532974,ABML        ,B ,Q,13.99,14.10,13.50,13.58,13.50,14.20,28,3031,41378.00,
500410,ACC LTD     ,A ,Q,1170.00,1171.10,1111.25,1122.70,1112.35,1164.70,2162,29579,33535446.00,
532774,ACCEL FRONTL,B ,Q,36.65,37.90,36.00,36.15,36.15,37.20,34,4652,168325.00,
517494,ACCEL TRANS ,B ,Q,13.25,13.25,12.31,12.51,12.39,13.49,14,878,10965.00,
531897,ACCENT TECH ,B ,Q,63.50,63.50,56.65,56.85,56.65,58.30,51,4581,270867.00,
530901,ACIL        ,T ,Q,0.37,0.38,0.37,0.37,0.37,0.37,15,22319,8286.00,
530043,ACKNIT IND  ,B ,Q,23.60,23.60,23.60,23.60,23.60,24.75,1,500,11800.00,
533330,ACROPET TEC ,B ,Q,14.05,14.10,13.60,13.63,13.63,13.94,183,19800,273553.00,
524091,ACRYCIL LTD.,B ,Q,101.40,101.55,97.05,98.40,97.05,97.60,23,2616,261173.00,
532762,ACTION CONST,B ,Q,38.40,39.50,34.00,35.30,35.00,36.80,575,36082,1302555.00,
511706,ACTION FIN. ,B ,Q,21.00,21.00,21.00,21.00,21.00,21.00,2,200,4200.00,
