SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3160.00,3288.50,3145.00,3224.25,3220.00,3170.80,1356,6885,22228373.00,
500003,AEGIS LOGIS ,A ,Q,310.50,312.55,305.25,305.95,305.95,310.05,1148,40257,12445922.00,
500008,AMAR RAJA BA,A ,Q,509.75,521.85,509.75,519.80,519.80,513.55,2709,48248,25013840.00,
500009,A.SARABHAI  ,X ,Q,30.50,30.85,29.95,30.65,30.65,29.95,318,132224,4029815.00,
500010,HDFC        ,A ,Q,2484.25,2514.40,2478.00,2497.25,2497.25,2507.45,10597,2790971,6996979608.00,
500012,ANDHRA PETRO,B ,Q,87.55,87.75,85.70,86.65,86.65,88.20,1088,99875,8659591.00,
500013,ANSAL INFRAS,T ,Q,26.25,28.75,26.25,28.75,28.75,27.40,159,62012,1718886.00,
500014,UTIQUE      ,XT,Q,8.13,8.20,7.90,8.03,8.01,8.17,117,24168,194445.00,
500016,ARUNAHTEL   ,X ,Q,15.80,16.90,14.45,15.50,16.00,16.10,36,7771,122916.00,
500020,BOM DYEING  ,A ,Q,82.50,83.60,80.40,83.35,83.35,82.50,1717,203959,16882184.00,
500023,ASIANHOTNR  ,B ,Q,96.80,96.80,90.25,91.05,91.05,94.75,59,2266,207027.00,
500027,ATUL LTD.   ,A ,Q,8301.30,8521.00,8301.30,8446.45,8434.00,8354.50,339,596,5004854.00,
500028,ATV PROJECTS,XT,Q,9.74,9.80,9.34,9.68,9.69,9.39,52,13315,126167.00,
500031,BAJAJ ELECT.,A ,Q,1151.25,1170.00,1146.80,1160.35,1162.00,1169.65,381,2481,2881512.00,
500032,BAJAJHIND   ,A ,Q,10.50,10.69,10.44,10.63,10.63,10.55,1863,906994,9624660.00,
500033,FORCE MOTR  ,A ,Q,1363.10,1385.05,1348.70,1357.35,1364.50,1376.50,1091,12466,17029566.00,
500034,BAJFINANCE  ,A ,Q,7078.50,7194.00,7078.50,7121.60,7125.30,7155.45,4497,47722,340119127.00,
500038,BALRAM.CHINI,A ,Q,335.05,339.15,333.40,338.00,338.00,336.30,2833,89491,30163673.00,
500039,BANCO PROD. ,B ,Q,193.00,193.15,190.45,192.60,191.60,192.80,553,11851,2270832.00,
500040,CENTURY TEXT,A ,Q,837.30,839.00,827.00,830.25,829.55,840.95,521,4351,3620428.00,
500041,BANNARI AMAN,B ,Q,2817.00,2828.15,2817.00,2819.15,2818.00,2810.30,7,9,25374.00,
500042,BASF INDIA  ,A ,Q,2891.70,2915.30,2839.00,2848.90,2863.10,2898.85,489,1747,5000472.00,
500043,BATA INDIA  ,A ,Q,1856.65,1867.30,1827.20,1831.05,1831.85,1859.50,943,6842,12664851.00,
500048,BEML LTD    ,A ,Q,1540.05,1560.30,1511.00,1521.90,1523.95,1548.40,614,2790,4279470.00,
500049,BHARAT ELECT,A ,Q,106.30,112.20,106.30,109.90,109.90,107.10,13720,1783789,196963214.00,
500052,BHANSALI ENG,A ,Q,108.30,110.80,108.30,109.15,109.15,109.50,552,18128,1987653.00,
500058,BIHAR SPONGE,XT,Q,8.50,8.84,8.45,8.83,8.83,8.55,63,17364,149582.00,
500060,BIRLACABLE  ,B ,Q,145.40,149.50,145.40,146.75,146.65,144.70,291,5868,865289.00,
500067,BLUE STAR   ,A ,Q,1221.60,1228.15,1200.05,1222.20,1214.00,1224.00,1300,6811,8282225.00,
500068,DISA INDIA  ,X ,Q,7850.00,7850.00,7800.05,7800.10,7800.10,7826.05,14,42,328163.00,
500069,QUESTCAP    ,X ,Q,224.05,224.05,223.40,224.00,224.00,224.05,8,120,26861.00,
500074,BPL LTD.    ,B ,Q,68.85,71.45,68.85,69.55,69.00,70.20,70,3608,252939.00,
500078,OAL         ,B ,Q,484.05,505.30,484.00,495.65,499.80,488.60,162,845,420591.00,
500083,CENTURY EXT ,T ,Q,10.67,11.24,10.56,10.83,10.95,10.97,126,24649,265236.00,
